PDF File Name,Cosine Similarity
11333001.pdf,0.9675720472000595
22650051.pdf,0.9609605944267583
23761385.pdf,0.9600510898719401
15823995.pdf,0.9599442419509217
24668861.pdf,0.9599208918630486
17876954.pdf,0.9592716019240094
14790629.pdf,0.9591427501349773
12904972.pdf,0.9588502642807537
11804712.pdf,0.9585561747280051
11169163.pdf,0.9582455488970778
54232810.pdf,0.957864526333587
25718772.pdf,0.9564636612352396
28383893.pdf,0.9563047633131396
20026169.pdf,0.9549302004610589
24154692.pdf,0.9547407652218709
17983430.pdf,0.9546941154269208
23985183.pdf,0.9540595263920766
27502951.pdf,0.9539480644748998
12043694.pdf,0.952764958150791
21287405.pdf,0.9526051425205423
10189110.pdf,0.9523760660592394
16449694.pdf,0.9513681085383539
17008356.pdf,0.9504111065001439
26888302.pdf,0.9502852834622305
11614114.pdf,0.9502715632965137
25719936.pdf,0.9497383128508016
34419403.pdf,0.9492556029098502
24544244.pdf,0.9486669387964848
87826037.pdf,0.9485661742100879
16833515.pdf,0.9482095602315518
70198580.pdf,0.9477032769062684
37473139.pdf,0.9461813084151701
16850314.pdf,0.9461813084151701
32720816.pdf,0.9458215329278046
12239749.pdf,0.9451236505866067
19818707.pdf,0.9450817056785439
10945968.pdf,0.9450721958347503
69458502.pdf,0.9446919768454084
24589765.pdf,0.9445539030416445
67631413.pdf,0.9442654846532536
50775901.pdf,0.94353049543989
25625173.pdf,0.9428717516295388
22442947.pdf,0.9408512391368131
10176815.pdf,0.9405233407599018
23464505.pdf,0.9405004149657368
26819872.pdf,0.9398898170948007
22168194.pdf,0.9381299115758134
14589288.pdf,0.9374508967581305
29161565.pdf,0.9373106665552882
42427521.pdf,0.9372016282501736
19284293.pdf,0.9367228885825228
42546558.pdf,0.936546461980176
36727173.pdf,0.9355758960629463
13405229.pdf,0.9347851960767584
43408471.pdf,0.9345094526176628
13195436.pdf,0.9339449007723104
36252245.pdf,0.9337917546443304
13234267.pdf,0.9336407906790664
17655479.pdf,0.9330407925340605
38663892.pdf,0.9324213002406387
17483843.pdf,0.9321572485023416
22232367.pdf,0.9315771751779419
82738323.pdf,0.9310959370897028
10567764.pdf,0.9292916587850348
24773845.pdf,0.9291676561371081
22990761.pdf,0.9289251221223848
11752500.pdf,0.9273250167480815
38154903.pdf,0.9272948654032211
10395944.pdf,0.9271634214161387
92283635.pdf,0.9260220420434268
38989376.pdf,0.9257924709668875
33627938.pdf,0.9251953214484651
11137306.pdf,0.9240668004987486
29221006.pdf,0.923124065906614
29167286.pdf,0.921887835945708
98389424.pdf,0.9209618440579438
81588968.pdf,0.9207878369821645
17274759.pdf,0.9200867183813345
16279537.pdf,0.9196739586643645
99416532.pdf,0.9186741672212215
21190805.pdf,0.9176553244612031
91431878.pdf,0.9150210459005966
15684810.pdf,0.9138527978041364
58048626.pdf,0.91272838440574
38355831.pdf,0.9125744149850361
17152392.pdf,0.9125642276341546
61315605.pdf,0.9086318127381177
12144825.pdf,0.9077141226044606
30148777.pdf,0.9071663535139718
28186635.pdf,0.9070951320871428
42641525.pdf,0.9046304942797956
43720116.pdf,0.9041671940597698
27512470.pdf,0.900062713810287
31536294.pdf,0.8975558199891451
19506295.pdf,0.8956961142915468
29595906.pdf,0.8904485054582252
27902692.pdf,0.8903132355189092
26279402.pdf,0.8860299628089126
12504278.pdf,0.8793105099070817
28020046.pdf,0.8790503560057942
15618327.pdf,0.8782692960307021
17686472.pdf,0.8736430243309743
31605080.pdf,0.8707999312500045
77626587.pdf,0.8680011611205175
29534737.pdf,0.8676567836574224
65219288.pdf,0.866250137587379
68216398.pdf,0.8610921598065524
12192507.pdf,0.8536924545824707
49646155.pdf,0.8512043083174566
90318913.pdf,0.8436611350861157
18268860.pdf,0.8257495760008635
17694572.pdf,0.8200061239558216
94137171.pdf,0.8057500593521336
14874322.pdf,0.7995826880302617
38047274.pdf,0.7966101062742965
96457008.pdf,0.787088218952722
11959428.pdf,0.7062786537999948
