PDF File Name,Cosine Similarity
12491898.pdf,0.9556794034769915
63083944.pdf,0.9516896687290395
21782152.pdf,0.9511598307650073
32799518.pdf,0.9463133068016729
30397268.pdf,0.9455407890329737
38946032.pdf,0.9451009531169494
24361598.pdf,0.9450876848046874
10176013.pdf,0.9437467858444515
28815362.pdf,0.9402295345796899
16203589.pdf,0.9396463041932237
18882984.pdf,0.9385846516141246
30311725.pdf,0.938546615362961
27243670.pdf,0.9384761478782383
28756444.pdf,0.9360405330437385
13907230.pdf,0.9352926795025054
17252448.pdf,0.9348675426201748
24740005.pdf,0.9344679729092481
19928941.pdf,0.934429705266923
10281555.pdf,0.9343140494298003
22894544.pdf,0.9332370260239956
12839152.pdf,0.9312425699147718
45475027.pdf,0.9309303244175496
39908485.pdf,0.930721293519904
44147689.pdf,0.9301054457508997
29193505.pdf,0.9294131630007708
12654876.pdf,0.9291697602162805
78114950.pdf,0.9284505055016934
27835351.pdf,0.9280906313238477
10149490.pdf,0.926437729576094
32773331.pdf,0.9255539829669106
90032884.pdf,0.9255315764632882
69764348.pdf,0.9243971464974671
10041713.pdf,0.9238175594381247
21363048.pdf,0.9237565514745382
32025286.pdf,0.9219874869910832
21567392.pdf,0.9201864841446957
15721849.pdf,0.9201448970861951
88859947.pdf,0.9199114666900938
39027764.pdf,0.9198072616530872
11393213.pdf,0.9193316590308495
34544955.pdf,0.9191336273462953
10100240.pdf,0.9163227519625323
31850269.pdf,0.9155995706605027
25187733.pdf,0.9154913441972972
39674782.pdf,0.9144847377694568
16353584.pdf,0.914291189594228
22019500.pdf,0.9130943655835786
35971546.pdf,0.9125367604960564
12666174.pdf,0.9119833761428218
16924279.pdf,0.9117759108092042
16626724.pdf,0.911560537981543
11650031.pdf,0.90925444532105
29894080.pdf,0.9092458542159471
14849103.pdf,0.9088970643584463
93436805.pdf,0.9079467794613618
51638201.pdf,0.907930605081086
14900898.pdf,0.9070762828778203
63145386.pdf,0.9069478145993983
28949406.pdf,0.906275303987555
29087505.pdf,0.9059999775826615
27187994.pdf,0.9050066346989181
25656981.pdf,0.9049983646498942
33023370.pdf,0.9046938015464038
14585273.pdf,0.9041489139803128
17570634.pdf,0.9034352511079295
29483501.pdf,0.9026162477912636
19364677.pdf,0.9014760108340598
25224998.pdf,0.898829788769582
33141415.pdf,0.8961457078949129
26509539.pdf,0.8921496646135937
24953126.pdf,0.8917692298643378
12695537.pdf,0.8888211028226564
19471144.pdf,0.888052441647624
48549972.pdf,0.8877994851697338
27066370.pdf,0.8863631193269659
29574501.pdf,0.8861720673508408
15564893.pdf,0.8854712959386065
99433371.pdf,0.8844645635579078
49685006.pdf,0.8841530013665513
21586858.pdf,0.8823686420026254
28803888.pdf,0.8821123345077354
56525735.pdf,0.8816708771459417
28942221.pdf,0.8767973330242845
10734870.pdf,0.8597121534841855
94503308.pdf,0.8572188013854659
22983516.pdf,0.856388757846904
20565849.pdf,0.8550388040870391
12212468.pdf,0.8545291348764779
23818675.pdf,0.8524499882919772
12826414.pdf,0.850056900300007
27246366.pdf,0.844361594006031
10820510.pdf,0.8355072605414854
17342969.pdf,0.8320816276125185
24770846.pdf,0.8256027634049139
29061628.pdf,0.8167651592570417
22718826.pdf,0.8146662889349756
29878348.pdf,0.8137625818730883
71576860.pdf,0.806036330436818
78298706.pdf,0.7968612909980439
26091595.pdf,0.7907722953296388
39566718.pdf,0.7806498183327619
16378091.pdf,0.7748985158552882
22546476.pdf,0.7561367215894457
61065616.pdf,0.7486136411840602
18472240.pdf,0.7328653125679295
20681037.pdf,0.7307423554385328
32265203.pdf,0.7278269745851078
25098739.pdf,0.7257365279368269
36331163.pdf,0.7216536449204862
22965804.pdf,0.6706866557488564
12890045.pdf,0.6591790664639823
12693146.pdf,0.5877627595620976
