PDF File Name,Details,Similarity_Sales Associate
10332998.pdf,"[0.015597045421600342, 0.25875934958457947, 0.3057210445404053, -0.2739729881286621, 0.02445325255393982, 0.057753972709178925, 0.31487759947776794, -0.36854296922683716, 0.00934307649731636, 0.06580068916082382, 0.1685286909341812, -0.015158186666667461, -0.030780106782913208, 0.21740548312664032, -0.297177791595459, 0.4823133051395416, 0.14472028613090515, -0.05752129480242729, -0.08111704140901566, 0.2717915177345276, 0.41932037472724915, -0.008886911906301975, 0.171774759888649, 0.29894930124282837, 0.33112257719039917, 0.0908413976430893, 0.15022893249988556, -0.14738722145557404, 0.04146375507116318, 0.08698533475399017, 0.27453696727752686, 0.1302696168422699, 0.3286741375923157, -0.04044709727168083, 0.13409867882728577, 0.022377975285053253, 0.22368086874485016, -0.13311037421226501, -0.21551024913787842, 0.15107138454914093, -0.44064006209373474, -0.3383341133594513, -0.23064905405044556, 0.4214656949043274, -0.0363403856754303, -0.09664139151573181, -0.2948942482471466, 0.11047939956188202, 0.07300890237092972, -0.1468246728181839, -0.369426965713501, 0.17827317118644714, -0.28620487451553345, 0.05765048786997795, 0.19747674465179443, 0.30919891595840454, -0.05784468352794647, -0.3909972012042999, -0.6954471468925476, -0.5215548276901245, 0.2921846807003021, -0.19305376708507538, 0.013093089684844017, -0.20821107923984528, -0.08952474594116211, 0.18365196883678436, 0.1820659190416336, 0.5103703737258911, -0.6810832023620605, -0.5108630657196045, -0.3305390179157257, -0.05348820239305496, 0.2877875864505768, 0.47939735651016235, -0.11982431262731552, -0.004785597790032625, -0.06998972594738007, 0.09496214240789413, 0.08007986843585968, 0.11121660470962524, -0.16931277513504028, 0.14100371301174164, -0.2903691828250885, 0.02189616486430168, -0.02685771882534027, -0.12685853242874146, 0.018988486379384995, -0.009383805096149445, -0.23363181948661804, 0.04123159497976303, 0.42766261100769043, -0.397836834192276, 0.0670900046825409, 0.0760926604270935, -0.22350046038627625, 0.22693279385566711, 0.11169897019863129, 0.2046508491039276, -0.026246139779686928, -0.16968145966529846, -0.03167412430047989, 0.43176013231277466, 0.2905014753341675, 0.4580461382865906, 0.10035508126020432, -0.1453796923160553, -0.19354449212551117, 0.002685725688934326, -0.2767581343650818, 0.30741533637046814, 0.3626156151294708, -0.1477610319852829, -0.32188019156455994, -0.21943393349647522, -0.059536661952733994, -0.08823174238204956, 0.007830020040273666, 0.014661349356174469, 0.07980174571275711, 0.027588505297899246, -0.06700358539819717, -0.301299512386322, 0.04675495624542236, 0.6366337537765503, 0.02191474661231041, 0.16544348001480103, -0.1501544713973999, -0.01725812628865242, -0.02469910867512226, 0.24751988053321838, -0.008319210261106491, 0.015684708952903748, -0.0987429991364479, 0.26428133249282837, -0.1805785596370697, 0.041588906198740005, -0.3115839660167694, -0.16893073916435242, -0.2697490453720093, 0.14235733449459076, -0.0019528607372194529, -0.43359947204589844, 0.13153840601444244, 0.1379120945930481, 0.05803516134619713, -0.057869039475917816, -0.23864780366420746, -0.21300159394741058, -0.07463665306568146, 0.1017259880900383, 0.037620581686496735, 0.24755576252937317, -0.09604017436504364, -0.3232302665710449, 0.1797669231891632, 0.03810594975948334, -0.03343505039811134, -0.2563914954662323, 0.07307643443346024, -0.17840173840522766, 0.3021986186504364, 0.4937136173248291, -0.1550377607345581, 0.1617790162563324, 0.2770906388759613, 0.25460654497146606, -0.12680687010288239, 0.27187490463256836, -0.4165089726448059, -0.2346879094839096, -0.18846148252487183, -0.03247201442718506, 0.7459702491760254, -0.1024918407201767, 0.3891710638999939, 0.3849087953567505, 0.14779038727283478, -0.13199351727962494, 0.1558227688074112, 0.10438573360443115, -0.10491130501031876, 0.2082223892211914, -0.0939280092716217, 0.1444871723651886, 0.4732654392719269, -0.25259673595428467, 0.24797752499580383, -0.05920571833848953, 0.19880852103233337, -0.22104032337665558, -0.6194460391998291, -0.14888516068458557, 0.2918824553489685, -0.06910355389118195, 0.44420021772384644, 0.12119739502668381, 0.08413301408290863, 0.41507524251937866, 0.150648832321167, -0.28694969415664673, -0.1084882989525795, 0.180800199508667, 0.5249143242835999, 0.3481961488723755, 0.030264614149928093, -0.12171298265457153, 0.5012217164039612, -0.16941136121749878, -0.12024672329425812, 0.19706466794013977, -0.09568355977535248, 0.40093135833740234, -0.01611917093396187, 0.305057168006897, -0.10290642082691193, 0.06656838208436966, -0.24769438803195953, 0.20490464568138123, 0.45732685923576355, 0.016790546476840973, -0.061116933822631836, 0.015562394633889198, -0.41858065128326416, 0.4069276452064514, -0.5572586059570312, 0.5798262357711792, 0.2717142403125763, -0.5477169752120972, 0.054240450263023376, 0.17139121890068054, -0.23029032349586487, -0.3125520944595337, 0.7491629123687744, -0.9618330001831055, 0.049644745886325836, 0.07706211507320404, -0.1550653576850891, -0.20223787426948547, -0.004442322999238968, -0.3191344141960144, -0.12727424502372742, 0.6235541105270386, -0.07825871556997299, 0.08385179936885834, 0.3008013963699341, -0.0715983659029007, -0.17210181057453156, 0.02110479027032852, 0.003741040825843811, -0.23478221893310547, -0.28156179189682007, 0.3755984306335449, 0.2937113046646118, -0.5058906674385071, 0.08548902720212936, -0.6292471885681152, 0.049981631338596344, -0.356001615524292, 0.13576315343379974, 0.15813389420509338, 0.38535499572753906, 0.21969342231750488, 0.5260146856307983, 0.0815889984369278, 0.03114982694387436, -0.32672327756881714, 0.33881646394729614, 0.20200011134147644, -0.13793927431106567, 0.1407494693994522, -0.19096991419792175, 0.21096718311309814, -0.4339527189731598, 0.43217989802360535, -0.28704047203063965, 0.30256789922714233, 0.17742721736431122, -0.008191730827093124, 0.167266845703125, -0.08096292614936829, 0.08159702271223068, 0.5840637683868408, 0.022826671600341797, -0.20539258420467377, 0.06128400191664696, -0.20058132708072662, 0.0896005630493164, 0.15489794313907623, -0.008359753526747227, -0.07031803578138351, -0.2275250405073166, 0.5280611515045166, -0.32153764367103577, -0.2269241213798523, 0.30733180046081543, -0.02852625586092472, -0.07472177594900131, -0.02159680426120758, 0.5188866257667542, -0.26638084650039673, -0.5223132371902466, 0.0065054986625909805, 0.011204009875655174, 0.08220802247524261, 0.23298943042755127, 0.18778859078884125, -0.003317545633763075, -0.3674759268760681, -4.177245140075684, 0.06734973192214966, -0.1427920013666153, -0.3340964913368225, 0.16314978897571564, -0.024792589247226715, -0.10144869238138199, 0.15921330451965332, -0.21331626176834106, 0.29585349559783936, 0.13202403485774994, -0.0720873475074768, 0.11680044233798981, 0.250410795211792, 0.19109377264976501, -0.5465718507766724, -0.16474702954292297, 0.00030349940061569214, -0.12474587559700012, 0.4416094422340393, -0.2656203508377075, -0.3846874237060547, 0.14388446509838104, -0.02232464775443077, 0.4485117793083191, 0.16561707854270935, -0.45407986640930176, -0.0659327507019043, -0.04790753498673439, -0.10614253580570221, 0.18834564089775085, -0.21609574556350708, -0.06309746950864792, 0.5195956230163574, -0.37528109550476074, -0.049557942897081375, -0.10753271728754044, -0.5616811513900757, -0.18903106451034546, -0.2728239893913269, -0.06963454931974411, -0.9854360818862915, -0.045474328100681305, 0.07542663812637329, 0.37225666642189026, -0.019844897091388702, -0.1182018369436264, 0.30441856384277344, 0.16062259674072266, 0.0880279690027237, 0.02539757452905178, 0.1456943154335022, -0.2199297845363617, -0.012740347534418106, -0.07414600253105164, 0.4529462456703186, 0.1585974395275116, -0.008946776390075684, -0.03521367162466049, -0.020975517109036446, -0.09578859806060791, -0.3016776442527771, -0.6777713298797607, -0.05917201563715935, -0.2937450408935547, -0.03954683244228363, -0.2045997679233551, -0.08749352395534515, -0.3070771098136902, -0.01289566420018673, -0.09822004288434982, 0.6598062515258789, -0.3573651909828186, 0.4191184937953949, -0.18424364924430847, -0.3071906864643097, 0.2522026300430298, -0.07900623977184296, 0.2482377588748932, -0.09757941961288452, -0.16506117582321167, -0.31723499298095703, 0.23233726620674133, -0.2009161412715912, -0.46201369166374207, 0.09451033174991608, 0.22947195172309875, -0.18337905406951904, -0.29352009296417236, -0.23939122259616852, 0.3986930251121521, -0.14649711549282074, 0.13648851215839386, 0.10228622704744339, 0.43748408555984497, -0.13215377926826477, 0.3059096336364746, 0.02232968807220459, 0.032152242958545685, -0.36357176303863525, -0.0772261992096901, -0.01205924991518259, 0.154540553689003, -0.3067994713783264, -0.04755595698952675, -0.05924730747938156, -0.5175970196723938, 0.14273793995380402, 0.012500379234552383, 0.4819767475128174, 0.1272631287574768, 0.21106378734111786, 0.382453978061676, 0.13017454743385315, 0.09124238044023514, -0.45087337493896484, 0.14414748549461365, 0.4251173436641693, 0.3506159782409668, -0.44479236006736755, -0.13115376234054565, 0.10909698903560638, -0.2146950364112854, -0.23835909366607666, -0.2470376193523407, 0.024639610201120377, -0.10908351093530655, 0.01605711132287979, 0.02182304672896862, 0.08503834903240204, -0.23593026399612427, -0.07099851965904236, -0.17560172080993652, 0.26504218578338623, 0.26008865237236023, -0.26295575499534607, -0.2938479781150818, -0.8276477456092834, -0.2500602602958679, 0.4153675436973572, 0.016819730401039124, -0.19659951329231262, -0.06837008893489838, -0.17272330820560455, -0.010912096127867699, 0.12411702424287796, 0.21275368332862854, 0.15608000755310059, -0.20500905811786652, 0.31316739320755005, -0.8733848929405212, -0.4766544997692108, 0.03579641878604889, -0.06065132096409798, 0.03324461355805397, 0.23611238598823547, 0.2651178240776062, 0.04056306183338165, 0.051198385655879974, -0.3657156825065613, 0.13953125476837158, 0.05798202008008957, 0.05067926645278931, -0.11491751670837402, -0.14012935757637024, 0.6416006088256836, -0.038190990686416626, -0.34478744864463806, 0.17339856922626495, -0.2401590794324875, -0.18166092038154602, -0.28422629833221436, 0.041329897940158844, -0.10833428055047989, -0.200347900390625, 0.770470142364502, 0.11299840360879898, -0.22752591967582703, -0.180500790476799, 0.66347336769104, 0.06854923069477081, 0.033423326909542084, -0.30935487151145935, 0.20892739295959473, 0.2280847579240799, -0.0425761416554451, 0.0010705552995204926, -0.08737902343273163, -0.04943208396434784, -0.02545694075524807, -0.19122864305973053, 0.12172503769397736, 0.10562492907047272, -0.06003955006599426, -0.15858837962150574, -0.09755714982748032, 0.7012777924537659, -0.1371074765920639, -0.07846315205097198, 0.06323659420013428, -0.0002963021397590637, -0.3838413953781128, -0.21808850765228271, 0.201723113656044, 0.27124419808387756, -0.23667430877685547, -0.12125794589519501, -0.02904369868338108, 0.03807468339800835, 0.08201015740633011, -0.3703235387802124, -0.17191462218761444, -0.28181418776512146, 0.051285047084093094, 0.370486855506897, -0.6119745373725891, -0.24506208300590515, -0.06201756000518799, -0.2897084951400757, 0.1490529179573059, 0.07065568119287491, -0.16853410005569458, 0.07199697941541672, -0.11547686159610748, 0.07755838334560394, 0.25358298420906067, -0.0037176907062530518, 0.028745051473379135, -0.15946222841739655, -0.056555718183517456, 0.014993060380220413, -0.6219877004623413, 0.10172172635793686, -0.22520464658737183, -0.18707719445228577, -0.1801958829164505, -0.10490399599075317, -1.1430047750473022, 0.5535876750946045, 0.08038119971752167, 0.1691628247499466, 0.16914305090904236, -0.16391898691654205, -0.41076400876045227, 0.03006596490740776, -0.09189856797456741, 0.25501033663749695, 0.0885130912065506, 0.03975458815693855, 0.8096553683280945, 0.03709947317838669, 0.11492644250392914, 0.20575103163719177, -0.698478102684021, 0.3794940114021301, -0.7834636569023132, -0.06637947261333466, 0.041889678686857224, -0.3998463451862335, 0.01949603483080864, -0.2981609106063843, 0.08541872352361679, -0.22837761044502258, -0.10608989000320435, -0.043303683400154114, 0.01850050874054432, 0.1473611295223236, 0.2857101559638977, 0.1279592514038086, -0.6735567450523376, 0.23254507780075073, -0.4528884291648865, -0.03606278449296951, -0.2028052806854248, -0.16952070593833923, 0.01998385228216648, 0.0705125629901886, -0.47672492265701294, 0.5340086221694946, 0.037739887833595276, -0.4566579759120941, -0.27863919734954834, -0.4612405300140381, -0.14171794056892395, 0.18928858637809753, -0.12499801069498062, -0.031996745616197586, -0.2707643508911133, -0.16937874257564545, -0.322002112865448, 0.3914511203765869, -0.17048153281211853, -0.062480051070451736, -0.20249927043914795, -0.36470597982406616, -0.045334167778491974, 0.34712082147598267, 0.4584076404571533, 0.04063379764556885, 0.1439715176820755, -0.373033344745636, -0.07375359535217285, 0.36562445759773254, -0.33472540974617004, 0.04445108026266098, 0.09410174936056137, 0.24466729164123535, -0.42617958784103394, -0.20344723761081696, -0.01598282903432846, -0.25455501675605774, -0.22986918687820435, 0.43427908420562744, -0.026492681354284286, -0.3087407350540161, -0.16258198022842407, -0.20475219190120697, -0.2509745955467224, 0.13148963451385498, -0.04507751762866974, 0.01692238263785839, 0.42585036158561707, 0.5939205884933472, 0.21170607209205627, 0.5391976833343506, 0.007012147456407547, -0.08459135890007019, 0.021551255136728287, -0.09620401263237, 0.20630785822868347, 0.07778795063495636, -0.08593742549419403, 0.19096814095973969, 0.02472602017223835, -0.32074040174484253, 0.2652585208415985, -0.22003409266471863, -0.39216721057891846, 0.05583992600440979, 0.3881983757019043, -0.07365112006664276, 0.13837428390979767, 0.6623990535736084, 0.1671154946088791, 0.5105617046356201, 0.08905293047428131, 0.25607743859291077, -0.1014988124370575, 0.8604847192764282, 0.33433204889297485, 0.01809637062251568, -0.05906502902507782, -0.04864989221096039, -0.1879124641418457, 0.08928875625133514, 0.4272692799568176, 0.31865692138671875, 0.2561953365802765, -0.014010239392518997, 0.3126421570777893, 0.12467894703149796, 0.37736254930496216, 0.33354508876800537, -0.1701125204563141, -0.443545401096344, -0.00756019726395607, 0.30682283639907837, -0.3916195034980774, -0.1284388154745102, 0.2768698036670685, -0.21748510003089905, -0.012865716591477394, -0.028986424207687378, -0.219527006149292, 0.13332535326480865, -0.1372549682855606, -0.15695057809352875, -0.01640924997627735, 0.35703831911087036, 0.21921613812446594, 0.055362265557050705, -0.35660821199417114, -0.02369656413793564, -0.42194294929504395, -0.2867271602153778, -0.07810201495885849, 0.07470793277025223, 0.05450126901268959, 0.07129258662462234, -0.4161715507507324, -0.08259792625904083, -0.09793359041213989, 0.5775306820869446, -0.012490246444940567, -0.42051389813423157, -0.03363896161317825, 0.11048892140388489, 0.2438877522945404, 0.8573439121246338, -0.09330551326274872, -0.01819676347076893, -0.20527245104312897, 0.011142238043248653, 0.014602656476199627, 0.5231649875640869, -0.15848365426063538, -0.06664511561393738, 0.5434026718139648, -0.6076366901397705, -0.01181226596236229, -0.2514069676399231, -0.13412222266197205, -0.2960723042488098, 0.03215399757027626, -0.31491971015930176, -0.18216320872306824, 0.1572975516319275, -0.08362488448619843, 0.03991932049393654, -0.4242219924926758, -0.21831484138965607, -0.08212123811244965, 0.061973899602890015, -0.15641549229621887, -0.2604891061782837, -0.06582977622747421, 0.08791226148605347, -0.04938243329524994, 0.2350722700357437, -0.06242106854915619, -0.32504791021347046, -0.10941006243228912, -0.3125145435333252, 0.4859694242477417, 0.33558493852615356, -0.24768288433551788, 0.04698385298252106, 0.33348724246025085, 0.16624866425991058, 0.2916066646575928, 0.48743417859077454, 0.2362520396709442, -0.043194837868213654, -0.01899624615907669, 0.29071977734565735, 0.17905646562576294, -0.13765433430671692, -0.2525770664215088, -0.11699636280536652, -0.28388556838035583, -0.1442859023809433, -0.08798541128635406, 0.3395029902458191, -0.06646750122308731, -0.13538971543312073, -0.641516923904419, -0.6477127075195312, -0.08163252472877502, -0.011881784535944462, -0.243525892496109]",0.3793732393106101
