PDF File Name,Details,"Similarity_VP, Healthcare Services"
10001727.pdf,"[-0.07319480925798416, 0.4035181403160095, 0.2614097595214844, -0.11804119497537613, 0.2712154984474182, -0.14038720726966858, 0.3416752219200134, -0.08488622307777405, -0.08644634485244751, -0.01583384908735752, 0.11884285509586334, -0.03324723616242409, 0.03938601166009903, 0.12747736275196075, -0.036356065422296524, 0.4112052917480469, 0.05559529736638069, -0.027428599074482918, -0.0479898564517498, 0.26947733759880066, 0.19004200398921967, -0.10892282426357269, 0.2442285418510437, 0.3537510633468628, 0.024329297244548798, 0.07125792652368546, 0.16453635692596436, 0.04523555189371109, -0.20671136677265167, -0.08626211434602737, 0.1962185502052307, -0.1024978756904602, 0.03835717588663101, -0.18604591488838196, 0.15100577473640442, -0.039358317852020264, 0.05170198529958725, -0.0017698510782793164, -0.09914035350084305, 0.20139743387699127, -0.3100617527961731, -0.2683652937412262, 0.055197589099407196, 0.1919604390859604, -0.19770511984825134, -0.27716633677482605, -0.15704099833965302, -0.08454685658216476, 0.006572972983121872, -0.3323266804218292, -0.4034251272678375, 0.34742796421051025, -0.29006290435791016, -0.04238343611359596, 0.2082381546497345, 0.5262814164161682, -0.1142769530415535, -0.34194934368133545, -0.553396999835968, -0.4070556163787842, 0.22351950407028198, -0.10745527595281601, -0.045461442321538925, -0.04869413003325462, -0.13503709435462952, -0.0037258912343531847, 0.14716671407222748, 0.41701534390449524, -0.574528157711029, -0.26438239216804504, -0.33612343668937683, -0.03323167562484741, 0.23161542415618896, 0.19415731728076935, -0.16623589396476746, -0.22845469415187836, -0.09597129374742508, 0.23181737959384918, 0.08209589868783951, -0.006554512307047844, -0.10037434101104736, 0.04402356222271919, -0.3403748869895935, 0.06660817563533783, 0.040766529738903046, -0.030105583369731903, 0.0772782489657402, 0.013139591552317142, 0.043717045336961746, 0.4562408924102783, 0.21717102825641632, -0.33539077639579773, 0.05229928344488144, -0.005152102094143629, -0.17712301015853882, 0.10822427272796631, -0.03449483960866928, 0.15280011296272278, -0.23413465917110443, 0.048871960490942, 0.20293386280536652, 0.15340086817741394, 0.31381240487098694, 0.4428570866584778, 0.014144126325845718, -0.2026681751012802, -0.2241930365562439, 0.24265438318252563, -0.24006058275699615, 0.42138755321502686, 0.2265661656856537, -0.18146149814128876, -0.259278267621994, -0.35966041684150696, 0.18098311126232147, -0.25666311383247375, 0.00120249530300498, -0.08498890697956085, 0.1718083918094635, 0.0710342600941658, 0.10950027406215668, -0.16756649315357208, 0.03391990810632706, 0.6084937453269958, -0.05189835652709007, 0.06707994639873505, -0.17969654500484467, 0.022323716431856155, -0.05689902603626251, 0.18894162774085999, 0.3848004937171936, 0.0930820032954216, 0.001735332072712481, 0.06835649162530899, -0.172576904296875, 0.32060208916664124, -0.09470580518245697, -0.03293461725115776, -0.3186081647872925, 0.23143640160560608, -0.11982078105211258, -0.47742968797683716, -0.012927208095788956, 0.17079921066761017, -0.0038274319376796484, -0.08209563791751862, -0.10036614537239075, 0.05124945938587189, 0.11026564240455627, 0.24660642445087433, -0.007461513392627239, 0.15993842482566833, 0.0066133467480540276, -0.4436207711696625, 0.11773170530796051, 0.03270280733704567, 0.1046377569437027, -0.06435983628034592, 0.0325394906103611, -0.2656306028366089, 0.269281268119812, 0.24354781210422516, -0.3853919506072998, 0.34090256690979004, 0.11425656825304031, 0.19065026938915253, -0.22588124871253967, 0.14868603646755219, -0.3713788390159607, -0.1937750279903412, -0.20209674537181854, -0.3218735456466675, 0.5265538692474365, -0.1359722912311554, 0.11988750845193863, 0.12423066049814224, 0.15435320138931274, -0.011872561648488045, 0.31730204820632935, 0.15506698191165924, -0.256260484457016, 0.3431321680545807, -0.14382928609848022, 0.01754557155072689, 0.43853759765625, -0.2310749739408493, 0.3202439248561859, -0.33086827397346497, -0.007289472036063671, -0.37325868010520935, -0.4183204174041748, -0.18860138952732086, 0.02973788231611252, -0.08230975270271301, 0.3266087770462036, 0.14782792329788208, -0.043795395642519, 0.4144507050514221, -0.013148260302841663, -0.18673300743103027, -0.057963382452726364, 0.01194392517209053, 0.338016152381897, 0.2012558877468109, -0.19616222381591797, -0.11378757655620575, 0.36187997460365295, -0.09867066144943237, -0.09009003639221191, 0.1542534977197647, -0.2840380072593689, 0.10810855031013489, -0.1467050015926361, 0.48018208146095276, -0.04929741472005844, 0.09660057723522186, -0.21909715235233307, -0.1232776865363121, 0.42204537987709045, -0.02875274233520031, 0.057731807231903076, 0.023248592391610146, -0.32894232869148254, 0.3704495131969452, -0.42217183113098145, 0.570747435092926, 0.3033725321292877, -0.563559889793396, 0.10159227252006531, 0.1622222512960434, -0.0063311029225587845, -0.27185288071632385, 0.6895946860313416, -0.6699788570404053, 0.2057197540998459, 0.0484631322324276, -0.12301052361726761, -0.277887225151062, -0.05526402220129967, -0.2179727703332901, -0.18356607854366302, 0.45435407757759094, 0.1441819667816162, 0.058107420802116394, 0.28064918518066406, -0.0541229285299778, -0.08096949011087418, 0.07950454950332642, -0.14669989049434662, -0.14436672627925873, -0.19179321825504303, 0.28511250019073486, 0.0786375030875206, -0.32761451601982117, -0.12761521339416504, -0.4833691716194153, 0.04749981313943863, -0.23005902767181396, -0.08036009222269058, 0.10810911655426025, 0.3329911231994629, 0.25835898518562317, 0.5990447402000427, -0.013049560599029064, 0.08690737932920456, -0.4032035171985626, -0.036669082939624786, 0.1482328176498413, -0.00042795928311534226, 0.13631495833396912, -0.0934404581785202, 0.11084642261266708, -0.2817534804344177, 0.48366880416870117, -0.27566781640052795, 0.13800263404846191, 0.08703213930130005, 0.10135055333375931, -0.02928786538541317, -0.03333451226353645, 0.02098710648715496, 0.2010500431060791, 0.012363895773887634, -0.192245215177536, -0.10118170827627182, -0.12773160636425018, 0.06136747822165489, 0.3443642854690552, 0.014050298370420933, -0.3211401402950287, -0.08236929029226303, 0.3966315984725952, -0.36045119166374207, -0.29089784622192383, 0.46743884682655334, -0.16614556312561035, 0.11466680467128754, 0.05009255185723305, 0.36842235922813416, -0.29782822728157043, -0.09133699536323547, 0.05523961782455444, 0.12464862316846848, -0.014050120487809181, 0.1338312327861786, -0.1346387267112732, 0.0642441138625145, -0.4815289378166199, -4.151670455932617, 0.05751659721136093, -0.010219087824225426, -0.20369797945022583, 0.19253695011138916, -0.15867330133914948, -0.019033409655094147, 0.2321634143590927, -0.628047525882721, 0.23182572424411774, 0.04593679681420326, 0.013386870734393597, 0.30109602212905884, 0.2939075529575348, 0.3775061368942261, 0.03165063634514809, -0.03320369869470596, -0.2821387052536011, -0.1255650669336319, 0.406154990196228, -0.05361875891685486, -0.37323853373527527, 0.11663177609443665, 0.03748123720288277, 0.4511210322380066, 0.08074044436216354, -0.5177022218704224, -0.007506651803851128, -0.18724174797534943, 0.04758666828274727, 0.04062862694263458, -0.13126453757286072, -0.18118776381015778, 0.5019851922988892, -0.13477808237075806, -0.38501450419425964, -0.2608124911785126, -0.3502677083015442, -0.24401472508907318, -0.21313053369522095, 0.0693361684679985, -0.856315553188324, -0.06618905067443848, 0.16976100206375122, 0.5620332360267639, -0.10796847194433212, -0.15144355595111847, 0.06764642894268036, 0.08549216389656067, 0.02014138549566269, 0.18152503669261932, 0.015201534144580364, -0.04135403037071228, -0.06454987078905106, -0.0027054473757743835, 0.16464123129844666, 0.39811843633651733, 0.45058512687683105, -0.11827012151479721, -0.03693944960832596, -0.10704390704631805, -0.4007965922355652, -0.45141130685806274, -0.15774622559547424, -0.34848690032958984, 0.3141126334667206, -0.44754353165626526, -0.1396465003490448, -0.24480806291103363, 0.13335666060447693, -0.22699575126171112, 0.22858686745166779, -0.37053242325782776, 0.06865409761667252, -0.10146789997816086, -0.3059925138950348, 0.230484738945961, -0.004351479932665825, 0.18106432259082794, -0.11818995326757431, 0.04329463839530945, -0.310869038105011, 0.20969553291797638, -0.07433449476957321, -0.11764614284038544, 0.05903789773583412, 0.09152312576770782, -0.20405234396457672, -0.2655130922794342, -0.2333541065454483, 0.1698419153690338, 0.11290961503982544, 0.17963743209838867, 0.060850054025650024, 0.37781596183776855, -0.031790826469659805, 0.386233925819397, -0.0590737983584404, -0.013852777890861034, -0.31424498558044434, -0.1280909925699234, -0.10888911038637161, 0.165024071931839, -0.28347739577293396, -0.11393043398857117, 0.01713286153972149, -0.3159908056259155, 0.14605998992919922, -0.02979249693453312, 0.27268117666244507, 0.09105265140533447, 0.045023005455732346, 0.36121508479118347, 0.06262802332639694, -0.050964727997779846, -0.3110252320766449, 0.0722741112112999, 0.5293992757797241, 0.1358403116464615, -0.28083133697509766, -0.2122136652469635, 0.22752521932125092, -0.05373105779290199, -0.22764156758785248, -0.46778467297554016, 0.014774651266634464, -0.005328747443854809, 0.08067458122968674, 0.17919757962226868, 0.0580250509083271, -0.2700304687023163, -0.15914815664291382, 0.026114819571375847, 0.036455679684877396, 0.20173445343971252, 0.032669547945261, 0.05216149240732193, -0.6990970373153687, -0.39841100573539734, 0.144791379570961, -0.0616169311106205, -0.07153455913066864, 0.13108645379543304, -0.21837154030799866, 0.028368806466460228, 0.16162529587745667, 0.047962356358766556, 0.3388306498527527, -0.058721255511045456, 0.20240040123462677, -0.7320264577865601, -0.42388489842414856, 0.10907939076423645, -0.07620900124311447, 0.037534426897764206, 0.3059232532978058, 0.24591268599033356, 0.08623120188713074, 0.15866121649742126, -0.4097227156162262, 0.4747283458709717, -0.11073307693004608, 0.009079257026314735, -0.056393813341856, -0.17664508521556854, 0.6342200636863708, 0.20377866923809052, -0.27036744356155396, -0.036144331097602844, -0.0798342302441597, -0.03629566729068756, -0.2866077125072479, 0.14987236261367798, -0.13083817064762115, -0.31704431772232056, 0.4690440893173218, 0.13163919746875763, -0.17825570702552795, -0.21525688469409943, 0.5763598084449768, 0.04989364370703697, -0.15121996402740479, -0.17712639272212982, -0.1084873378276825, 0.05092915892601013, 0.12684251368045807, 0.07595957815647125, -0.2788846492767334, 0.03745284304022789, -0.03304508700966835, -0.07215458899736404, 0.2215884029865265, 0.18226662278175354, -0.11484535038471222, -0.19759435951709747, -0.14592590928077698, 0.6324546337127686, 0.12348901480436325, -0.14670787751674652, 0.11668596416711807, 0.14259521663188934, -0.2674751579761505, -0.23114114999771118, 0.12426605075597763, 0.3918343782424927, -0.003701420733705163, -0.11831510066986084, 0.16870510578155518, -0.12432179600000381, 0.05105433240532875, -0.41639527678489685, -0.050538551062345505, -0.18782049417495728, 0.2232467234134674, -0.021161304786801338, -0.42744702100753784, -0.2056429386138916, 0.11366357654333115, -0.20277222990989685, 0.11847555637359619, -0.04541996493935585, 0.02094479650259018, -0.09123220294713974, -0.08840189129114151, -0.22615478932857513, 0.1553420126438141, 0.21212777495384216, 0.05064372718334198, -0.34779617190361023, -0.14954495429992676, 0.004840549547225237, -0.7740558385848999, 0.10183770954608917, -0.2219143509864807, 0.04526249319314957, -0.002387849846854806, 0.010712978430092335, -0.7360846996307373, 0.3289297819137573, 0.10735003650188446, -0.09094484895467758, 0.07220728695392609, -0.09742029011249542, -0.3030356466770172, 0.10215110331773758, -0.03029024414718151, 0.20009689033031464, -0.022468412294983864, 0.009080540388822556, 0.5375441908836365, 0.011735072359442711, 0.23071861267089844, 0.1623389720916748, -0.39907434582710266, 0.3193603754043579, -0.6330896019935608, -0.013141974806785583, 0.2600021958351135, -0.2628612220287323, -0.0015936563722789288, -0.3011677861213684, 0.1674734205007553, -0.2599925398826599, -0.11212878674268723, 0.011760905385017395, 0.15397068858146667, -0.008221202529966831, 0.15913206338882446, -0.06751427054405212, -0.7257552742958069, 0.5598319172859192, -0.4142453968524933, 0.058998484164476395, -0.15072780847549438, -0.06301017105579376, -0.1517401784658432, 0.08060824871063232, -0.44446080923080444, 0.5975428223609924, 0.004351478535681963, -0.255134642124176, -0.11959976702928543, -0.020884858444333076, -0.05796203017234802, 0.34784913063049316, -0.09970052540302277, -0.04467114806175232, -0.15334123373031616, -0.11481551080942154, -0.15384525060653687, 0.45750880241394043, -0.061706069856882095, -0.04164258390665054, -0.21333885192871094, -0.587326169013977, 0.23903438448905945, 0.5790947079658508, 0.4878547191619873, -0.14606443047523499, 0.05383523181080818, -0.0711892619729042, 0.10091984272003174, 0.24721921980381012, -0.07767972350120544, -0.191559299826622, -0.0036875074729323387, 0.08808334171772003, -0.43949201703071594, -0.17339308559894562, -0.24047724902629852, -0.3803352117538452, -0.2571166157722473, 0.5858243703842163, -0.005740425083786249, -0.1729782670736313, -0.25958821177482605, -0.08863585442304611, -0.2295306921005249, -0.007120374124497175, -0.0737709030508995, 0.04581456631422043, 0.1161533072590828, 0.6022648215293884, 0.23880428075790405, 0.4359918534755707, -0.11804580688476562, -0.1441918909549713, 0.0014526323648169637, 0.01618841104209423, 0.09406240284442902, 0.04508822411298752, -0.080512635409832, 0.2287687063217163, 0.2536885142326355, -0.27173298597335815, 0.29027432203292847, -0.271290123462677, -0.44658833742141724, -0.06412172317504883, 0.22715617716312408, -0.09449148178100586, 0.33967188000679016, 0.5663338899612427, 0.3038325309753418, 0.3357522785663605, -0.020903203636407852, 0.23606237769126892, -0.05385037884116173, 0.5886682868003845, 0.16985079646110535, -0.05605786293745041, 0.13915857672691345, -0.02997528202831745, -0.40321412682533264, 0.1996709704399109, 0.35735881328582764, 0.2505257725715637, 0.26453909277915955, -0.2733461260795593, 0.37330999970436096, 0.012583053670823574, 0.21925273537635803, 0.5452125668525696, -0.31145739555358887, -0.48370561003685, -0.08095216006040573, 0.29258859157562256, -0.5764986276626587, -0.19485318660736084, 0.31492042541503906, -0.35560914874076843, 0.29273098707199097, -0.0033950619399547577, -0.06534755229949951, 0.15299564599990845, -0.04922087863087654, -0.1689937263727188, 0.019622260704636574, 0.4315723478794098, 0.24523185193538666, -0.04616934806108475, -0.4069477319717407, 0.011192508973181248, -0.41675448417663574, -0.20350079238414764, 0.006251946557313204, 0.12421771883964539, -0.012434571050107479, 0.03989734873175621, -0.17223824560642242, -0.10044918209314346, 0.050617765635252, 0.35384199023246765, -0.20168840885162354, -0.23451238870620728, -0.25095853209495544, -0.04413891211152077, 0.12645554542541504, 0.5663898587226868, -0.08414250612258911, 0.06697112321853638, -0.21650545299053192, -0.04090876504778862, -0.026358770206570625, 0.43879660964012146, -0.10558450222015381, 0.054292283952236176, 0.46598881483078003, -0.7066662907600403, 0.032623376697301865, -0.28173503279685974, 0.10318047553300858, -0.25838953256607056, -0.06658696383237839, -0.10773011296987534, -0.09551482647657394, 0.183310404419899, 0.004171021282672882, -0.16443601250648499, -0.3664364218711853, -0.16465382277965546, -0.30831488966941833, 0.13046224415302277, 0.07744700461626053, 0.080359548330307, 0.24607008695602417, -0.07868361473083496, -0.22257855534553528, 0.08317900449037552, -0.06123918667435646, -0.15998853743076324, -0.12736916542053223, -0.18787208199501038, 0.4219505488872528, 0.17313535511493683, -0.14832110702991486, 0.034968167543411255, 0.48045024275779724, -0.0421447791159153, 0.15881317853927612, 0.33878687024116516, 0.017793187871575356, -0.0614197812974453, 0.10212203115224838, 0.36826398968696594, -0.07044333219528198, -0.12428131699562073, -0.4895856976509094, -0.194528266787529, -0.12193596363067627, -0.029625970870256424, -0.13855770230293274, 0.29505783319473267, -0.07843969762325287, -0.09857428073883057, -0.4069017767906189, -0.3521379232406616, -0.1729194074869156, -0.06285969167947769, -0.024076517671346664]",0.4187214823259194
