PDF File Name,Details,Similarity_ Construction Project Manager
10830646.pdf,"[-0.20658786594867706, 0.19704800844192505, 0.23482781648635864, -0.22675812244415283, 0.3385430872440338, -0.19985926151275635, 0.34304577112197876, -0.10813954472541809, -0.18730048835277557, -0.11688973754644394, 0.013245698995888233, -0.18061098456382751, -0.049478914588689804, 0.19154872000217438, -0.07352320104837418, 0.4392954409122467, 0.16488495469093323, -0.010670875199139118, -0.15043814480304718, 0.4287590980529785, 0.20724186301231384, 0.0024817329831421375, 0.2721630036830902, 0.44367504119873047, 0.08533931523561478, -0.06928050518035889, 0.1989021897315979, -0.16849550604820251, 0.18705764412879944, 0.0066415234468877316, 0.17175236344337463, -0.05957278609275818, 0.2952616810798645, -0.21856866776943207, 0.21453069150447845, -0.1271597146987915, 0.16202028095722198, -0.14223632216453552, 0.12350437045097351, 0.16666719317436218, -0.5204770565032959, -0.5032918453216553, -0.14849436283111572, 0.25800392031669617, -0.08956653624773026, -0.34877389669418335, -0.02172202244400978, 0.2465691715478897, 0.0309287179261446, -0.07589314132928848, -0.47356465458869934, 0.3666539490222931, -0.18497858941555023, -0.059058114886283875, 0.061402421444654465, 0.4500735402107239, -0.06625667959451675, -0.36786797642707825, -0.4751688838005066, -0.36494335532188416, 0.15702848136425018, -0.03336399048566818, 0.12255880236625671, -0.1497166007757187, -0.2697318196296692, -0.13989874720573425, 0.1988757848739624, 0.5219888091087341, -0.7460067868232727, -0.44895967841148376, -0.2646498382091522, -0.04558743163943291, 0.16043895483016968, 0.21466171741485596, 0.04314074292778969, -0.2848396897315979, 0.05101778358221054, 0.18810099363327026, 0.3057880103588104, 0.004970595706254244, -0.3032926619052887, 0.1016644537448883, -0.28974297642707825, 0.023680103942751884, 0.0719575583934784, -0.024541784077882767, 0.1378113180398941, -0.18284401297569275, -0.11363910883665085, 0.03182188421487808, 0.24875710904598236, -0.4531756341457367, 0.10015057027339935, 0.05543040484189987, -0.05763232335448265, 0.15573661029338837, -0.09203261882066727, 0.12102225422859192, -0.1730794608592987, 0.00028116951580159366, 0.20303170382976532, 0.2820792496204376, 0.2774903476238251, 0.37849095463752747, -0.03317669779062271, -0.04578930884599686, -0.001543498714454472, 0.20194900035858154, -0.26108306646347046, 0.3840922713279724, 0.25169509649276733, -0.22048604488372803, -0.46347352862358093, -0.21786080300807953, 0.14525572955608368, -0.2563198208808899, 0.013006619177758694, 0.056376755237579346, 0.05333833396434784, -0.019579630345106125, -0.12869931757450104, -0.013945193961262703, 0.13154181838035583, 0.5865592956542969, -0.12325054407119751, 0.20940545201301575, -0.2584187090396881, 0.07961548864841461, -0.0496329590678215, -0.016337448731064796, 0.4045442044734955, 0.05638360232114792, -0.04446415230631828, 0.14780715107917786, -0.135479137301445, 0.1478143036365509, -0.16652226448059082, 0.08067504316568375, -0.3690957725048065, 0.2184150069952011, 0.02903684601187706, -0.4048420786857605, 0.25285932421684265, 0.16041415929794312, 0.054080601781606674, 0.04192626103758812, -0.1964966207742691, -0.01836438477039337, -0.05042775720357895, 0.10376313328742981, 0.07015751302242279, 0.15828727185726166, 0.14851798117160797, -0.1885167807340622, 0.2851993143558502, 0.1132790595293045, -0.21161286532878876, -0.035653743892908096, 0.08406592160463333, -0.25622984766960144, 0.2761334478855133, 0.08913157135248184, -0.2883785367012024, 0.16525085270404816, 0.19193284213542938, 0.4060446321964264, -0.17529618740081787, 0.32248052954673767, -0.3736085295677185, -0.38040927052497864, 0.021616153419017792, -0.1275639832019806, 0.7844115495681763, -0.16169898211956024, 0.2281837910413742, 0.10826907306909561, 0.018986819311976433, -0.008839345537126064, 0.26191678643226624, 0.16949516534805298, -0.3392448127269745, 0.18250496685504913, -0.1735485941171646, -0.03165080398321152, 0.3482607305049896, -0.21555547416210175, 0.2713054418563843, 0.09184371680021286, -0.17251959443092346, -0.4306216239929199, -0.38385850191116333, -0.2028721421957016, 0.034255433827638626, -0.036490049213171005, 0.5078243017196655, 0.0672314316034317, 0.035372160375118256, 0.34402069449424744, 0.033560074865818024, -0.2747713625431061, -0.09573442488908768, -0.05118131637573242, 0.4581126868724823, 0.2724410891532898, -0.18318438529968262, -0.13295190036296844, 0.30475425720214844, 0.004400358069688082, -0.12316813319921494, 0.030531132593750954, -0.24527058005332947, 0.2712486684322357, -0.14928072690963745, 0.5732324719429016, -0.3282642364501953, 0.10642923414707184, -0.16056767106056213, -0.02926967665553093, 0.30960384011268616, 0.15720324218273163, -0.11844930052757263, -0.04634296894073486, -0.3680020272731781, 0.39222949743270874, -0.4528036415576935, 0.6841246485710144, 0.38472887873649597, -0.5820569396018982, -0.07572432607412338, 0.15203362703323364, -0.1393686830997467, -0.5174676179885864, 0.7051185965538025, -0.7815678119659424, 0.020379209890961647, 0.0034190628211945295, -0.1582411527633667, -0.2946875989437103, 0.05403967201709747, -0.3217337727546692, -0.15748216211795807, 0.5381305813789368, 0.12022420018911362, -0.06999463587999344, 0.22785961627960205, -0.01626831293106079, -0.015046303160488605, 0.1057475209236145, -0.16313603520393372, -0.15421803295612335, -0.3372722864151001, 0.4903664290904999, 0.2568921148777008, -0.5397427678108215, -0.22856132686138153, -0.48488056659698486, 0.13120827078819275, -0.3486354649066925, 0.0739683136343956, 0.32430705428123474, 0.4395240545272827, 0.31418728828430176, 0.4331952631473541, 0.05527368560433388, 0.08259503543376923, -0.47357937693595886, 0.1274658590555191, 0.13124996423721313, 0.12881889939308167, 0.09176869690418243, -0.02687070332467556, 0.10328365862369537, -0.22912919521331787, 0.48812150955200195, -0.2503437399864197, 0.028319768607616425, 0.28882524371147156, 0.036553628742694855, 0.07855705916881561, -0.003255909774452448, 0.04490577429533005, 0.5718870162963867, 0.22656318545341492, -0.19554266333580017, -0.3156680762767792, -0.21635517477989197, 0.11476828902959824, 0.3549944758415222, 0.12054107338190079, -0.09773196280002594, -0.16615386307239532, 0.5006582140922546, -0.2747654616832733, -0.21696817874908447, 0.3045544922351837, -0.05057506635785103, 0.05675119906663895, -0.04872741550207138, 0.26801013946533203, -0.19489164650440216, -0.42634791135787964, -0.04629475250840187, -0.06869813799858093, -0.1751391887664795, 0.35086682438850403, 0.17544594407081604, 0.013002123683691025, -0.4059404134750366, -3.983247756958008, 0.15305869281291962, -0.17440590262413025, -0.2568184733390808, 0.1197194904088974, -0.20768436789512634, -0.06992796063423157, 0.09105270355939865, -0.4854860305786133, 0.43661418557167053, -0.011544618755578995, -0.014433114789426327, 0.12060365080833435, 0.15531204640865326, 0.17840342223644257, -0.24173061549663544, -0.11140959709882736, -0.06953901052474976, -0.1177794337272644, 0.3702949285507202, -0.23351594805717468, -0.1619802713394165, 0.09526655822992325, 0.0693974569439888, 0.5745741724967957, 0.35641342401504517, -0.21706175804138184, -0.21684196591377258, -0.24792362749576569, -0.08471709489822388, 0.24354465305805206, -0.26703810691833496, 0.014581684954464436, 0.3390287160873413, -0.19696040451526642, -0.325728178024292, -0.18664126098155975, -0.37830638885498047, -0.24715501070022583, -0.14031189680099487, -0.10474994778633118, -1.067747712135315, -0.14709779620170593, -0.028434565290808678, 0.5456057190895081, 0.07505066692829132, -0.18422673642635345, -0.040075939148664474, 0.018027015030384064, 0.13587722182273865, 0.08806926012039185, 0.14879842102527618, -0.20000047981739044, -0.09387596696615219, 0.0005185550544410944, 0.33411526679992676, 0.3493337333202362, 0.28180134296417236, -0.20457595586776733, -0.15189248323440552, 0.07685105502605438, -0.174727663397789, -0.5901358127593994, -0.008947130292654037, -0.35449567437171936, -0.0014984483132138848, -0.2962998151779175, -0.06780876219272614, -0.3599708080291748, 0.07104425132274628, -0.2014608085155487, 0.5212376117706299, -0.24948173761367798, 0.21458788216114044, 0.001197584206238389, -0.24154427647590637, 0.29625004529953003, -0.1402655690908432, 0.055886827409267426, 0.16287535429000854, -0.2532764673233032, -0.22243359684944153, 0.051052726805210114, 0.025824999436736107, -0.18036453425884247, 0.036685340106487274, 0.2487853467464447, -0.29775434732437134, -0.295790433883667, -0.2338315099477768, 0.1515614539384842, -0.0986328050494194, 0.06180969253182411, 0.02018059231340885, 0.41944441199302673, 0.06934943050146103, 0.2884654402732849, -0.028344327583909035, -0.14145806431770325, -0.45806649327278137, -0.05668287351727486, -0.10655689984560013, 0.26885947585105896, -0.34717056155204773, 0.132004514336586, -0.078692227602005, -0.5224760174751282, 0.22942860424518585, -0.025172756984829903, 0.31632354855537415, 0.3180539608001709, -0.07246559858322144, 0.31165221333503723, 0.1968182921409607, 0.07801328599452972, -0.3531630337238312, 0.07269813120365143, 0.5793511867523193, 0.000550188182387501, -0.28017938137054443, -0.4406844973564148, 0.26235517859458923, -0.16608667373657227, -0.059911493211984634, -0.550896942615509, 0.008492643013596535, -0.18399904668331146, -0.1482425183057785, 0.16040445864200592, 0.14005263149738312, -0.2575664818286896, -0.10346029698848724, -0.0636381134390831, 0.2145201712846756, 0.31455281376838684, 0.04500766843557358, -0.02867339551448822, -0.9751001000404358, -0.29969412088394165, 0.22489133477210999, -0.05595262721180916, -0.13984619081020355, 0.10621979087591171, -0.22781303524971008, 0.1625353991985321, 0.24184663593769073, 0.12290941923856735, 0.24704961478710175, -0.21055983006954193, 0.035027407109737396, -0.7427175641059875, -0.18497234582901, -0.06975003331899643, -0.1922515332698822, 0.03810340166091919, 0.24117009341716766, 0.38049086928367615, -0.024310670793056488, 0.03186263144016266, -0.2627076804637909, 0.21528300642967224, -0.18752187490463257, 0.10882863402366638, 0.15475083887577057, -0.09925086051225662, 0.7383423447608948, 0.019814107567071915, -0.16419577598571777, 0.13490130007266998, -0.1872149109840393, -0.11216313391923904, -0.33824285864830017, 0.08111219108104706, -0.24542629718780518, -0.06831907480955124, 0.6274781823158264, 0.19707439839839935, -0.14430880546569824, -0.21157656610012054, 0.5547436475753784, -0.009021095931529999, -0.13128091394901276, -0.2809249460697174, 0.13920122385025024, 0.06668990105390549, 0.23950526118278503, -0.05231037363409996, -0.1481291800737381, -0.015686141327023506, 0.13150590658187866, -0.026696866378188133, 0.16690199077129364, -0.00916390772908926, -0.06785158067941666, -0.2450190931558609, -0.2817603349685669, 0.648226797580719, 0.17362187802791595, -0.05324487015604973, 0.06356078386306763, -0.02650977484881878, -0.5220990777015686, -0.033699262887239456, 0.1544622927904129, 0.4319714605808258, -0.12949968874454498, -0.3525461256504059, 0.14422394335269928, -0.06202100217342377, 0.06695158779621124, -0.438851535320282, -0.16553516685962677, -0.31839680671691895, -0.09288875013589859, 0.3196623921394348, -0.37925928831100464, -0.17643260955810547, -0.08750254660844803, -0.2617098391056061, 0.1809076964855194, -0.12559475004673004, -0.12495266646146774, -0.19874633848667145, -0.2920207977294922, 0.0860263779759407, -0.05593275651335716, 0.03916342929005623, -0.04159129410982132, -0.1883082240819931, -0.1227046549320221, 0.05566075071692467, -0.8760090470314026, 0.0950484648346901, -0.030072158202528954, -0.26125356554985046, -0.158340722322464, -0.22888560593128204, -1.047954797744751, 0.4198239743709564, 0.21864426136016846, 0.1844959408044815, -0.0031069579999893904, -0.19670861959457397, -0.4009062647819519, 0.06351561844348907, -0.028772344812750816, 0.1696484535932541, 0.10553836822509766, 0.14072825014591217, 0.5805001854896545, 0.17812754213809967, 0.185527503490448, 0.09500652551651001, -0.43899834156036377, 0.34891629219055176, -0.5878570675849915, -0.08363740146160126, 0.16111640632152557, -0.21410182118415833, -0.18249043822288513, -0.38666775822639465, 0.31048744916915894, -0.19480183720588684, 0.017943542450666428, 0.12498822063207626, 0.0011433407198637724, 0.23201657831668854, 0.10392623394727707, 0.20717671513557434, -0.6189174056053162, 0.38672590255737305, -0.2680019438266754, -0.07148932665586472, -0.005757365375757217, -0.3308393061161041, -0.08495423197746277, -0.1275748610496521, -0.43949323892593384, 0.3713286817073822, 0.04152212664484978, -0.3209274411201477, 0.015987662598490715, -0.28323957324028015, 0.04437645897269249, 0.19885526597499847, -0.13791614770889282, 0.00853031873703003, -0.10055817663669586, -0.06761980801820755, -0.27714604139328003, 0.3111874759197235, -0.16386206448078156, -0.08803409337997437, -0.11327973008155823, -0.5534037351608276, 0.20538273453712463, 0.42824894189834595, 0.41277962923049927, -0.2734135687351227, 0.12460021674633026, -0.0069849807769060135, 0.06391144543886185, 0.050907980650663376, 0.05606834962964058, -0.2709806263446808, 0.02287367172539234, 0.19852493703365326, -0.2809675931930542, -0.13700900971889496, -0.05440737307071686, -0.4138020873069763, -0.33419057726860046, 0.5476288199424744, -0.007740269415080547, -0.4735246002674103, -0.15826837718486786, -0.13946081697940826, -0.12695887684822083, 0.11180488020181656, -0.14973297715187073, 0.11899591237306595, 0.4492497742176056, 0.5243128538131714, 0.30566391348838806, 0.39248913526535034, -0.12623842060565948, -0.061160050332546234, -0.10271608084440231, -0.08050695061683655, 0.18947072327136993, 0.09782396256923676, -0.006641547195613384, 0.1729448288679123, 0.18511420488357544, -0.31047290563583374, 0.1966601312160492, -0.1376030296087265, -0.14978331327438354, 0.01550966501235962, 0.22024689614772797, -0.14344418048858643, 0.23029957711696625, 0.6669168472290039, 0.13586871325969696, 0.4680272340774536, -0.033422090113162994, 0.2191449999809265, -0.04846674203872681, 0.7990211248397827, 0.12232514470815659, 0.23634999990463257, 0.20230302214622498, 0.03249717131257057, -0.23051205277442932, 0.06504794955253601, 0.21460506319999695, 0.3053715229034424, 0.2605077028274536, -0.22333867847919464, 0.3263358771800995, 0.11693178862333298, 0.44137200713157654, 0.5462307333946228, -0.32916656136512756, -0.33743131160736084, -0.07921760529279709, 0.029809335246682167, -0.31368333101272583, -0.3015448749065399, 0.4264030158519745, -0.12823748588562012, 0.1903540939092636, 0.34723520278930664, -0.16738054156303406, 0.06031616032123566, -0.02549687772989273, -0.18063731491565704, -0.1626271903514862, 0.4945099651813507, 0.1934690624475479, -0.07301560789346695, -0.4655532240867615, -0.1030951514840126, -0.40691840648651123, -0.28464385867118835, -0.27080249786376953, 0.06885924190282822, -0.012485900893807411, -0.12456238269805908, -0.5024134516716003, -0.0038680625148117542, -0.18222522735595703, 0.24495254456996918, -0.03269266337156296, -0.5151544809341431, -0.04558073356747627, 0.09887785464525223, 0.26529985666275024, 0.7598143219947815, -0.1351383477449417, 0.07650409638881683, -0.274973064661026, -0.08547055721282959, 0.0882570743560791, 0.33465576171875, -0.005471480544656515, 0.09034708142280579, 0.25202804803848267, -0.5904310345649719, 0.08768171817064285, 0.0006079864106141031, 0.06892989575862885, -0.17095080018043518, 0.010241995565593243, -0.01603599265217781, 0.26390910148620605, 0.12905417382717133, 0.02390138991177082, -0.1848822683095932, -0.14735762774944305, 0.09393323957920074, 0.017128489911556244, 0.11304204910993576, -0.11995609849691391, -0.01120686437934637, 0.1306135654449463, -0.07816653698682785, -0.19471976161003113, 0.14729632437229156, -0.21597738564014435, -0.2897884249687195, -0.16710029542446136, 0.01776382327079773, 0.41815540194511414, 0.044534891843795776, -0.10521288216114044, 0.04459451884031296, 0.13452675938606262, 0.04839646443724632, 0.23590494692325592, 0.436215341091156, 0.33332958817481995, -0.14220769703388214, 0.10889482498168945, 0.3600654900074005, 0.19311611354351044, -0.14871178567409515, -0.4170575737953186, -0.13677355647087097, -0.1290476769208908, -0.26370152831077576, 0.10317707806825638, 0.20213119685649872, -0.1305805891752243, -0.020881447941064835, -0.48089665174484253, -0.476713627576828, -0.22512046992778778, 0.024670153856277466, -0.29704591631889343]",0.31497551993139705
