PDF File Name,Details,Similarity_Accountant
10554236.pdf,"[-0.1271236687898636, 0.44556787610054016, 0.21487246453762054, -0.10083949565887451, 0.2153313159942627, -0.16784624755382538, 0.20170456171035767, -0.01327547524124384, -0.08615519106388092, -0.03241252154111862, 0.10820569843053818, -0.052274126559495926, 0.10771623998880386, 0.1284734010696411, -0.042689718306064606, 0.29011011123657227, 0.036313749849796295, 0.03465094789862633, -0.1649443358182907, 0.1706644594669342, 0.008624969981610775, -0.0003235021431464702, 0.2336987555027008, 0.2682485282421112, -0.011694644577801228, 0.1956208348274231, 0.12631240487098694, -0.08585667610168457, -0.12700022757053375, -0.1405591070652008, 0.09663184732198715, -0.0389372743666172, 0.23977237939834595, -0.11931735277175903, 0.08362850546836853, -0.028729384765028954, -0.012725608423352242, 0.01992507465183735, -0.10188522189855576, 0.08699708431959152, -0.22341600060462952, -0.15866251289844513, 0.1078520193696022, 0.2276844084262848, -0.19877424836158752, -0.2489675134420395, -0.10964600741863251, -0.03371114656329155, 0.11952283978462219, -0.24628160893917084, -0.42683398723602295, 0.37673237919807434, -0.211656853556633, -0.024795951321721077, 0.05704545974731445, 0.4589827358722687, -0.033659208565950394, -0.26910701394081116, -0.41096368432044983, -0.3909567892551422, 0.25555670261383057, -0.13761435449123383, 0.045403853058815, -0.09951398521661758, -0.13364113867282867, 0.0012685781111940742, 0.12710048258304596, 0.5290104746818542, -0.6400211453437805, -0.24407988786697388, -0.25545692443847656, -0.059528645128011703, 0.05526730418205261, 0.10289066284894943, -0.11088532954454422, -0.3516128659248352, -0.06902047991752625, 0.19642677903175354, 0.1296263337135315, 0.014207229018211365, -0.04826106131076813, 0.07507762312889099, -0.19767232239246368, 0.042428359389305115, 0.029108267277479172, -0.007942799478769302, 0.0070452382788062096, -0.09177950769662857, -0.007265317253768444, 0.32343700528144836, 0.1572834700345993, -0.29048967361450195, 0.07054495811462402, 0.017798904329538345, -0.205659881234169, 0.004672515206038952, -0.084404356777668, 0.09597934037446976, -0.22402317821979523, 0.09888005256652832, 0.2654784917831421, 0.21437272429466248, 0.2618713676929474, 0.37221696972846985, 0.0056250812485814095, -0.05325765535235405, -0.06751399487257004, 0.18928855657577515, -0.13752888143062592, 0.25936082005500793, 0.14534343779087067, -0.1489725559949875, -0.2962512671947479, -0.2697097361087799, 0.15694662928581238, -0.14672797918319702, -0.051557835191488266, -0.07836019992828369, 0.15515679121017456, -0.02008119411766529, 0.10929863154888153, 0.06575439870357513, 0.0331043004989624, 0.518948495388031, -0.06510904431343079, 0.07684262096881866, -0.12401562929153442, 0.1626719832420349, -0.03817705810070038, -0.0068463413044810295, 0.16092823445796967, 0.12163111567497253, -0.06890504062175751, 0.10903433710336685, -0.10975117981433868, 0.21712802350521088, -0.07351004332304001, 0.03735961765050888, -0.22023886442184448, 0.17861755192279816, -0.057314395904541016, -0.30363911390304565, 0.041735175997018814, -0.03952622041106224, -0.09879522770643234, -0.035878948867321014, -0.08289331942796707, 0.06326262652873993, -0.060696881264448166, 0.22445836663246155, -0.009699507616460323, 0.15357454121112823, 0.041911471635103226, -0.32345113158226013, 0.04636821895837784, -0.02248310297727585, 0.012596478685736656, -0.13287200033664703, -0.015543385408818722, -0.08111719787120819, 0.1608133465051651, 0.3134618401527405, -0.2797430753707886, 0.2862940728664398, 0.07487533241510391, 0.3231927454471588, -0.14151793718338013, 0.11482860893011093, -0.34611591696739197, -0.21206055581569672, -0.11390231549739838, -0.23905348777770996, 0.4337097704410553, -0.13481317460536957, 0.16310061514377594, 0.1821112185716629, 0.07761261612176895, 0.053101517260074615, 0.2724415063858032, -0.03400947526097298, -0.30600613355636597, 0.22197449207305908, 0.0026711025275290012, -0.06204872205853462, 0.5009282827377319, -0.02662830427289009, 0.2618001401424408, -0.1493189036846161, 0.13281621038913727, -0.19733324646949768, -0.37014299631118774, -0.20736299455165863, -0.00063968391623348, -0.1008620336651802, 0.2489185333251953, -0.01728074625134468, -0.08991639316082001, 0.16087868809700012, 0.008944526314735413, -0.12535683810710907, -0.05486546456813812, -0.06340000033378601, 0.2665538787841797, 0.17123183608055115, -0.09670130163431168, 0.026680894196033478, 0.416145920753479, -0.027049517259001732, -0.0624254085123539, 0.06483177840709686, -0.14617694914340973, 0.10021767020225525, -0.042175110429525375, 0.3761180341243744, -0.1296459585428238, 0.07978294789791107, -0.20398950576782227, 0.0214563999325037, 0.2788747251033783, 0.028666362166404724, 0.09219728410243988, -0.07641444355249405, -0.34742072224617004, 0.4014225900173187, -0.20486508309841156, 0.5595244765281677, 0.33128276467323303, -0.5239883065223694, 0.0533386692404747, 0.06229355186223984, 0.08227770030498505, -0.40168991684913635, 0.5225734710693359, -0.5757065415382385, 0.19383569061756134, 0.03460302948951721, -0.29452386498451233, -0.284138947725296, 0.08270392566919327, -0.05785621330142021, -0.10680411010980606, 0.243645578622818, 0.14717739820480347, 0.02587023749947548, 0.12994755804538727, -0.029457995668053627, -0.04899914562702179, 0.0934472307562828, -0.1965344250202179, -0.06416207551956177, -0.2560166120529175, 0.1061234325170517, -0.02490193210542202, -0.2794930636882782, -0.14999988675117493, -0.2908902168273926, 0.11750549077987671, -0.1903626024723053, -0.06320739537477493, 0.16088198125362396, 0.3933893144130707, 0.13560271263122559, 0.40950867533683777, 0.06991106271743774, 0.17180266976356506, -0.37110432982444763, 0.04458589106798172, 0.08802548795938492, 0.1793823093175888, 0.045767270028591156, -0.036878976970911026, 0.10872944444417953, -0.2180534452199936, 0.5721266865730286, -0.19980694353580475, -0.004380676429718733, 0.19596657156944275, 0.028344975784420967, -0.17933672666549683, -0.053798407316207886, 0.038974352180957794, 0.29719677567481995, -0.05551450327038765, -0.17862795293331146, -0.17026181519031525, -0.14361153542995453, 0.05524169281125069, 0.2329859882593155, -0.0018153985729441047, -0.3673059940338135, -0.0794333666563034, 0.4296858310699463, -0.101789690554142, -0.1556379646062851, 0.49406111240386963, -0.029867248609662056, 0.17266510426998138, 0.033047836273908615, 0.4136449694633484, -0.17069578170776367, -0.11118979752063751, -0.11219491064548492, -0.0597960501909256, -0.15253041684627533, -0.09717521071434021, -0.01923191547393799, -0.060366980731487274, -0.3102043867111206, -4.2509026527404785, 0.002341874875128269, -0.23954373598098755, -0.29654690623283386, 0.23311476409435272, -0.15157446265220642, -0.05222295969724655, 0.1264101266860962, -0.5614978075027466, 0.28780990839004517, -0.13886167109012604, -0.004699436016380787, 0.2730836868286133, 0.27464938163757324, 0.15641388297080994, 0.006629148032516241, -0.006186152342706919, -0.24773946404457092, -0.10582590848207474, 0.4180588126182556, -0.1380566507577896, -0.28266093134880066, 0.06335465610027313, 0.05775052681565285, 0.3302680552005768, 0.15862593054771423, -0.38784781098365784, 0.012371152639389038, -0.20580902695655823, 0.06735806167125702, 0.11247823387384415, -0.1183270737528801, -0.11318512260913849, 0.6194325089454651, -0.16615185141563416, -0.3608245253562927, -0.10065845400094986, -0.11552166938781738, -0.1749279797077179, -0.2169753462076187, 0.021808605641126633, -0.7284841537475586, -0.12966586649417877, 0.26368826627731323, 0.6446976661682129, -0.17408384382724762, -0.056294847279787064, 0.027991672977805138, 0.076474629342556, 0.061693448573350906, 0.14728832244873047, 0.021414684131741524, -0.057150375097990036, -0.14559818804264069, -0.09701076149940491, 0.14180982112884521, 0.4182552695274353, 0.4470464885234833, -0.19381645321846008, -0.10520897060632706, 0.13372159004211426, -0.18585561215877533, -0.3191492259502411, -0.14318840205669403, -0.3158901631832123, 0.06909165531396866, -0.42441418766975403, -0.1791316121816635, -0.14532870054244995, 0.0667843222618103, -0.1275978982448578, 0.41675958037376404, -0.10455118119716644, -0.0874888077378273, -0.0012789882021024823, -0.41741928458213806, 0.32086053490638733, -0.07404524832963943, 0.1414843648672104, 0.18300843238830566, 0.0501408651471138, -0.23665377497673035, 0.18119284510612488, -0.02560821920633316, -0.013238790445029736, 0.16803261637687683, 0.19726133346557617, -0.0530284158885479, -0.17236016690731049, -0.1634247899055481, 0.20858731865882874, 0.0054543945007026196, 0.18640874326229095, 0.08408215641975403, 0.31683680415153503, 0.036357492208480835, 0.22649839520454407, -0.009502556174993515, 0.07704253494739532, -0.3104492723941803, 0.06966723501682281, -0.09123104065656662, 0.2069491147994995, -0.3428145945072174, 0.03184404596686363, 0.017034558579325676, -0.27732592821121216, 0.025935113430023193, 0.022536994889378548, 0.23784837126731873, 0.18742038309574127, 0.014188529923558235, 0.3687509298324585, 0.011839933693408966, 0.0019070478156208992, -0.25227969884872437, 0.009088311344385147, 0.2999131679534912, 0.11126775294542313, -0.18309548497200012, -0.3193051517009735, 0.18882863223552704, 0.04343914985656738, -0.2092749923467636, -0.6216174364089966, -0.0024546391796320677, 0.0519636832177639, 0.09945298731327057, 0.12199568748474121, 0.08715131133794785, -0.16892440617084503, -0.1416555494070053, -0.06347314268350601, 0.13361074030399323, 0.24600885808467865, 0.06407442688941956, 0.17127177119255066, -0.5692936182022095, -0.24281169474124908, 0.06686913967132568, 0.12749852240085602, -0.009426775388419628, 0.07118569314479828, -0.17730534076690674, 0.260747492313385, 0.24964775145053864, -0.04899552837014198, 0.3177404999732971, -0.0703628733754158, 0.15958155691623688, -0.4008235037326813, -0.37403810024261475, -0.023177940398454666, 0.017733309417963028, -0.06014169007539749, 0.339458167552948, 0.1913360059261322, -0.020655350759625435, -0.08515951782464981, -0.2902829051017761, 0.34929290413856506, -0.08290096372365952, 0.018784409388899803, -0.11693032085895538, -0.07705052942037582, 0.5075768828392029, 0.051449600607156754, -0.2728140354156494, 0.08962415903806686, 0.086582250893116, -0.06500563770532608, -0.12878811359405518, -0.002572032157331705, -0.22715356945991516, -0.09905838966369629, 0.4632703959941864, 0.18853048980236053, -0.1797969490289688, -0.07359851151704788, 0.29863670468330383, 0.07904170453548431, -0.2017783522605896, -0.20817959308624268, -0.06431242823600769, 0.06315141916275024, 0.20151208341121674, 0.08845104277133942, -0.13564439117908478, 0.0527179092168808, 0.046581804752349854, -0.004160583950579166, 0.02995230257511139, 0.14194515347480774, -0.13148728013038635, -0.17091602087020874, -0.10857810080051422, 0.47184082865715027, 0.1343248039484024, -0.13408711552619934, 0.2252219319343567, -0.01986639015376568, -0.2229268103837967, -0.24956031143665314, 0.024246057495474815, 0.2620738744735718, -0.11380522698163986, -0.1510758399963379, 0.11652293801307678, -0.20363833010196686, -0.04443247988820076, -0.262369841337204, -0.0780685544013977, -0.3928989768028259, 0.00406354945152998, 0.19132304191589355, -0.2882743179798126, -0.2856568992137909, 0.07299017906188965, -0.26972708106040955, 0.06735293567180634, -0.14343829452991486, 0.1102898120880127, -0.10964814573526382, -0.09628359973430634, -0.04815462604165077, 0.07641904801130295, 0.09295936673879623, 0.09957902878522873, -0.27631473541259766, -0.13353516161441803, -0.12981867790222168, -0.7135447859764099, 0.00576662365347147, -0.059344638139009476, -0.040753286331892014, -0.16381780803203583, -0.23698388040065765, -0.5353236794471741, 0.3439272940158844, 0.141921728849411, -0.17405392229557037, 0.10337848961353302, -0.14637407660484314, -0.4362949728965759, 0.13805197179317474, -0.14254841208457947, 0.12844081223011017, -0.02136433683335781, -0.03083445504307747, 0.4507322311401367, 0.13432636857032776, 0.11705407500267029, 0.02801862731575966, -0.38318294286727905, 0.33368396759033203, -0.38522621989250183, 0.003910704515874386, 0.03349881246685982, -0.16685205698013306, -0.1803659051656723, -0.21044281125068665, 0.010154868476092815, -0.19812950491905212, 0.08077332377433777, 0.0036651070695370436, 0.02531368099153042, 0.03626576066017151, -0.003881838172674179, 0.027645597234368324, -0.6580843329429626, 0.4098548889160156, -0.1301552951335907, 0.08325914293527603, -0.02881995216012001, 0.062124259769916534, -0.09685984253883362, 0.01672014780342579, -0.34511008858680725, 0.3843004107475281, -0.09920991957187653, -0.24148285388946533, -0.05873570963740349, -0.04605180397629738, 0.09126707911491394, 0.10233387351036072, -0.17548146843910217, -0.022747064009308815, -0.10235320776700974, -0.29098668694496155, -0.051889095455408096, 0.3484799563884735, -0.007062977645546198, -0.09124264121055603, -0.1512538641691208, -0.5871272087097168, 0.21457183361053467, 0.5000553131103516, 0.3023553490638733, -0.09698539227247238, 0.2222135365009308, 0.03234342485666275, 0.2514706552028656, 0.12932920455932617, -0.04834207519888878, -0.1944233924150467, -0.062292538583278656, 0.046898238360881805, -0.4796803295612335, -0.2656431794166565, -0.1676824539899826, -0.28746408224105835, -0.26017916202545166, 0.418814480304718, 0.0747695118188858, -0.13729844987392426, -0.2955031991004944, -0.10821350663900375, -0.17966268956661224, -0.011685592122375965, -0.05522433668375015, 0.04469618201255798, 0.18489287793636322, 0.4818546772003174, 0.18045738339424133, 0.34102797508239746, -0.031136058270931244, 0.0037646815180778503, 0.014426756650209427, 0.055558159947395325, 0.029585514217615128, 0.15337246656417847, 0.024956049397587776, 0.15674488246440887, 0.17326325178146362, -0.14242848753929138, 0.23120509088039398, -0.032921768724918365, -0.4749886691570282, -0.09286486357450485, 0.12493222951889038, -0.1344328075647354, 0.30088338255882263, 0.6058292388916016, 0.09935043007135391, 0.18565945327281952, 0.07964085042476654, 0.07631771266460419, -0.014895849861204624, 0.3836570680141449, 0.18013925850391388, -0.017851945012807846, 0.0971774309873581, 0.07136189937591553, -0.33274269104003906, 0.10968140512704849, 0.2630538046360016, 0.2110854685306549, 0.2665617763996124, -0.15810537338256836, 0.3982640504837036, 0.00029325863579288125, 0.23281404376029968, 0.48810645937919617, -0.34711477160453796, -0.3932437300682068, -0.16057997941970825, 0.16396701335906982, -0.3987136483192444, -0.17070874571800232, 0.24835287034511566, -0.29463905096054077, 0.2574325501918793, -0.10817742347717285, -0.1261947751045227, -0.007498302962630987, 0.010885646566748619, -0.02452756278216839, -0.014084522612392902, 0.3452664017677307, 0.23856353759765625, -0.044082365930080414, -0.3639654517173767, -0.17357295751571655, -0.4553941786289215, -0.16386012732982635, -0.17938871681690216, 0.08571398258209229, 0.07739835977554321, 0.08421507477760315, -0.3896670341491699, -0.0810992494225502, -0.14036346971988678, 0.238999605178833, -0.1895330846309662, -0.14848710596561432, -0.2219201624393463, 0.05630124732851982, 0.061295390129089355, 0.6752796769142151, 0.012690003961324692, -0.049196477979421616, -0.1782693862915039, -0.09439028054475784, -0.0958421602845192, 0.31916800141334534, -0.06669286638498306, 0.16987793147563934, 0.3330932855606079, -0.5673229098320007, 0.04586191102862358, -0.11082558333873749, 0.038509152829647064, -0.2422938048839569, 0.05057695880532265, -0.06597065925598145, 0.07361137866973877, 0.2147178202867508, -0.11321672052145004, -0.21413123607635498, -0.2514795958995819, -0.16005614399909973, -0.054924193769693375, 0.11251227557659149, -4.613857981894398e-06, -0.02859530784189701, 0.2559228241443634, -0.036000244319438934, -0.15152575075626373, 0.12284048646688461, 0.01960107311606407, -0.34803956747055054, -0.17310091853141785, -0.12090346217155457, 0.49858221411705017, 0.06428265571594238, -0.06062067672610283, -0.010215814225375652, 0.2452988624572754, -0.005922732409089804, 0.13925813138484955, 0.2147870510816574, 0.09187130630016327, -0.1380554735660553, 0.10122597962617874, 0.27300387620925903, 0.01949339732527733, -0.25041815638542175, -0.33752113580703735, -0.21765604615211487, 0.0042969100177288055, -0.05612025037407875, -0.1258866786956787, 0.07993883639574051, -0.21335099637508392, -0.015035539865493774, -0.29247573018074036, -0.4401431977748871, -0.16415540874004364, -0.04295061156153679, -0.06894385069608688]",0.43904748783583003
