PDF File Name,Details,Similarity_Fitness Coach
10228751.pdf,"[-0.0689103752374649, 0.41736745834350586, 0.3939472436904907, -0.1520496904850006, 0.10363198816776276, 0.0924878716468811, 0.4595435857772827, -0.17779861390590668, 0.0652967095375061, -0.0997363030910492, 0.24387520551681519, 0.017011448740959167, 0.023546498268842697, 0.14622272551059723, -0.13608795404434204, 0.4019297957420349, -0.027045821771025658, -0.05842841416597366, -0.11978339403867722, 0.34108567237854004, 0.279965877532959, 0.01953911781311035, 0.24087516963481903, 0.3283161520957947, 0.27655166387557983, 0.15635362267494202, 0.20775771141052246, -0.22543494403362274, 0.017308836802840233, 0.031049685552716255, 0.06080827862024307, 0.039377495646476746, 0.3362126350402832, -0.10034377127885818, 0.11416657269001007, -0.0027336012572050095, 0.17026540637016296, -0.0024920953437685966, -0.017148885875940323, 0.13906727731227875, -0.44454529881477356, -0.333037793636322, -0.03305622562766075, 0.2585899233818054, -0.10932868719100952, -0.25945979356765747, -0.2622826397418976, 0.031497545540332794, 0.10229076445102692, -0.4938321113586426, -0.4482479989528656, 0.10993622243404388, -0.1632164716720581, 0.04962034150958061, 0.20121780037879944, 0.3605855107307434, -0.04239296168088913, -0.4135580062866211, -0.7521081566810608, -0.4876117706298828, 0.1413516104221344, -0.23048488795757294, -0.14315810799598694, -0.08687527477741241, -0.06729203462600708, 0.12429322302341461, 0.23607733845710754, 0.4454233944416046, -0.49371886253356934, -0.4610692262649536, -0.451815664768219, -0.025601927191019058, 0.277051717042923, 0.41639888286590576, -0.22777670621871948, -0.11683153361082077, -0.12235477566719055, 0.2259986400604248, 0.12353681027889252, 0.030680373311042786, -0.21187323331832886, 0.036320965737104416, -0.3279082775115967, -0.043649181723594666, -0.0016336627304553986, -0.1942276805639267, 0.20535241067409515, 0.06771054863929749, -0.08507606387138367, 0.27977481484413147, 0.4825361371040344, -0.5497065186500549, 0.09655453264713287, 0.03278065472841263, -0.18131457269191742, 0.3019493520259857, 0.0872194916009903, 0.2449571192264557, -0.035059161484241486, -0.2183437943458557, 0.18788212537765503, 0.3346402049064636, 0.1375785768032074, 0.31964582204818726, 0.09042872488498688, -0.22533641755580902, -0.24847480654716492, 0.16919313371181488, -0.22282367944717407, 0.40348386764526367, 0.29686617851257324, -0.15393805503845215, -0.4007347524166107, -0.15901455283164978, 0.19269806146621704, -0.23531323671340942, -0.0513228103518486, -0.07464545965194702, 0.18608388304710388, 0.0978974997997284, 0.11309564113616943, -0.22986328601837158, 0.08171626180410385, 0.5815416574478149, -0.1315167248249054, 0.2513716220855713, -0.22840669751167297, -0.10632161796092987, -0.12815740704536438, 0.275328665971756, 0.18743322789669037, 0.0181746743619442, -0.22002539038658142, 0.2149871289730072, -0.2097300887107849, 0.16801179945468903, -0.16983568668365479, -0.15564578771591187, -0.21381016075611115, 0.3058793842792511, 0.09539192914962769, -0.5342975854873657, 0.017062904313206673, 0.2032206952571869, 0.08697155863046646, -0.10575762391090393, -0.08980917930603027, -0.15003426373004913, 0.13007155060768127, 0.1852288544178009, 0.04635439068078995, 0.20170515775680542, -0.14226028323173523, -0.438915491104126, 0.169497549533844, 0.05392010882496834, 0.0025618448853492737, -0.23774437606334686, 0.25527939200401306, -0.2823854684829712, 0.2657144367694855, 0.42082762718200684, -0.34158745408058167, 0.3642804026603699, 0.2957550287246704, 0.3234598636627197, -0.30730462074279785, 0.18688514828681946, -0.32883137464523315, -0.25888592004776, -0.2505720853805542, -0.08012401312589645, 0.6924160122871399, -0.047460660338401794, 0.3026859164237976, 0.42282071709632874, 0.06643308699131012, -0.07152047753334045, 0.22788913547992706, 0.11843135952949524, -0.19502516090869904, 0.16493356227874756, -0.11543825268745422, 0.21970891952514648, 0.49600881338119507, -0.17585082352161407, 0.1559973657131195, -0.2786581218242645, 0.23502197861671448, -0.42836886644363403, -0.6453146934509277, -0.39932572841644287, 0.30435439944267273, -0.1512492150068283, 0.6367859840393066, -0.02615981735289097, 0.1512002944946289, 0.3832765817642212, 0.1738722324371338, -0.39619380235671997, -0.038545943796634674, 0.11114005744457245, 0.44363951683044434, 0.4326634407043457, -0.08724848926067352, -0.16829663515090942, 0.35646021366119385, -0.23232650756835938, -0.2254563271999359, 0.11518985033035278, -0.22945109009742737, 0.3081221580505371, -0.0029013417661190033, 0.4010644555091858, -0.2315957248210907, 0.07790878415107727, -0.2828716039657593, 0.0954376608133316, 0.35358014702796936, -0.0667341947555542, 0.006048514507710934, 0.10019928961992264, -0.48411622643470764, 0.47633445262908936, -0.4642440676689148, 0.6197855472564697, 0.43432164192199707, -0.6048851013183594, 0.10621233284473419, 0.03565074875950813, -0.054602548480033875, -0.2855469882488251, 0.8604321479797363, -0.81789231300354, 0.13909389078617096, 0.06739384680986404, -0.07548856735229492, -0.2853253483772278, -0.15041452646255493, -0.43284791707992554, -0.23842260241508484, 0.5628774762153625, 0.012319665402173996, 0.015400314703583717, 0.353103905916214, -0.09839780628681183, -0.2061692774295807, 0.026285599917173386, -0.05273108184337616, -0.2438591718673706, -0.354911208152771, 0.44559478759765625, 0.22956082224845886, -0.43280500173568726, -0.0915258526802063, -0.540772557258606, 0.05274587869644165, -0.32518166303634644, -0.022576602175831795, 0.1647239327430725, 0.49374106526374817, 0.16883879899978638, 0.5947896838188171, 0.06019335240125656, 0.10855675488710403, -0.34720131754875183, 0.24287116527557373, 0.2503988742828369, -0.09943212568759918, 0.2018931657075882, -0.18199720978736877, 0.1447175145149231, -0.5580781698226929, 0.5502176880836487, -0.3621896207332611, 0.34426313638687134, 0.16667741537094116, 0.1511244773864746, 0.18209713697433472, 0.03277119994163513, 0.1215779185295105, 0.4309750497341156, -0.15809690952301025, -0.3004714846611023, -0.05577530339360237, -0.15687957406044006, 0.12289999425411224, 0.3486815094947815, -0.09354463219642639, -0.0787442997097969, -0.2630205750465393, 0.5740129947662354, -0.2765255570411682, -0.2624024748802185, 0.3395146131515503, -0.0948125422000885, 0.061765819787979126, 0.15127864480018616, 0.63742995262146, -0.2657817602157593, -0.4333098232746124, 0.022212816402316093, 0.1446303278207779, -0.03054684028029442, 0.21271950006484985, -0.05700108781456947, -0.09126901626586914, -0.671877384185791, -4.080423355102539, 0.18127411603927612, -0.1177637130022049, -0.37224823236465454, 0.24120360612869263, -0.02324611321091652, -0.16860990226268768, 0.3088001608848572, -0.484823614358902, 0.3377140760421753, 0.09973165392875671, -0.08547575026750565, 0.14817358553409576, 0.21682913601398468, 0.31015899777412415, -0.181459441781044, -0.06181567907333374, -0.13109168410301208, 0.05598265677690506, 0.27371761202812195, -0.23783379793167114, -0.5113175511360168, 0.11314133554697037, 0.13958051800727844, 0.4740796685218811, 0.2789508104324341, -0.542329728603363, -0.15392053127288818, -0.036689016968011856, -0.024019137024879456, 0.2760617136955261, -0.2533223032951355, -0.08689682185649872, 0.6052595973014832, -0.32866472005844116, -0.1807253211736679, -0.3268947899341583, -0.5406755208969116, -0.20305167138576508, -0.4524790048599243, -0.009541163221001625, -0.8999620676040649, 0.0040292441844940186, 0.12527796626091003, 0.3770155608654022, -0.08896014094352722, -0.096624456346035, 0.3437613248825073, 0.05807564780116081, 0.0635952576994896, -0.11422984302043915, 0.14837558567523956, -0.2267904430627823, -0.07556821405887604, -0.04784416779875755, 0.3857290744781494, 0.4448773264884949, 0.31055688858032227, -0.232048898935318, -0.04200274869799614, -0.18807408213615417, -0.22899049520492554, -0.5611274242401123, -0.02291230671107769, -0.4526996910572052, 0.17236706614494324, -0.28852128982543945, -0.18837684392929077, -0.4833451211452484, -0.09904028475284576, -0.36911681294441223, 0.41290661692619324, -0.3688855469226837, 0.45209890604019165, -0.1677197813987732, -0.39173683524131775, 0.29725220799446106, 0.016684025526046753, 0.10929299145936966, -0.12354999780654907, -0.07951163500547409, -0.30598074197769165, 0.22459501028060913, -0.1273806393146515, -0.4400903582572937, 0.1894681751728058, 0.16982001066207886, -0.20680955052375793, -0.17737364768981934, -0.15388420224189758, 0.3834676742553711, -0.11516673117876053, 0.30548468232154846, -0.011192463338375092, 0.5774233937263489, -0.08760103583335876, 0.42788785696029663, -0.019514504820108414, 0.10283464193344116, -0.4231427311897278, -0.02978813275694847, 0.16525426506996155, 0.21751287579536438, -0.2819690704345703, 0.01848895661532879, 0.03131125867366791, -0.43178170919418335, 0.0342661589384079, 0.0584331676363945, 0.4983768165111542, 0.05729632079601288, 0.07319414615631104, 0.37866371870040894, 0.06112600862979889, -0.08780357986688614, -0.523983895778656, 0.2088342308998108, 0.514591634273529, 0.3472544550895691, -0.2678478956222534, -0.24689094722270966, 0.053299885243177414, -0.26991164684295654, -0.36330151557922363, -0.49703389406204224, 0.09058734029531479, -0.09085746109485626, -0.024122536182403564, 0.17281022667884827, 0.10124555230140686, -0.1475316286087036, -0.015557708218693733, -0.22377383708953857, 0.04824576899409294, 0.2521101236343384, -0.2106659710407257, -0.060050204396247864, -0.9152201414108276, -0.24597102403640747, 0.42840301990509033, -0.16609588265419006, -0.1725429892539978, 0.07035122066736221, -0.255723237991333, 0.14076262712478638, 0.06580699980258942, -0.0637742280960083, 0.12057160586118698, -0.11284731328487396, 0.3460705280303955, -0.9002805352210999, -0.5454757213592529, -0.14332321286201477, -0.1504267156124115, -0.024569232016801834, 0.46539193391799927, 0.23206891119480133, -0.011231455951929092, 0.10493144392967224, -0.3140488266944885, 0.27096670866012573, -0.10210549831390381, -0.04624517261981964, -0.025809824466705322, -0.15582025051116943, 0.7621790170669556, 0.011248137801885605, -0.418259859085083, 0.10243400931358337, -0.006318795494735241, -0.123134084045887, -0.30306482315063477, 0.1951007843017578, -0.05584254860877991, -0.29669079184532166, 0.6867492198944092, 0.014796283096075058, 0.019923336803913116, 0.006945347413420677, 0.6677727699279785, -0.020492231473326683, -0.036251455545425415, -0.41292619705200195, 0.03206596150994301, 0.05991925671696663, 0.04937056824564934, -0.08989536762237549, -0.24649670720100403, 0.05271894112229347, -0.07548021525144577, -0.2097046673297882, 0.22670674324035645, 0.09949161112308502, -0.1984778642654419, -0.13881292939186096, -0.10622948408126831, 0.7500941753387451, -0.15428750216960907, -0.032927900552749634, 0.05050421133637428, 0.020907089114189148, -0.3327035903930664, -0.2678588628768921, 0.25240135192871094, 0.36568522453308105, -0.0678449422121048, -0.1584104299545288, 0.07826448976993561, 0.006879083812236786, 0.11176455765962601, -0.5299081802368164, -0.12206411361694336, -0.3567691445350647, 0.12645617127418518, 0.2585723102092743, -0.6101974248886108, -0.2247534990310669, 0.09987661242485046, -0.3719862401485443, 0.2052401602268219, -0.06948823481798172, -0.02971649169921875, 0.10097184777259827, -0.1032615453004837, -0.06788479536771774, 0.061789821833372116, 0.17172223329544067, 0.1001620963215828, -0.2717338800430298, -0.22023096680641174, -0.040892936289310455, -0.5732805132865906, 0.18705672025680542, -0.2504781484603882, -0.14452135562896729, -0.03577049821615219, -0.05330036208033562, -1.2059714794158936, 0.6041067838668823, 0.10456264764070511, 0.036059677600860596, 0.22262567281723022, -0.1902831792831421, -0.4549573063850403, 0.08722619712352753, -0.15367865562438965, 0.2054973840713501, -0.0739293247461319, 0.050483837723731995, 0.7086372375488281, -0.016698207706212997, 0.15088629722595215, 0.14221498370170593, -0.621530294418335, 0.2937912940979004, -0.7171964645385742, -0.11603828519582748, 0.1668790578842163, -0.4004370868206024, -0.06000424921512604, -0.3840457797050476, 0.16409772634506226, -0.09143521636724472, -0.08488309383392334, 0.03571103513240814, 0.10811715573072433, 0.2341102957725525, 0.268270879983902, 0.11110993474721909, -0.7989013195037842, 0.4964948892593384, -0.3313559293746948, -0.03802976757287979, -0.3994241952896118, 0.0056881774216890335, -0.08451424539089203, 0.07279273867607117, -0.3975865840911865, 0.5782683491706848, 0.045502010732889175, -0.3413408398628235, -0.25967228412628174, -0.18591609597206116, -0.070065438747406, 0.21280702948570251, -0.10991080105304718, 0.060860782861709595, -0.3325537443161011, -0.07347386330366135, -0.3507797122001648, 0.37213489413261414, -0.15102910995483398, 0.03410768508911133, -0.20012080669403076, -0.5756596326828003, 0.26556146144866943, 0.46403682231903076, 0.42568230628967285, -0.1391049027442932, 0.07579405605792999, -0.3449208438396454, 0.071231409907341, 0.36352747678756714, -0.34126967191696167, -0.2041880488395691, 0.020101115107536316, 0.32266920804977417, -0.5177246332168579, -0.40330633521080017, -0.24823737144470215, -0.4068560004234314, -0.2194327712059021, 0.5333600044250488, -0.07678920030593872, -0.2300071120262146, -0.285865843296051, -0.28304725885391235, -0.21496248245239258, 0.061400022357702255, 0.08066962659358978, -0.036573559045791626, 0.3003353476524353, 0.6384315490722656, 0.1616194248199463, 0.6454845070838928, -0.050272535532712936, -0.04769064486026764, 0.08091909438371658, -0.02851170301437378, 0.1626875251531601, -0.007242441177368164, -0.2872561812400818, 0.2913000285625458, 0.157115176320076, -0.2220914512872696, 0.3161565661430359, -0.1971258819103241, -0.4492220878601074, 0.08167745172977448, 0.2899489998817444, -0.02048332616686821, 0.32097190618515015, 0.9482693672180176, 0.07881925255060196, 0.45886778831481934, -0.07787176221609116, 0.29849985241889954, 0.10909862816333771, 0.7643173933029175, 0.306072473526001, -0.04430002719163895, -0.11062085628509521, -0.28198492527008057, -0.4127393960952759, 0.06766347587108612, 0.3185593783855438, 0.4442373514175415, 0.3983001112937927, -0.16948644816875458, 0.40631258487701416, 0.060763146728277206, 0.31443333625793457, 0.3438616991043091, -0.27175652980804443, -0.48569709062576294, -0.012164670042693615, 0.45260417461395264, -0.5464539527893066, -0.017441127449274063, 0.36059194803237915, -0.2734248638153076, 0.23078671097755432, 0.1626657098531723, -0.24274516105651855, 0.20693394541740417, -0.0432862788438797, -0.21730181574821472, -0.05134355649352074, 0.4539859890937805, 0.0887318104505539, 0.017064856365323067, -0.3622017502784729, 0.08841324597597122, -0.4079745411872864, -0.27015408873558044, 0.01383763924241066, 0.09475202113389969, 0.0010517984628677368, 0.17749595642089844, -0.40295469760894775, 0.03599914163351059, -0.0363396555185318, 0.7268140316009521, -0.14408312737941742, -0.3041992783546448, -0.13010230660438538, -0.11310543864965439, 0.25598567724227905, 0.9413180351257324, -0.15900740027427673, 0.004460906609892845, -0.22768676280975342, -0.04271470382809639, 0.10878781229257584, 0.5659427642822266, -0.25081905722618103, 0.07394912093877792, 0.5549401044845581, -0.657634973526001, -0.038098715245723724, -0.3210112452507019, -0.2142179012298584, -0.27697813510894775, -0.16194182634353638, -0.26649996638298035, -0.02163521759212017, 0.2551102042198181, -0.07741931080818176, -0.015341698192059994, -0.5422604084014893, -0.14281988143920898, -0.21538369357585907, 0.18211786448955536, -0.08119674026966095, -0.18122464418411255, 0.27316370606422424, 0.11501233279705048, -0.23932385444641113, 0.35558491945266724, -0.025237973779439926, -0.3790578246116638, -0.04203137010335922, -0.1308838129043579, 0.45903611183166504, 0.15431299805641174, -0.12819695472717285, 0.0386313796043396, 0.44146889448165894, 0.12094773352146149, 0.3718348741531372, 0.3744467496871948, 0.13073357939720154, -0.15802335739135742, 0.10472729057073593, 0.40571290254592896, 0.052741505205631256, -0.16294348239898682, -0.42221760749816895, -0.2696020007133484, -0.13969771564006805, -0.15567883849143982, -0.3156636655330658, 0.3649369180202484, -0.02027522213757038, -0.05932570621371269, -0.4815027117729187, -0.6106459498405457, -0.228994682431221, -0.07862117141485214, -0.1109997108578682]",0.32375185522021177
