PDF File Name,Details,Similarity_HR Generalist
10041713.pdf,"[-0.12550115585327148, 0.20120789110660553, 0.3335462808609009, -0.17199406027793884, 0.3134603202342987, -0.08304506540298462, 0.24119560420513153, -0.18669258058071136, 0.07083287835121155, -0.09604203701019287, 0.07812117040157318, 0.002892098156735301, 0.08375846594572067, 0.17429785430431366, -0.09741784632205963, 0.4910161793231964, -0.0568460077047348, -0.013093180023133755, -0.01805155538022518, 0.47934260964393616, 0.2616115212440491, 0.032708849757909775, 0.3037874102592468, 0.29173582792282104, 0.18582460284233093, 0.006316480226814747, 0.1468706727027893, -0.04272537678480148, -0.10126395523548126, 0.0057618459686636925, 0.18521271646022797, 0.029950464144349098, 0.1197260171175003, -0.2579873502254486, 0.1419873684644699, -0.15287438035011292, 0.13803057372570038, -0.05074392259120941, -0.020343821495771408, 0.0794961079955101, -0.3676612079143524, -0.3741345703601837, 0.018652260303497314, 0.2418336719274521, -0.10120466351509094, -0.2582405209541321, -0.2527543306350708, -0.07643813639879227, -0.03156719729304314, -0.17675071954727173, -0.24262085556983948, 0.31938931345939636, -0.10860277712345123, -0.00819647591561079, 0.2686341404914856, 0.3448215126991272, -0.06757757812738419, -0.34418097138404846, -0.4224412441253662, -0.3747461140155792, 0.33092302083969116, -0.14303237199783325, -0.1469057947397232, 0.01107445452362299, -0.1838732212781906, 0.0821465328335762, 0.2568213641643524, 0.37201547622680664, -0.6336846947669983, -0.434587299823761, -0.24645064771175385, -0.03990214690566063, 0.14808687567710876, 0.23050667345523834, -0.06461213529109955, -0.3121005594730377, -0.18784679472446442, 0.18938802182674408, 0.09453938156366348, 0.015164951793849468, -0.1691335290670395, 0.02478277124464512, -0.34760287404060364, -0.09595577418804169, 0.010722964070737362, -0.0498131588101387, 0.1477898508310318, 0.13662095367908478, -0.22542031109333038, 0.3066509962081909, 0.37970471382141113, -0.43000808358192444, 0.1297926902770996, 0.044970009475946426, -0.03200996294617653, 0.18194161355495453, 0.034598786383867264, 0.2258497029542923, -0.11144626885652542, 0.028928961604833603, 0.16545213758945465, 0.26850858330726624, 0.1799902468919754, 0.1829317957162857, 0.07167995721101761, -0.09419192373752594, -0.1697007715702057, 0.1709878295660019, -0.1448853313922882, 0.3276454508304596, 0.18858115375041962, -0.2291506826877594, -0.09339721500873566, -0.27992087602615356, 0.012941457331180573, -0.2945398688316345, -0.064457006752491, -0.04392615333199501, 0.14852607250213623, 0.14577463269233704, 0.08320847898721695, -0.2311592400074005, 0.029248714447021484, 0.612601637840271, -0.10469509661197662, 0.2331121563911438, -0.10462495684623718, 0.14268648624420166, -0.021172601729631424, 0.3205568492412567, 0.17647409439086914, 0.04239910468459129, -0.14415381848812103, 0.11261768639087677, -0.10714893043041229, 0.26575803756713867, -0.06692317873239517, -0.014001656323671341, -0.19570577144622803, 0.22692148387432098, -0.08567207306623459, -0.41322216391563416, 0.0017888640286400914, 0.10581134259700775, -0.16999126970767975, -0.0359075590968132, -0.24001175165176392, -0.10592424869537354, 0.08282642811536789, 0.071212537586689, 0.03889806196093559, 0.33197227120399475, -0.21587128937244415, -0.42215320467948914, 0.19542846083641052, 0.1710408329963684, 0.06111910939216614, -0.15057231485843658, -0.07565458863973618, -0.17073583602905273, 0.21455350518226624, 0.1971416473388672, -0.34258243441581726, 0.1659497320652008, 0.09425940364599228, 0.22157354652881622, -0.17673565447330475, 0.2538714110851288, -0.3404395282268524, -0.32505398988723755, -0.24103733897209167, -0.09743410348892212, 0.572277307510376, -0.059776876121759415, 0.13748309016227722, 0.28598737716674805, 0.1518169343471527, -0.061216097325086594, 0.19218449294567108, 0.29212984442710876, -0.24597446620464325, 0.2387937754392624, -0.17621421813964844, 0.12017416954040527, 0.6147416830062866, -0.26227474212646484, 0.17259256541728973, -0.02861073985695839, 0.08187668025493622, -0.33043786883354187, -0.4817512631416321, -0.22361905872821808, -0.05845169723033905, -0.15719962120056152, 0.4889467656612396, 0.08133503049612045, 0.051090724766254425, 0.3317553699016571, 0.07265956699848175, -0.18143095076084137, -0.14198745787143707, 0.1749892383813858, 0.48349514603614807, 0.3018335700035095, -0.11081502586603165, -0.18087393045425415, 0.3067697584629059, -0.16125953197479248, -0.19333620369434357, 0.1539224088191986, -0.24382907152175903, 0.07698184996843338, 0.014185000211000443, 0.2830616533756256, -0.22737067937850952, 0.04731518402695656, -0.2365567833185196, 0.01989937387406826, 0.4216387867927551, 0.03977559879422188, 0.0682850182056427, -0.0030747095588594675, -0.3338842988014221, 0.38716191053390503, -0.5051056146621704, 0.5941677689552307, 0.37819865345954895, -0.6167319416999817, 0.15608404576778412, 0.147447407245636, -0.10219008475542068, -0.28603190183639526, 0.7185689210891724, -0.8317667841911316, 0.0663449689745903, 0.0410798005759716, -0.09208578616380692, -0.09320399910211563, -0.19873934984207153, -0.1861274242401123, -0.27718585729599, 0.6959593296051025, 0.0910070389509201, 0.0032206338364630938, 0.26269808411598206, -0.033814169466495514, -0.2688707709312439, -0.08770213276147842, -0.05027996748685837, -0.1359556019306183, -0.32574164867401123, 0.32743963599205017, 0.1337946057319641, -0.4419592320919037, -0.012623453512787819, -0.3987698256969452, 0.11190102994441986, -0.19001004099845886, -0.010662797838449478, 0.22370605170726776, 0.40034398436546326, 0.08606825768947601, 0.5215365290641785, 0.05421653762459755, 0.06327357888221741, -0.31919702887535095, 0.10297714918851852, 0.10693728178739548, 0.0023403072264045477, 0.2685837149620056, -0.1751686930656433, 0.3177725374698639, -0.38182520866394043, 0.4575558006763458, -0.4250859320163727, 0.13803885877132416, 0.3174821436405182, 0.21915218234062195, 0.060305189341306686, 0.06370771676301956, 0.07436863332986832, 0.2944537401199341, 0.04920452460646629, -0.23144148290157318, -0.02065683901309967, -0.03128126636147499, 0.06548277288675308, 0.27339547872543335, 0.04986032098531723, -0.08402063697576523, -0.16811329126358032, 0.46458154916763306, -0.3060983419418335, -0.21391808986663818, 0.327632874250412, -0.13126283884048462, 0.10512388497591019, 0.06462545692920685, 0.49539944529533386, -0.3346293270587921, -0.31177568435668945, 0.03595590963959694, -0.034430403262376785, 0.07256225496530533, 0.07612583786249161, -0.14976970851421356, -0.06414157897233963, -0.4631536900997162, -4.196674346923828, 0.005871228873729706, -0.1254703253507614, -0.25653746724128723, 0.25036096572875977, -0.009670790284872055, -0.12020649015903473, 0.2291385978460312, -0.4495087265968323, 0.2696722149848938, 0.09619748592376709, 0.04719878360629082, 0.18592031300067902, 0.14220339059829712, 0.30560892820358276, -0.3643706440925598, -0.17484425008296967, -0.08903229236602783, -0.011780979111790657, 0.263291597366333, -0.1927747130393982, -0.4705057442188263, 0.1387440413236618, 0.15051351487636566, 0.3619050681591034, 0.19341592490673065, -0.42944082617759705, -0.0033939117565751076, -0.08389723300933838, 0.004661440849304199, 0.1464676856994629, -0.12680640816688538, -0.07375034689903259, 0.47369131445884705, -0.35389769077301025, -0.27348169684410095, -0.1954880654811859, -0.4531945288181305, -0.1767200231552124, -0.0955655500292778, 0.0604129359126091, -0.820953905582428, -0.0826999843120575, 0.15978950262069702, 0.4452337622642517, -0.2169872373342514, -0.02787894941866398, 0.2918511629104614, 0.0975324809551239, 0.09281893819570541, -0.07169303297996521, 0.11046936362981796, -0.006526454817503691, 0.026104455813765526, -0.0009925514459609985, 0.1880359947681427, 0.20125630497932434, 0.2480582892894745, -0.11206436157226562, -0.1013416275382042, -0.11740456521511078, -0.2659595012664795, -0.5424937009811401, -0.10190337896347046, -0.4154249429702759, 0.22933386266231537, -0.2679900527000427, -0.17441894114017487, -0.3823641240596771, 0.11982888728380203, -0.2810874283313751, 0.27615320682525635, -0.22211463749408722, 0.25098860263824463, -0.08497156947851181, -0.2636964023113251, 0.37237492203712463, -0.05110401660203934, 0.055267054587602615, -0.09177245199680328, -0.0690435841679573, -0.27717721462249756, 0.16233853995800018, -0.10323142260313034, -0.22580258548259735, 0.02845071814954281, 0.07808133214712143, -0.45183876156806946, -0.23995451629161835, -0.1993502974510193, 0.31141772866249084, -0.10255173593759537, 0.17843569815158844, -0.06217173859477043, 0.48558691143989563, 0.05422401428222656, 0.19768859446048737, 0.01923421211540699, 0.08499408513307571, -0.3657452464103699, 0.07434147596359253, -0.06486736238002777, 0.24526697397232056, -0.30371376872062683, -0.17961111664772034, -0.09406496584415436, -0.42469581961631775, 0.09504877775907516, 0.08485224097967148, 0.24938274919986725, 0.11959928274154663, 0.010901073925197124, 0.26092058420181274, 0.10000759363174438, -0.14068621397018433, -0.25214534997940063, -0.014843231998383999, 0.3569837808609009, 0.14838486909866333, -0.17547142505645752, -0.26337313652038574, -0.05941938981413841, -0.10721361637115479, -0.2892354726791382, -0.25796669721603394, 0.10806828737258911, -0.09720492362976074, 0.1163889616727829, 0.10408807545900345, -0.05114137381315231, -0.15931418538093567, 0.016489695757627487, -0.08426392823457718, 0.10830691456794739, 0.2388971894979477, -0.002152503002434969, -0.13703516125679016, -0.6504442095756531, -0.20481345057487488, 0.23522083461284637, -0.055928558111190796, -0.157731831073761, 0.09582117199897766, -0.18512891232967377, 0.15767750144004822, 0.05437318980693817, 0.06103776767849922, 0.08835089951753616, -0.04086514562368393, 0.17514529824256897, -0.7989237308502197, -0.34794291853904724, 0.13691988587379456, -0.15713021159172058, -0.11022122204303741, 0.34369584918022156, 0.31587865948677063, -0.01437764335423708, 0.06877883523702621, -0.30907702445983887, 0.17741727828979492, 0.015078544616699219, 0.11172512173652649, 0.0007760570733807981, -0.17577360570430756, 0.7427945137023926, -0.013766403310000896, -0.34835559129714966, 0.13351252675056458, -0.10209981352090836, -0.14222078025341034, -0.3168749511241913, 0.10809802263975143, -0.09256359189748764, -0.2457544058561325, 0.46013087034225464, 0.023620998486876488, -0.05536931753158569, -0.020837189629673958, 0.5985684394836426, 0.04842519387602806, 0.03442083299160004, -0.31303200125694275, 0.13310636579990387, 0.23742929100990295, -0.007672076113522053, -0.05048763006925583, -0.2463337481021881, 0.11801635473966599, -0.010145707055926323, -0.15327142179012299, 0.13365140557289124, 0.11409129202365875, -0.16702716052532196, -0.1529712826013565, -0.16584119200706482, 0.6031625270843506, 0.0850847139954567, -0.13159917294979095, 0.06166017800569534, 0.10865245759487152, -0.3135283291339874, -0.16597191989421844, 0.219154492020607, 0.34375956654548645, -0.16878512501716614, -0.09413778781890869, 0.18380776047706604, 0.05177769437432289, -0.0017670904053375125, -0.35910049080848694, -0.19705747067928314, -0.1971074789762497, 0.177902489900589, 0.19737787544727325, -0.40881648659706116, -0.24484315514564514, -0.043158113956451416, -0.18614612519741058, 0.03280292823910713, -0.060692571103572845, -0.08901438117027283, -0.02327391691505909, -0.21911050379276276, -0.09204079210758209, -0.014800013042986393, 0.2389635592699051, 0.010276674292981625, -0.256178617477417, -0.12133008986711502, -0.04774671792984009, -0.6419383883476257, 0.14209601283073425, -0.18547363579273224, -0.039051394909620285, -0.12679272890090942, -0.2091088443994522, -0.9334888458251953, 0.29003193974494934, 0.09705480933189392, -0.11076214909553528, 0.028334517031908035, -0.1279422491788864, -0.37871184945106506, 0.10818072408437729, -0.0031192880123853683, 0.3233906626701355, -0.2534175217151642, -0.008866571821272373, 0.6044904589653015, -0.13553816080093384, 0.06667126715183258, -0.005304029211401939, -0.5349326729774475, 0.3319590091705322, -0.6289945840835571, -0.01664666272699833, 0.25168198347091675, -0.21438291668891907, -0.12169235944747925, -0.5123328566551208, 0.1898270547389984, -0.26960790157318115, 0.02053472399711609, -0.06977304071187973, 0.0729047879576683, 0.05948257073760033, 0.08583585172891617, 0.14178001880645752, -0.7314965724945068, 0.5535362958908081, -0.43267592787742615, -0.04008309543132782, -0.2220865935087204, -0.14808765053749084, -0.18059323728084564, 0.01333602238446474, -0.3150652348995209, 0.32770466804504395, 0.01446127612143755, -0.3209199011325836, -0.14628387987613678, -0.08344599604606628, -0.03651830554008484, 0.3043234646320343, -0.018772894516587257, -0.005867303349077702, -0.17168506979942322, 0.025417150929570198, -0.27980244159698486, 0.3976495563983917, -0.07018550485372543, 0.012545058503746986, -0.12125736474990845, -0.40188851952552795, 0.16840624809265137, 0.38909071683883667, 0.39963996410369873, -0.04677964001893997, -0.04528673365712166, -0.153204545378685, 0.06538960337638855, 0.13359028100967407, -0.22815313935279846, -0.1696760505437851, 0.019893595948815346, 0.29028886556625366, -0.24953919649124146, -0.2768532633781433, -0.061434321105480194, -0.16890186071395874, -0.1757621169090271, 0.4734850227832794, 0.1160745844244957, -0.2436419278383255, -0.22569799423217773, -0.19094666838645935, -0.17418301105499268, 0.13133171200752258, 0.02002025954425335, -0.08448104560375214, 0.362876832485199, 0.5249113440513611, 0.139096200466156, 0.3737410604953766, 0.08974213898181915, -0.1505153477191925, 0.042836450040340424, -0.00477391155436635, 0.361799418926239, 0.2067164182662964, -0.14714112877845764, 0.3058560788631439, 0.09788353741168976, -0.25693175196647644, 0.12498851865530014, -0.11691468209028244, -0.2786795198917389, 0.07124990969896317, 0.2813912630081177, -0.020343763753771782, 0.25644049048423767, 0.4780997335910797, 0.15864822268486023, 0.35264062881469727, -0.05028877034783363, 0.2613202929496765, -0.024066882207989693, 0.6005240082740784, 0.18495026230812073, -0.012633925303816795, -0.06093394756317139, -0.13922549784183502, -0.49434423446655273, 0.25104546546936035, 0.3635355234146118, 0.23342274129390717, 0.28649991750717163, 0.1713009476661682, 0.39786437153816223, 0.24383403360843658, 0.33909666538238525, 0.42470479011535645, -0.21625280380249023, -0.3656935691833496, -0.0026706529315561056, 0.30619552731513977, -0.34363853931427, -0.15591774880886078, 0.22173327207565308, -0.05339930206537247, 0.14366060495376587, 0.09985272586345673, -0.1131250187754631, 0.12212147563695908, 0.049937162548303604, -0.24952542781829834, 0.03809632733464241, 0.31803035736083984, 0.19586853682994843, -0.011111226864159107, -0.3582981824874878, 0.05215897783637047, -0.373496413230896, -0.2227189838886261, -0.13140012323856354, 0.10238315910100937, -0.04994828626513481, 0.027392765507102013, -0.32990676164627075, 0.07202482968568802, -0.06025346741080284, 0.5245879888534546, -0.12947942316532135, -0.3564014136791229, -0.19623063504695892, -0.025090007111430168, 0.15204358100891113, 0.6070040464401245, -0.11120318621397018, 0.040689460933208466, -0.12053915858268738, -0.0070944903418421745, -0.006402738392353058, 0.42069387435913086, -0.03993789106607437, 0.0026100287213921547, 0.42055970430374146, -0.6140090227127075, 0.07375452667474747, -0.22925010323524475, 0.004869984462857246, -0.17441637814044952, -0.08897889405488968, -0.22656239569187164, -0.1876365840435028, -0.07047118991613388, -0.17039625346660614, -0.05714300274848938, -0.20407389104366302, -0.17758773267269135, -0.2638201117515564, 0.1451677680015564, -0.1029307097196579, -0.06112039461731911, 0.19604741036891937, 0.04496028274297714, -0.15175028145313263, 0.1776040941476822, -0.10528120398521423, -0.1343056708574295, -0.0032572774216532707, -0.15392684936523438, 0.5569614768028259, 0.050677694380283356, -0.2863005995750427, -0.0032773276325315237, 0.3081969916820526, 0.05407875403761864, 0.17972445487976074, 0.43975648283958435, 0.19677004218101501, -0.2004888951778412, 0.041454702615737915, 0.31051185727119446, 0.1186736598610878, -0.07907388359308243, -0.45465371012687683, -0.07827936112880707, -0.02824820578098297, -0.13505738973617554, -0.15331265330314636, 0.3804481327533722, -0.08510879427194595, 0.03937199339270592, -0.3098234236240387, -0.4902729392051697, -0.17490771412849426, -0.08159783482551575, -0.1340271681547165]",0.38833108496849905
