PDF File Name,Details,Similarity_Director of Finance
11183737.pdf,"[-0.26668164134025574, 0.4044814109802246, 0.3071920871734619, -0.12431790679693222, 0.18099342286586761, -0.027005627751350403, 0.3935549557209015, -0.008689949288964272, -0.03181049972772598, -0.15957441926002502, 0.05081101134419441, -0.032118745148181915, -0.05114581808447838, 0.17180579900741577, -0.037117164582014084, 0.4460812509059906, 0.08864839375019073, 0.04691338539123535, -0.21917663514614105, 0.2734600603580475, 0.28505679965019226, -0.0012907041236758232, 0.05900989845395088, 0.28883540630340576, 0.3267580270767212, 0.07185663282871246, 0.13865771889686584, -0.16625210642814636, -0.003414489096030593, -0.1425708532333374, 0.3830805718898773, -0.039498597383499146, 0.37267792224884033, -0.010340722277760506, 0.023018555715680122, -0.07833480089902878, 0.262442409992218, -0.010588058270514011, -0.10480112582445145, 0.027961984276771545, -0.30682384967803955, -0.06330563127994537, 0.028867363929748535, 0.2107737809419632, -0.3044813275337219, -0.27362170815467834, -0.19260603189468384, 0.019410187378525734, -0.01940063200891018, -0.2357337921857834, -0.4322494864463806, 0.2325417548418045, -0.12984970211982727, -0.07290340960025787, 0.06492061913013458, 0.5124610662460327, -0.2191544622182846, -0.3139740824699402, -0.5734127163887024, -0.4835032522678375, 0.18549512326717377, -0.2396146059036255, -0.05949416384100914, -0.05282876268029213, -0.09392376244068146, 0.05287329852581024, 0.16121643781661987, 0.37468239665031433, -0.5183084607124329, -0.1442575603723526, -0.2136469930410385, -0.2278851866722107, 0.16256393492221832, 0.40958893299102783, -0.4840177595615387, -0.26067423820495605, -0.1066543236374855, 0.10536162555217743, 0.14420261979103088, -0.07698328047990799, -0.2368355691432953, 0.25155162811279297, -0.42794060707092285, 0.05787265673279762, -0.14838510751724243, -0.03781149536371231, 0.03967273235321045, 0.09101222455501556, -0.2863779366016388, 0.2522295117378235, 0.53264319896698, -0.3732006549835205, 0.110082246363163, 0.09433537721633911, -0.10031548142433167, 0.2050556093454361, 0.21649865806102753, 0.1839228719472885, -0.08985080569982529, -0.01982681266963482, 0.43365830183029175, 0.04788658767938614, 0.1759919822216034, 0.2095165103673935, 0.07722841203212738, -0.07775409519672394, -0.06830595433712006, 0.1658046990633011, -0.08168203383684158, 0.3393767774105072, 0.0749785527586937, -0.013062220998108387, -0.38429680466651917, -0.18185526132583618, -0.015780363231897354, -0.2116454690694809, -0.04066123068332672, 0.13958466053009033, 0.0997728705406189, 0.04152955859899521, -0.008382446132600307, -0.12045390158891678, 0.02098774164915085, 0.639919102191925, -0.12020178139209747, -0.047824837267398834, -0.39126914739608765, 0.0392443910241127, -0.06266357749700546, 0.17675745487213135, 0.17198967933654785, 0.059545308351516724, -0.1110977753996849, -0.07223900407552719, -0.2600599229335785, 0.3394668698310852, -0.27872705459594727, -0.10724151134490967, -0.4257323145866394, 0.29094386100769043, -0.03313954174518585, -0.5296540856361389, 0.054469481110572815, 0.25150132179260254, 0.09458193928003311, -0.07030251622200012, -0.030140332877635956, -0.04908713325858116, 0.09289878606796265, 0.12351483106613159, 0.0556497685611248, 0.23544906079769135, -0.21501754224300385, -0.2645951211452484, 0.007074465975165367, 0.11367730051279068, -0.18216170370578766, -0.1548001617193222, 0.09628672152757645, -0.18371550738811493, 0.3543185889720917, 0.21545162796974182, -0.17092278599739075, 0.211739644408226, 0.08443330973386765, 0.18403802812099457, -0.1928282082080841, 0.36806368827819824, -0.5298770070075989, -0.1334863305091858, 0.033588048070669174, -0.09454720467329025, 0.7697144150733948, -0.009374015033245087, 0.000588008901104331, 0.27762526273727417, -0.024469736963510513, -0.0018048437777906656, 0.18511073291301727, 0.2318691611289978, -0.17230446636676788, 0.2925173342227936, -0.10925363749265671, 0.11624057590961456, 0.13424965739250183, 0.0019118671771138906, 0.030538490042090416, -0.2645058333873749, 0.10301525890827179, -0.3172406852245331, -0.5583069920539856, -0.5261312127113342, -0.04512638598680496, -0.2273147702217102, 0.5125904679298401, -0.00870532263070345, -3.306634971522726e-05, 0.40373748540878296, -0.0054152654483914375, -0.13647142052650452, 0.20448210835456848, 0.026366157457232475, 0.4093237817287445, 0.30264127254486084, -0.10832889378070831, -0.04145918786525726, 0.36768093705177307, -0.14527331292629242, -0.2993447780609131, 0.225289449095726, -0.21531929075717926, 0.3312384784221649, 0.15033802390098572, 0.4519476294517517, -0.10225945711135864, 0.20378701388835907, -0.1176571175456047, -0.02909848839044571, 0.2413329929113388, 0.05039151757955551, 0.19635215401649475, 0.0326039120554924, -0.40527477860450745, 0.43698373436927795, -0.4856873154640198, 0.6448039412498474, 0.40351036190986633, -0.5408948659896851, 0.32626843452453613, 0.09446455538272858, -0.10778442025184631, -0.41836994886398315, 0.7712421417236328, -0.5676363706588745, 0.019307615235447884, 0.0865524485707283, -0.08681168407201767, -0.2968462109565735, -0.07800854742527008, -0.25456133484840393, -0.2060299962759018, 0.5010150671005249, -0.019330507144331932, 0.15510974824428558, 0.4126923680305481, -0.08448487520217896, -0.2358778566122055, -0.02172122895717621, -0.09463967382907867, -0.29533642530441284, -0.1695520430803299, 0.14840896427631378, 0.3149920701980591, -0.3219538629055023, 0.16158711910247803, -0.7800240516662598, 0.08463707566261292, -0.31646084785461426, -0.013441362418234348, 0.06525925546884537, 0.4412834048271179, 0.04875688999891281, 0.5034635066986084, 0.05029050260782242, 0.08790835738182068, -0.37808218598365784, 0.2028665393590927, 0.07101275026798248, 0.04592505469918251, 0.05583064630627632, -0.14691975712776184, 0.2234317660331726, -0.28461769223213196, 0.5026195645332336, -0.3437732756137848, 0.1582985520362854, 0.23536258935928345, 0.0542164072394371, -0.021116651594638824, -0.09803776443004608, 0.19115135073661804, 0.41186967492103577, -0.1039571613073349, -0.08555568009614944, 0.21479405462741852, -0.45030173659324646, 0.030427007004618645, 0.014223714359104633, -0.15625089406967163, -0.27543848752975464, -0.10044877231121063, 0.3681431710720062, -0.38344383239746094, -0.4692539572715759, 0.5190513134002686, 0.002667653374373913, 0.017626900225877762, 0.2930833399295807, 0.26255589723587036, -0.47470346093177795, -0.18232327699661255, 0.11654455214738846, -0.04681718349456787, -0.053635481745004654, -0.009397095069289207, 0.10195468366146088, -0.04797493666410446, -0.682870626449585, -4.105931758880615, 0.23120379447937012, -0.035315219312906265, -0.2988571524620056, 0.16399312019348145, -0.0298884566873312, -0.2013999968767166, 0.15758198499679565, -0.3648211658000946, 0.11831005662679672, -0.025828996673226357, -0.07739093899726868, 0.17091839015483856, 0.3333902955055237, 0.04232826828956604, -0.1504136174917221, -0.25087326765060425, 0.04205024242401123, -0.08690842986106873, 0.40211188793182373, -0.22781339287757874, -0.27823615074157715, 0.21916043758392334, 0.06480079889297485, 0.45901262760162354, 0.06610585004091263, -0.5595299601554871, -0.309040904045105, 0.06517019867897034, -0.03020918183028698, 0.086887426674366, -0.12507766485214233, -0.13476289808750153, 0.6199859380722046, -0.18859684467315674, -0.0014525034930557013, -0.07784167677164078, -0.48452022671699524, -0.1152518019080162, -0.34618401527404785, -0.04799521341919899, -0.8020082712173462, -0.04695664346218109, 0.20470890402793884, 0.5357783436775208, -0.14505654573440552, 0.1455942541360855, 0.15160757303237915, 0.05845919996500015, -0.022349117323756218, -0.16338475048542023, 0.14441309869289398, -0.20876671373844147, -0.12437670677900314, 0.08594600856304169, 0.23932284116744995, 0.5209018588066101, 0.44658952951431274, -0.0635211169719696, -0.15865196287631989, -0.3269746005535126, -0.266738623380661, -0.5528122186660767, -0.18164123594760895, -0.26826241612434387, 0.1507369577884674, -0.12114010751247406, -0.17540980875492096, -0.3118056058883667, -0.12081097066402435, -0.1921830028295517, 0.5701726078987122, -0.24366825819015503, 0.2827581465244293, -0.048510078340768814, -0.339325875043869, 0.1719953864812851, 0.040073100477457047, 0.2549755871295929, 0.14125113189220428, -0.29657649993896484, -0.3307868242263794, 0.1416654884815216, -0.15771256387233734, -0.17952530086040497, 0.054101187735795975, 0.13083915412425995, -0.1781281679868698, -0.1689988374710083, -0.06042243912816048, 0.44604572653770447, -0.05168317258358002, 0.27079176902770996, 0.22294892370700836, 0.3176129162311554, -0.08157684653997421, 0.31745457649230957, -0.13010510802268982, 0.2021690309047699, -0.589078962802887, 0.07062671333551407, 0.2608429789543152, 0.3851175010204315, -0.03369393199682236, 0.0014234178233891726, 0.08012288063764572, -0.28567638993263245, 0.18385255336761475, 0.18605650961399078, 0.3507187068462372, 0.1103101447224617, 0.07557601481676102, 0.3164595365524292, 0.02794482931494713, -0.011100444942712784, -0.5012912154197693, 0.18888337910175323, 0.4814644753932953, 0.24525533616542816, -0.4181099236011505, -0.1929890215396881, 0.23793354630470276, -0.19583220779895782, -0.4843577742576599, -0.7286749482154846, 0.08702930063009262, -0.18607141077518463, -0.0746091827750206, 0.18820933997631073, 0.015829328447580338, -0.4073995053768158, 0.07837195694446564, -0.14615269005298615, 0.17248967289924622, 0.1842447817325592, -0.12091999500989914, -0.115670345723629, -0.6336965560913086, -0.3886639177799225, 0.1656605452299118, -0.04263509064912796, -0.12886464595794678, -0.09107770025730133, -0.2659275531768799, -0.0040695457719266415, 0.0819169133901596, -0.0008191654924303293, 0.06742702424526215, -0.2557765543460846, 0.24368584156036377, -0.7803928852081299, -0.31805282831192017, -0.12065420299768448, -0.051345039159059525, 0.014646067284047604, 0.5636951923370361, 0.1972033977508545, 0.05421881750226021, 0.0876605212688446, -0.34021154046058655, 0.42020484805107117, -0.06129233166575432, -0.148934468626976, -0.01152306143194437, -0.043223701417446136, 0.5777348875999451, 0.02217949368059635, -0.1453501284122467, 0.07508289068937302, -0.06685926020145416, -0.21046964824199677, -0.08521950989961624, 0.16592364013195038, -0.2030249387025833, -0.1884019821882248, 0.5702694058418274, -0.027821198105812073, -0.043914347887039185, 0.030678723007440567, 0.3944750428199768, 0.1568094789981842, -0.17984546720981598, -0.36837223172187805, -0.11391895264387131, 0.22119837999343872, -0.1296909898519516, 0.09081018716096878, -0.2620728611946106, 0.13725006580352783, -0.13656188547611237, -0.09798376262187958, 0.3298521041870117, 0.09839049726724625, 0.13858793675899506, -0.12114421278238297, -0.048199933022260666, 0.6606783270835876, -0.2718111574649811, -0.026434767991304398, 0.05786838009953499, 0.005736480467021465, -0.49434390664100647, -0.1478751003742218, 0.267215758562088, 0.38809555768966675, -0.12287690490484238, -0.14870324730873108, 0.12925472855567932, -0.12786567211151123, 0.1874079704284668, -0.5568250417709351, -0.1563013195991516, -0.17496466636657715, 0.05329836159944534, 0.28690531849861145, -0.48025280237197876, -0.31140586733818054, 0.026356924325227737, -0.3957764506340027, 0.142325758934021, -0.08048777282238007, -0.024212421849370003, 0.1277039647102356, -0.23979555070400238, 0.01432163268327713, 0.073532335460186, 0.18682339787483215, 0.2536667287349701, -0.09372484683990479, -0.07610482722520828, -0.18765264749526978, -0.7425422668457031, 0.12170722335577011, -0.027186688035726547, -0.17869210243225098, 0.07225899398326874, -0.06353791058063507, -1.0142844915390015, 0.5344462394714355, -0.006692345254123211, 0.15033017098903656, 0.15536275506019592, -0.21610745787620544, -0.4137456715106964, 0.006876407656818628, -0.08696522563695908, -0.06275332719087601, 0.22459664940834045, -0.02269495092332363, 0.48926836252212524, 0.0481775663793087, 0.22944629192352295, 0.2569955289363861, -0.5965660214424133, 0.4281497597694397, -0.7472633123397827, -0.11285959184169769, 0.23238179087638855, -0.37448787689208984, -0.05105404928326607, -0.24215365946292877, -0.07090182602405548, -0.09140925854444504, 0.15644748508930206, 0.04523174464702606, 0.040131956338882446, 0.06556965410709381, 0.08214742690324783, 0.05229650437831879, -0.690163254737854, 0.35996556282043457, -0.3728436827659607, -0.11098143458366394, -0.3510993719100952, 0.030025895684957504, -0.13487234711647034, 0.13408443331718445, -0.3369588255882263, 0.4185616374015808, 0.1667531132698059, -0.3174777328968048, -0.16333094239234924, -0.24680708348751068, -0.3350984752178192, 0.14214374125003815, -0.31994080543518066, -0.053274087607860565, -0.18721230328083038, -0.15270908176898956, -0.34179604053497314, 0.3257053792476654, -0.09369754046201706, 0.057452086359262466, -0.14988717436790466, -0.47991153597831726, 0.0465332455933094, 0.40814879536628723, 0.3018287420272827, -0.10793739557266235, 0.11153470724821091, -0.3153441250324249, 0.1624826043844223, 0.2618176341056824, -0.263001024723053, -0.21186034381389618, 0.1432095617055893, 0.16815276443958282, -0.5463710427284241, -0.24513079226016998, -0.146536722779274, -0.4157804846763611, -0.17119894921779633, 0.5643579363822937, -0.053416941314935684, -0.3534681499004364, -0.49576622247695923, -0.17177052795886993, -0.1621774137020111, 0.11112798750400543, 0.08584728837013245, 0.10454345494508743, 0.12682564556598663, 0.6332811117172241, 0.29877761006355286, 0.5276076197624207, 0.19812177121639252, 0.09332823008298874, 0.08223152160644531, -0.07229368388652802, 0.24946440756320953, 0.015834741294384003, -0.11274900287389755, 0.20469075441360474, 0.25531789660453796, 0.04417228698730469, 0.2425212562084198, -0.26102444529533386, -0.3176172375679016, 0.12556706368923187, 0.37652018666267395, 0.033780213445425034, 0.14971628785133362, 0.6401805281639099, 0.18345199525356293, 0.25823602080345154, 0.10679472982883453, 0.26342031359672546, 0.22870343923568726, 0.4706672430038452, 0.30848920345306396, 0.27317529916763306, 0.28678297996520996, -0.062513068318367, -0.32186219096183777, -0.008538036607205868, 0.5191521644592285, 0.3131425082683563, 0.33235272765159607, -0.1422627568244934, 0.4800058901309967, 0.27657589316368103, 0.3475830852985382, 0.4275999963283539, -0.34516724944114685, -0.4026660621166229, -0.09383425116539001, 0.343036413192749, -0.544194221496582, -0.13128581643104553, 0.2901689112186432, -0.31445571780204773, 0.10028395056724548, -0.08367332071065903, -0.2480175942182541, 0.020457575097680092, 0.089242123067379, -0.2034577876329422, -0.0373067632317543, 0.38882333040237427, 0.15936189889907837, 0.008435986004769802, -0.4072606563568115, -0.1798870861530304, -0.2847055196762085, -0.3678382337093353, -0.08542198687791824, 0.059723109006881714, 0.009765936993062496, -0.023610159754753113, -0.20384882390499115, -0.21695366501808167, 0.0009157618624158204, 0.48633381724357605, -0.13987961411476135, -0.08983539789915085, -0.17293474078178406, -0.14444617927074432, 0.2815360724925995, 0.8747196197509766, -0.07240505516529083, -0.03947661072015762, -0.3197535276412964, 0.05351421609520912, -0.033630549907684326, 0.4144339859485626, -0.09584201127290726, 0.12057921290397644, 0.4536513090133667, -0.5784024596214294, -0.037290528416633606, -0.2790954113006592, 0.12457281351089478, -0.31333035230636597, -0.05843659117817879, 0.016987046226859093, -0.027004418894648552, 0.19980470836162567, -0.062006011605262756, -0.006560702808201313, -0.43875154852867126, 0.02862570621073246, -0.1793796718120575, 0.04676623269915581, -0.0005998885026201606, -0.31923770904541016, 0.11456175148487091, 0.07611797004938126, -0.1418529450893402, 0.17650416493415833, -0.0826500952243805, -0.3707393705844879, 0.07814852148294449, -0.13862866163253784, 0.4975918233394623, -0.16061942279338837, -0.297978013753891, -0.026651646941900253, 0.1087011769413948, 0.10938700288534164, 0.4153886139392853, 0.34897661209106445, 0.15193165838718414, -0.048536516726017, 0.09829984605312347, 0.3091623783111572, 0.17562466859817505, -0.12132653594017029, -0.2754477858543396, -0.1843399852514267, -0.08104816824197769, -0.23751039803028107, -0.26945939660072327, 0.35372209548950195, -0.1089564636349678, -0.09416509419679642, -0.33824706077575684, -0.4361940920352936, -0.22574763000011444, 0.06988970935344696, -0.293674498796463]",0.39146313217753853
