PDF File Name,Details
10062724.pdf,"[-0.17965348064899445, 0.2571483850479126, 0.3577812910079956, -0.16806694865226746, 0.19509130716323853, 0.08166968822479248, 0.30541616678237915, -0.16426068544387817, 0.00965566374361515, 0.010608155280351639, 0.17537951469421387, -0.08132351189851761, -0.03112388588488102, 0.13148599863052368, -0.14235177636146545, 0.4603364169597626, 0.0735650360584259, -0.10699708759784698, -0.04959583654999733, 0.36546987295150757, 0.2932325005531311, -0.03307065740227699, 0.12720081210136414, 0.3555378317832947, 0.1413901448249817, 0.0698850229382515, 0.12729935348033905, -0.15433022379875183, 0.004298871848732233, 0.07336200028657913, 0.28265050053596497, 0.10907799005508423, 0.32573240995407104, -0.1283198446035385, 0.1840822547674179, 0.06959087401628494, 0.14599266648292542, -0.03263092413544655, -0.11133971810340881, 0.07192529737949371, -0.5361546277999878, -0.3780438303947449, -0.1037714034318924, 0.35256320238113403, -0.04476572945713997, -0.1196436882019043, -0.34197041392326355, -0.004994840361177921, 0.06589492410421371, -0.17765876650810242, -0.5372503399848938, 0.23523464798927307, -0.06595028936862946, 0.09146413952112198, 0.13389542698860168, 0.40877172350883484, 0.010846411809325218, -0.3229826092720032, -0.6018882989883423, -0.41586461663246155, 0.1366409808397293, -0.1808742880821228, 0.031447481364011765, -0.13624154031276703, -0.17738649249076843, 0.06391076743602753, 0.12535622715950012, 0.39654138684272766, -0.5188340544700623, -0.3996426463127136, -0.28529247641563416, -0.03901836276054382, 0.2477284073829651, 0.3301621675491333, -0.20130908489227295, -0.11581474542617798, -0.08630368113517761, 0.0631965845823288, 0.18568629026412964, 0.09508773684501648, -0.2441660761833191, 0.06414956599473953, -0.17447030544281006, 0.019363809376955032, 0.043781209737062454, -0.12343251705169678, 0.10320746153593063, 0.0017159413546323776, -0.13544733822345734, 0.11691834777593613, 0.2700883746147156, -0.4821907579898834, 0.12331213057041168, 0.061704717576503754, -0.169250026345253, 0.1615511029958725, 0.10001201927661896, 0.24070633947849274, -0.117688849568367, -0.12824060022830963, 0.20310252904891968, 0.39524683356285095, 0.2420739233493805, 0.29561176896095276, 0.08663873374462128, -0.23475436866283417, -0.1682186722755432, 0.024047385901212692, -0.286760538816452, 0.3687348961830139, 0.15755243599414825, -0.12142830342054367, -0.3709714114665985, -0.2142513245344162, 0.16932591795921326, -0.1328016072511673, -0.0356704443693161, 0.051198359578847885, 0.18524087965488434, 0.10848496854305267, 0.09193746745586395, -0.25808361172676086, 0.09364911913871765, 0.5923519134521484, -0.06959110498428345, 0.18523916602134705, -0.19087830185890198, -0.04378680884838104, -0.012119962833821774, 0.19628092646598816, 0.1624440997838974, -0.02815387211740017, -0.18372619152069092, 0.12899135053157806, -0.16949127614498138, 0.07889166474342346, -0.10884945094585419, -0.10923163592815399, -0.1748778522014618, 0.25227952003479004, 0.05143101513385773, -0.4624272584915161, 0.14281632006168365, 0.04113335534930229, 0.025549454614520073, -0.036935336887836456, 0.0117916539311409, -0.11212032288312912, 0.0255900789052248, 0.18328088521957397, -0.002164282836019993, 0.29190686345100403, -0.00866201426833868, -0.36595702171325684, 0.19779329001903534, -0.02711242251098156, -0.1590704321861267, -0.28043320775032043, 0.10780094563961029, -0.24596276879310608, 0.30115723609924316, 0.4542919397354126, -0.1397937834262848, 0.14169621467590332, 0.20291230082511902, 0.20617404580116272, -0.21472656726837158, 0.20012497901916504, -0.24675388634204865, -0.19238203763961792, -0.16939014196395874, -0.0658082589507103, 0.5665743350982666, -0.08317682147026062, 0.2726163864135742, 0.30764058232307434, 0.1650749146938324, -0.12208835780620575, 0.11994926631450653, 0.02462763339281082, -0.21811839938163757, 0.28802579641342163, -0.09609147906303406, 0.12309165298938751, 0.5192504525184631, -0.22934073209762573, 0.3541794717311859, -0.05170280113816261, 0.3022616505622864, -0.2586876451969147, -0.5263203382492065, -0.252827525138855, 0.12259011715650558, 0.07542811334133148, 0.48664724826812744, -0.11750222742557526, 0.05625365674495697, 0.32978355884552, 0.10705317556858063, -0.3260260224342346, 0.01683622971177101, 0.1253669261932373, 0.3754688501358032, 0.32480698823928833, -0.050696976482868195, -0.25972872972488403, 0.29816508293151855, -0.14807094633579254, -0.119882732629776, 0.13350464403629303, -0.15061801671981812, 0.249993234872818, -0.08844998478889465, 0.4641377031803131, -0.1767338365316391, 0.07155255973339081, -0.21646100282669067, 0.15088309347629547, 0.3767684996128082, -0.020828645676374435, 0.001990973949432373, -0.02092682756483555, -0.4185464382171631, 0.475564569234848, -0.45454660058021545, 0.6210264563560486, 0.3813530206680298, -0.5386220216751099, 0.13223503530025482, 0.10552402585744858, -0.12796315550804138, -0.33458590507507324, 0.6343494057655334, -0.7811335325241089, 0.11081235110759735, 0.19457152485847473, -0.21081453561782837, -0.26699358224868774, -0.06373705714941025, -0.3767682909965515, -0.16478750109672546, 0.34587985277175903, 0.10095377266407013, -0.018511755391955376, 0.2826308012008667, -0.15831613540649414, -0.2078891396522522, 0.13378140330314636, -0.1160079836845398, -0.20266839861869812, -0.3633441925048828, 0.39746975898742676, 0.24946120381355286, -0.3606548011302948, -0.003294914960861206, -0.6037718057632446, 0.0867258757352829, -0.3023247718811035, 0.02896880730986595, 0.1780635416507721, 0.5149465799331665, 0.2909824848175049, 0.5230468511581421, 0.03560290113091469, 0.05788898840546608, -0.4133981466293335, 0.18994152545928955, 0.1957869529724121, -0.15256673097610474, 0.10271112620830536, -0.15083687007427216, 0.1188579648733139, -0.48358428478240967, 0.4147958755493164, -0.39475107192993164, 0.1505718231201172, 0.1790505349636078, 0.10846927016973495, 0.059419114142656326, 0.12620361149311066, 0.11311059445142746, 0.44356274604797363, 0.022463463246822357, -0.26532530784606934, -0.1324731707572937, -0.17482784390449524, 0.09016922116279602, 0.36992108821868896, -0.0607466846704483, -0.12313719093799591, -0.2800954282283783, 0.37444210052490234, -0.27247241139411926, -0.31383997201919556, 0.2480747103691101, -0.15756645798683167, 0.00512556079775095, 0.1318926364183426, 0.5130054354667664, -0.1669640839099884, -0.4898132085800171, -0.00988706760108471, 0.14069359004497528, 0.04565804824233055, 0.1275438666343689, 0.05124880373477936, -0.10510659962892532, -0.48506417870521545, -4.178643226623535, 0.1501850187778473, -0.13910813629627228, -0.42709824442863464, 0.18747535347938538, -0.06998331099748611, -0.045270323753356934, 0.24415068328380585, -0.40631821751594543, 0.3299351632595062, 0.06465496122837067, -0.06710760295391083, 0.1032310500741005, 0.22006651759147644, 0.3149968385696411, -0.29387301206588745, -0.21775145828723907, -0.051278598606586456, -0.08607873320579529, 0.32185518741607666, -0.2450386881828308, -0.4464802145957947, 0.06288223713636398, 0.1323152780532837, 0.4714673161506653, 0.30886760354042053, -0.42126673460006714, -0.08652562648057938, -0.1665956974029541, -0.1384967565536499, 0.2419883906841278, -0.1087208017706871, -0.13393664360046387, 0.49766767024993896, -0.15863129496574402, -0.12989234924316406, -0.19495151937007904, -0.38247179985046387, -0.2544540762901306, -0.4515867829322815, -0.07550475746393204, -0.9322736859321594, 0.02234087884426117, -0.025296054780483246, 0.34486842155456543, 0.051607854664325714, -0.11956173926591873, 0.3304777145385742, 0.06084572151303291, 0.09369738399982452, 0.003471158444881439, 0.11784166097640991, -0.06651066243648529, -0.019483618438243866, -0.06756871193647385, 0.3007466197013855, 0.30800145864486694, 0.17108836770057678, -0.11915312707424164, -0.17061178386211395, -0.003185267560184002, -0.18622854351997375, -0.634092390537262, -0.12174052000045776, -0.3228939175605774, 0.08673902601003647, -0.20147261023521423, -0.1820306032896042, -0.3825991153717041, -0.02831832505762577, -0.3261418342590332, 0.4011615812778473, -0.35546010732650757, 0.3286762833595276, -0.11677879840135574, -0.37906157970428467, 0.31572389602661133, -0.04133416712284088, 0.23531070351600647, -0.017849355936050415, -0.10954178869724274, -0.2321663200855255, 0.3035334050655365, -0.13461995124816895, -0.3195075988769531, 0.13517290353775024, 0.09562143683433533, -0.2093600332736969, -0.2861994802951813, -0.16461719572544098, 0.21861979365348816, -0.07537730038166046, 0.1104508489370346, 0.032432299107313156, 0.4384180009365082, -0.03498921915888786, 0.3336793780326843, 0.002922610379755497, -0.005810249596834183, -0.4778733551502228, 0.02787891961634159, 0.048243965953588486, 0.28784510493278503, -0.21827280521392822, 0.12144036591053009, 0.07446591556072235, -0.6253686547279358, 0.022727496922016144, 0.015717417001724243, 0.42324575781822205, 0.04147586226463318, 0.09802964329719543, 0.5032083988189697, 0.02175908349454403, 0.035477906465530396, -0.34305328130722046, 0.1562831699848175, 0.4932880401611328, 0.19536709785461426, -0.3196665644645691, -0.3672417104244232, 0.10055926442146301, -0.17406675219535828, -0.3102748394012451, -0.25561806559562683, 0.12669946253299713, -0.05077704042196274, 0.13281549513339996, 0.18622459471225739, 0.1636350154876709, -0.14524370431900024, -0.12484365701675415, -0.1239347904920578, 0.11336265504360199, 0.19448330998420715, -0.18456952273845673, -0.21990858018398285, -0.8530698418617249, -0.1396118402481079, 0.3924315571784973, -0.08915810286998749, -0.18192115426063538, -0.004459785297513008, -0.29692453145980835, 0.1745365858078003, 0.09236956387758255, 0.07919934391975403, 0.06695429980754852, -0.1561189591884613, 0.1609530746936798, -0.7722216844558716, -0.4161125421524048, -0.0909091979265213, -0.10703394562005997, 0.016993403434753418, 0.26211249828338623, 0.26995688676834106, 0.043969593942165375, -0.030206259340047836, -0.3414019048213959, 0.11949744820594788, -0.1011979728937149, -0.013967271894216537, -0.0612516775727272, -0.13195593655109406, 0.6177185773849487, 0.07544686645269394, -0.3646612763404846, 0.21480804681777954, 0.02120804414153099, -0.08631803840398788, -0.3179606795310974, 0.17561960220336914, 0.002924073953181505, -0.14848706126213074, 0.6890230178833008, 0.10288947075605392, -0.12482303380966187, -0.11236878484487534, 0.6107204556465149, 0.0447237491607666, -0.0761234313249588, -0.288948655128479, 0.09488846361637115, 0.13985759019851685, 0.002524763345718384, 0.019499117508530617, -0.21114137768745422, -0.008887086994946003, 0.007127453573048115, 0.059220120310783386, 0.20814679563045502, 0.023977629840373993, -0.09398242831230164, -0.1877891719341278, -0.1394682377576828, 0.6167370080947876, -0.10038623213768005, 0.01768806017935276, 0.13540144264698029, -0.089736208319664, -0.2720329165458679, -0.23395422101020813, 0.13114026188850403, 0.38040071725845337, -0.19575518369674683, -0.09352920949459076, 0.07047157734632492, 0.044453296810388565, 0.07874499261379242, -0.389230877161026, -0.06712867319583893, -0.32973456382751465, 0.055822815746068954, 0.2451665699481964, -0.4627024233341217, -0.2578795552253723, -0.02088029682636261, -0.3040582537651062, 0.13999707996845245, 0.09357564896345139, -0.09904617071151733, -0.007255494594573975, -0.2238829880952835, 0.04258646070957184, 0.0947820246219635, 0.12213634699583054, 0.04650205373764038, -0.21661745011806488, -0.020718421787023544, 0.005968400277197361, -0.6786361932754517, 0.15182596445083618, -0.2206338346004486, -0.087270587682724, -0.15577124059200287, -0.2213505357503891, -1.119005799293518, 0.5171807408332825, 0.07380953431129456, 0.06122642755508423, 0.17124059796333313, -0.1618967205286026, -0.5241456627845764, 0.0022560968063771725, -0.17188620567321777, 0.21471422910690308, -0.041932154446840286, 0.061564553529024124, 0.7214933633804321, 0.09605835378170013, 0.028720617294311523, 0.1910369098186493, -0.6501091718673706, 0.3209545314311981, -0.6441254019737244, -0.11690734326839447, 0.058731235563755035, -0.2597227096557617, -0.1082991510629654, -0.3733241558074951, 0.1288909614086151, -0.015416678041219711, -0.045240387320518494, 0.07414807379245758, 0.07636857032775879, 0.13087859749794006, 0.11248529702425003, 0.1281886249780655, -0.8092202544212341, 0.4154515862464905, -0.29049772024154663, 0.0403326191008091, -0.2594771385192871, 0.09129197895526886, -0.09298369288444519, 0.10801856219768524, -0.4608446955680847, 0.6288163661956787, 0.04740774258971214, -0.32828062772750854, -0.1543324589729309, -0.27097830176353455, 0.0034897401928901672, 0.29217326641082764, -0.19483764469623566, -0.046867769211530685, -0.3434174656867981, -0.11973357945680618, -0.26247259974479675, 0.4184291660785675, -0.12651067972183228, 0.02022445946931839, -0.11841873824596405, -0.4510771930217743, 0.1876554638147354, 0.33197128772735596, 0.4892917275428772, -0.14126555621623993, 0.07372958958148956, -0.22139418125152588, -0.038375742733478546, 0.3059612512588501, -0.1938689798116684, -0.15363074839115143, 0.05474600940942764, 0.3111857771873474, -0.45580625534057617, -0.3297431170940399, 0.03532781824469566, -0.3310466408729553, -0.2582731544971466, 0.4614250957965851, 0.04036206752061844, -0.2709643840789795, -0.2176882028579712, -0.2269172966480255, -0.13660472631454468, 0.17455464601516724, -0.05225519835948944, 0.08206449449062347, 0.3513129651546478, 0.5143065452575684, 0.1965046375989914, 0.5479071736335754, 0.003166230395436287, -0.007752212695777416, 0.04231426119804382, -0.026389019563794136, 0.18208441138267517, 0.19862490892410278, -0.09958013892173767, 0.28512680530548096, -0.0294540636241436, -0.34066498279571533, 0.2568185329437256, -0.27430176734924316, -0.3143620491027832, -0.027005251497030258, 0.21707403659820557, -0.06917202472686768, 0.22946138679981232, 0.946391224861145, 0.12977564334869385, 0.5039808750152588, 0.052011411637067795, 0.27054429054260254, -0.015298399142920971, 0.7480037212371826, 0.2896845042705536, -0.0034890922252088785, -0.01703730784356594, -0.05292399972677231, -0.21434128284454346, -0.0047868601977825165, 0.2886943221092224, 0.4070376753807068, 0.2319038212299347, -0.1783302277326584, 0.3162493109703064, 0.020527433604002, 0.2647690176963806, 0.2170822024345398, -0.2200242280960083, -0.45237791538238525, -0.10045912861824036, 0.3745526075363159, -0.5982316136360168, -0.06448347121477127, 0.3693552017211914, -0.21881911158561707, 0.1540682017803192, 0.032933272421360016, 0.006527239456772804, 0.17887026071548462, -0.13941842317581177, 0.011251458898186684, -0.06499918550252914, 0.41443774104118347, 0.2588399350643158, 0.08720429241657257, -0.41843199729919434, -0.002170724794268608, -0.39808905124664307, -0.22700119018554688, -0.12116290628910065, -0.0074953497387468815, 0.008733890950679779, 0.13405704498291016, -0.35826054215431213, -0.009181629866361618, 0.010259752161800861, 0.5887332558631897, -0.24060030281543732, -0.30208995938301086, 0.022170616313815117, 0.09045525640249252, 0.2035953253507614, 0.8882889151573181, -0.16631922125816345, -0.07890383154153824, -0.29868218302726746, -0.04831673204898834, 0.03138117864727974, 0.42929279804229736, -0.17763713002204895, 0.02063107118010521, 0.3808569014072418, -0.4360033869743347, 0.049263179302215576, -0.28307437896728516, -0.10096639394760132, -0.28052806854248047, 0.06285750865936279, -0.19961829483509064, -0.08909038454294205, 0.20527683198451996, -0.05858330428600311, -0.09418654441833496, -0.4725816249847412, -0.10271072387695312, -0.1865992248058319, 0.17597776651382446, -0.12893593311309814, -0.22750398516654968, -0.010825060307979584, 0.09966294467449188, -0.13521316647529602, 0.3817930817604065, -0.060117464512586594, -0.31021687388420105, -0.09372182190418243, -0.11563397943973541, 0.2948331832885742, 0.12304775416851044, -0.17935840785503387, -0.03731017932295799, 0.4062806963920593, 0.18767297267913818, 0.2947008013725281, 0.2939170002937317, 0.16034305095672607, -0.17202596366405487, 0.06191782280802727, 0.3484017550945282, 0.0378255620598793, -0.19280865788459778, -0.3211236000061035, -0.18930277228355408, -0.2402045726776123, -0.17983964085578918, -0.14187324047088623, 0.21825121343135834, -0.04038185253739357, 0.01574726589024067, -0.4494832158088684, -0.6131531596183777, -0.16803014278411865, -0.06703677773475647, -0.26646730303764343]"
