PDF File Name,Details,Similarity_Part-time   Patient Advocate
10186968.pdf,"[-0.11402559280395508, 0.1983242630958557, 0.23221303522586823, 0.014187649823725224, 0.4146166443824768, 0.06729688495397568, 0.051858652383089066, -0.014615476131439209, -0.0806046649813652, -0.1821194589138031, 0.11747448891401291, 0.008082912303507328, 0.12038382142782211, 0.0030394094064831734, -0.26789623498916626, 0.23243890702724457, -0.1377848982810974, -0.012041729874908924, -0.13596071302890778, 0.1617812067270279, -0.12967878580093384, 0.005093208514153957, 0.16543947160243988, 0.234480082988739, 0.2559695541858673, 0.20529191195964813, 0.04509126767516136, -0.01806233450770378, -0.10732676833868027, -0.00642734719440341, 0.1558111160993576, -0.0025538622867316008, 0.24269463121891022, -0.3496497869491577, -0.1148923709988594, -0.15348893404006958, 0.0008134934469126165, -0.09155773371458054, -0.007289925590157509, 0.19072546064853668, -0.22822287678718567, -0.17752881348133087, -0.23629160225391388, 0.31075549125671387, -0.033890500664711, -0.0963144302368164, -0.5628649592399597, -0.048267923295497894, -0.024583963677287102, -0.20170128345489502, -0.578999400138855, 0.10442792624235153, -0.022657237946987152, -0.143178328871727, 0.10760248452425003, 0.29159271717071533, -0.011967934668064117, -0.34075483679771423, -0.3407697379589081, -0.2954447865486145, 0.12368642538785934, -0.04587510600686073, 0.226951465010643, 0.02185959927737713, -0.1175362765789032, -0.12878136336803436, 0.3312835097312927, 0.4332379698753357, -0.6508175134658813, -0.18088863790035248, -0.23584991693496704, 0.10490758717060089, 0.08684047311544418, 0.24480070173740387, -0.1806497573852539, -0.1742996871471405, -0.11346055567264557, 0.2041453719139099, 0.1321280598640442, 0.007742026820778847, -0.14765788614749908, 0.32270029187202454, 0.011872279457747936, 0.023406730964779854, 0.13587261736392975, 0.09313817322254181, 0.023534482344985008, 0.1332484781742096, 0.21095053851604462, 0.3718995451927185, 0.16854724287986755, -0.25517961382865906, -0.12492449581623077, 0.06666003912687302, -0.058946575969457626, 0.053101252764463425, 0.1285490095615387, 0.08080293238162994, -0.17225022614002228, -0.02901061624288559, 0.19629964232444763, 0.1442442536354065, 0.07064800709486008, 0.24432334303855896, -0.08331995457410812, -0.21870967745780945, 0.08665787428617477, -0.08119139820337296, -0.3049074709415436, 0.19605061411857605, 0.10056127607822418, -0.11137538403272629, -0.1696144938468933, -0.313305526971817, 0.017008287832140923, -0.21434549987316132, -0.08252619951963425, 0.0009687172714620829, 6.749301246600226e-05, 0.08157636225223541, -0.10712127387523651, -0.09079009294509888, 0.12497462332248688, 0.5564759373664856, -0.07051335275173187, 0.2882041037082672, -0.21314986050128937, 0.08631033450365067, -0.05157885700464249, -0.11653650552034378, 0.501689076423645, 0.04504619538784027, 0.010177004151046276, -0.013043847866356373, -0.08732571452856064, 0.1010746955871582, -0.03219674900174141, -0.1346442550420761, -0.13285812735557556, 0.14466963708400726, -0.04714856296777725, -0.36258915066719055, 0.0495845191180706, -0.04364988952875137, 0.2507903575897217, -0.14413665235042572, 0.09959188103675842, 0.05943082645535469, 0.0010686167515814304, 0.28113648295402527, 0.020558953285217285, 0.2703852355480194, -0.08497235924005508, -0.42487838864326477, -0.009141296148300171, -0.08936630189418793, 0.038972947746515274, -0.1096881702542305, 0.11919595301151276, -0.10635956376791, 0.2325955331325531, 0.27460232377052307, -0.19664925336837769, 0.31067097187042236, -0.00902102142572403, 0.18551400303840637, -0.13570067286491394, 0.0035536556970328093, -0.20632286369800568, -0.11657655984163284, -0.2076527625322342, 0.08775965124368668, 0.42600691318511963, -0.050402816385030746, 0.31675440073013306, 0.09242019802331924, 0.05684278905391693, -0.1058642789721489, 0.1663939505815506, 0.22396068274974823, -0.2256803810596466, 0.16223305463790894, 0.18662452697753906, 0.017762918025255203, 0.2413451373577118, -0.2054099589586258, 0.06735025346279144, -0.22598816454410553, 0.08000843971967697, -0.375788152217865, -0.4106854200363159, -0.4389801323413849, 0.037335753440856934, -0.05326253920793533, 0.3418045938014984, -0.05467209219932556, 0.21070387959480286, 0.15988197922706604, -0.05813255161046982, -0.23550669848918915, 0.006837209686636925, -0.049552567303180695, 0.36051368713378906, 0.20905666053295135, -0.2862108051776886, -0.0827539712190628, 0.09329404681921005, -0.14761421084403992, -0.3032073974609375, 0.03021233156323433, -0.21167002618312836, 0.19607868790626526, 0.0227506086230278, 0.4011816084384918, 0.12993355095386505, -0.058285921812057495, -0.0469096414744854, 0.03159979730844498, 0.1282455325126648, 0.1339857280254364, 0.19515705108642578, -0.03490794822573662, -0.3154756426811218, 0.3152736723423004, -0.4682448208332062, 0.5567009449005127, 0.2626507580280304, -0.37430018186569214, 0.05284912511706352, 0.42797765135765076, 0.07420095801353455, -0.2556617259979248, 0.38075828552246094, -0.571431577205658, 0.18720439076423645, 0.1654559224843979, -0.12201356887817383, -0.2809211015701294, -0.07355326414108276, -0.1996251791715622, -0.10751564055681229, 0.32325437664985657, 0.09615835547447205, 0.05255325883626938, 0.2657650113105774, -0.033484507352113724, -0.1532912254333496, 0.025902193039655685, -0.12563085556030273, -0.17501120269298553, -0.4470491409301758, 0.13103646039962769, 0.14546431601047516, -0.2909426987171173, -0.19131101667881012, -0.3693836033344269, 0.15895459055900574, -0.18612384796142578, 0.05349564552307129, 0.0275577325373888, 0.5211735367774963, 0.2410946935415268, 0.382925808429718, 0.007907653227448463, -0.0369422510266304, -0.5411182641983032, 0.10108011960983276, 0.15368767082691193, 0.1333201378583908, 0.21434955298900604, -0.10097179561853409, -0.0894509106874466, -0.1474820375442505, 0.26076221466064453, -0.5392230749130249, -0.20449046790599823, 0.15270079672336578, 0.12214507162570953, 0.0376083180308342, -0.14882680773735046, -0.010823406279087067, 0.21255828440189362, 0.22790570557117462, 0.027819259092211723, -0.06497665494680405, 0.062499500811100006, 0.06751273572444916, 0.3126031756401062, -0.08904136717319489, -0.11471212655305862, -0.12767267227172852, 0.3866432011127472, -0.2445540577173233, -0.2435321807861328, 0.49023503065109253, -0.0003723108966369182, 0.02773101255297661, 0.12221159040927887, 0.2562735378742218, -0.2100166380405426, -0.09692411124706268, 0.04707590490579605, 0.22229744493961334, -0.06580784171819687, 0.016145924106240273, -0.05455975607037544, 0.08355436474084854, -0.5188377499580383, -4.418782711029053, 0.23207299411296844, -0.15842220187187195, -0.16859613358974457, 0.25275811553001404, -0.2507438361644745, 0.08940770477056503, 0.13521620631217957, -0.5699893832206726, 0.3024027645587921, -0.241408571600914, -0.002130193868651986, 0.25336647033691406, 0.07419929653406143, 0.2919619083404541, -0.01728127710521221, -0.15522927045822144, -0.14311334490776062, 0.06922232359647751, 0.30599626898765564, -0.18723973631858826, -0.3875913918018341, 0.10585544258356094, 0.2692168653011322, 0.28523215651512146, 0.3164723217487335, -0.5172096490859985, -0.11845972388982773, -0.24272310733795166, -0.12040069699287415, 0.08713884651660919, -0.12548542022705078, -0.18629826605319977, 0.5530086755752563, -0.07309120893478394, -0.29468730092048645, -0.21862010657787323, -0.181212916970253, -0.11569967120885849, -0.2807796001434326, -0.008124267682433128, -0.5148939490318298, -0.08407139033079147, 0.06305065751075745, 0.43146079778671265, 0.03296176344156265, -0.13856135308742523, -0.023401770740747452, 0.10970724374055862, 0.09567394107580185, -0.03264673054218292, 0.10272010415792465, -0.18408909440040588, -0.1163976714015007, 0.039668094366788864, 0.1328522115945816, 0.35490819811820984, 0.36153674125671387, -0.10542978346347809, 0.027396202087402344, 0.019112247973680496, -0.21776211261749268, -0.2511870265007019, -0.21504773199558258, -0.5822505354881287, 0.05254441127181053, -0.4971749484539032, -0.27970385551452637, -0.1779945343732834, 0.18497858941555023, -0.16771060228347778, 0.3431847095489502, -0.20680773258209229, -0.21762019395828247, -0.06618527323007584, -0.30045756697654724, 0.08901963382959366, 0.011274771764874458, 0.10738124698400497, 0.13135366141796112, 0.15941190719604492, -0.24355030059814453, 0.38484832644462585, 0.10474191606044769, -0.2764233350753784, 0.13565248250961304, -0.1608443260192871, -0.2574955224990845, -0.31648528575897217, -0.09772364795207977, 0.19631987810134888, 0.13029268383979797, 0.11774301528930664, 0.08907030522823334, 0.33082515001296997, 0.026040351018309593, 0.32501691579818726, 0.00750354491174221, -0.045421335846185684, -0.15915003418922424, 0.045975830405950546, -0.006161367055028677, 0.18791164457798004, -0.16559650003910065, 0.19988015294075012, -0.07687491923570633, -0.26475825905799866, 0.1966133415699005, 0.14507703483104706, 0.3714181184768677, 0.35377970337867737, -0.11954896152019501, 0.16880878806114197, -0.16269344091415405, -0.05778038501739502, -0.2981233596801758, 0.0601101815700531, 0.4715936481952667, 0.05432587489485741, -0.05633734166622162, -0.26690298318862915, 0.044857755303382874, -0.05036682263016701, -0.29149124026298523, -0.4003947079181671, -0.1157011017203331, 0.08657535165548325, -0.033318981528282166, 0.13641312718391418, 0.16544169187545776, -0.10277248173952103, -0.11514972895383835, -0.09552585333585739, -0.24970786273479462, 0.0496925488114357, -0.023895395919680595, -0.08524647355079651, -0.4584070146083832, -0.16235491633415222, 0.2015470266342163, -0.14871728420257568, 0.041645295917987823, 0.08889009058475494, -0.30025842785835266, 0.23580867052078247, 0.01934199035167694, -0.04794768616557121, 0.27086618542671204, -0.05620807781815529, 0.21997223794460297, -0.5217055678367615, -0.2761722803115845, -0.054639652371406555, -0.05779382959008217, 0.018324511125683784, 0.20071759819984436, 0.36650416254997253, -0.009541201405227184, -0.17893220484256744, -0.17873786389827728, 0.09220173954963684, -0.15633533895015717, -0.07983222603797913, -0.0830451175570488, -0.11568167805671692, 0.3841717541217804, -0.12082648277282715, -0.1111900582909584, -0.09578472375869751, -0.18666043877601624, 0.033436089754104614, -0.357097864151001, 0.15212450921535492, -0.15669746696949005, -0.17269082367420197, 0.1805640310049057, 0.2768867611885071, -0.1019921526312828, -0.02950957976281643, 0.4427967965602875, -0.02321505732834339, -0.19980354607105255, -0.21423734724521637, -0.15250344574451447, 0.1493104100227356, 0.18972383439540863, 0.07301214337348938, -0.2812550365924835, 0.01001415029168129, 0.018706418573856354, -0.042047999799251556, 0.0735345110297203, -0.11856411397457123, -0.11399168521165848, -0.09761662036180496, -0.12769769132137299, 0.6749329566955566, 0.059966523200273514, 0.12080453336238861, 0.17600135505199432, -0.0032612269278615713, -0.1520116776227951, -0.3491973876953125, -0.05851214379072189, 0.2347942441701889, -0.2859961986541748, 0.05214264616370201, 0.14299771189689636, -0.05506198853254318, 0.09629233926534653, -0.5721557140350342, 0.11867490410804749, -0.2843838036060333, -0.14765265583992004, 0.24532347917556763, -0.4561188817024231, -0.2580993175506592, 0.04990314692258835, -0.2778438329696655, 0.13756948709487915, 0.083876833319664, -0.010903218761086464, -0.25933578610420227, -0.09840021282434464, -0.09481818228960037, 0.10083190351724625, -0.03876136615872383, 0.03448997810482979, -0.3665490448474884, 0.1020594909787178, 0.02666507661342621, -0.6443254351615906, 0.15223196148872375, -0.15159069001674652, 0.01843920908868313, -0.1475474238395691, -0.11757243424654007, -0.5801298022270203, 0.42283254861831665, 0.05341789871454239, -0.1470244824886322, -0.0674799457192421, 0.028902096673846245, -0.4567694067955017, 0.20070135593414307, 0.054043736308813095, 0.3082064688205719, 0.05460677295923233, 0.13835111260414124, 0.417644202709198, 0.09253855049610138, -0.021738862618803978, 0.2314610630273819, -0.5107032060623169, 0.18061399459838867, -0.5764623880386353, -0.09967686235904694, 0.08562533557415009, -0.26037877798080444, 0.23760885000228882, -0.31903699040412903, -0.1457524448633194, -0.2535364031791687, 0.05833614990115166, 0.1096755862236023, 0.2685078978538513, 0.06944061815738678, 0.04790730029344559, -0.04519937187433243, -0.6711767315864563, 0.2528567612171173, -0.24013358354568481, 0.11480507254600525, -0.1529962122440338, 0.07580386847257614, -0.07115044444799423, 0.02689543552696705, -0.19138960540294647, 0.31723517179489136, -0.13398662209510803, -0.1860021948814392, -0.05966401472687721, 0.07740513980388641, -0.10245157778263092, 0.33100008964538574, -0.12463487684726715, -0.12676270306110382, -0.1421867460012436, -0.022583799436688423, -0.00628501595929265, 0.4208361506462097, -0.21601492166519165, 0.029139770194888115, 0.0375056229531765, -0.5459243059158325, 0.21537011861801147, 0.5492169857025146, 0.4196840822696686, -0.14852948486804962, 0.3190101385116577, -0.2327316701412201, 0.10385705530643463, 0.163551926612854, 0.03095841221511364, -0.1469881683588028, 0.011589201167225838, 0.01625099778175354, -0.16052775084972382, -0.272010862827301, 0.020158536732196808, -0.14742498099803925, -0.2016117423772812, 0.5984485149383545, 0.22023901343345642, -0.5677352547645569, -0.27476945519447327, -0.25450077652931213, -0.166854590177536, 0.14738307893276215, -0.09618167579174042, -0.06809250265359879, 0.3574720621109009, 0.48419612646102905, 0.22790783643722534, 0.46793583035469055, 0.010680059902369976, -0.08481206744909286, 0.19325505197048187, 0.14244751632213593, -0.009951118379831314, -0.026761049404740334, 0.08697003126144409, 0.19697654247283936, 0.14764395356178284, -0.026758549734950066, 0.14024275541305542, -0.28196483850479126, -0.26193735003471375, -0.06769640743732452, 0.49277418851852417, -0.040914248675107956, 0.3142370879650116, 0.5768002867698669, 0.15952903032302856, 0.35379159450531006, 0.016519948840141296, 0.3051818013191223, 0.13668827712535858, 0.7654378414154053, 0.28388649225234985, -0.04869874566793442, -0.06779635697603226, 0.06840188801288605, -0.28181517124176025, 0.13156093657016754, 0.27724868059158325, 0.18510504066944122, 0.25930681824684143, -0.2329743206501007, 0.2597234845161438, 0.07636736333370209, 0.05535435676574707, 0.1741696447134018, -0.3473046123981476, -0.27582627534866333, -0.004075995646417141, 0.27836596965789795, -0.5131393074989319, -0.027774518355727196, 0.2523643970489502, -0.2833745777606964, 0.20559130609035492, 0.017352387309074402, -0.26736366748809814, 0.2124122530221939, -0.13036061823368073, -0.00251415790989995, -0.16496959328651428, 0.25513243675231934, 0.12581191956996918, 0.01491577085107565, -0.49009573459625244, -0.08967003226280212, -0.39556780457496643, -0.2309279441833496, 0.04428474232554436, 0.11727337539196014, 0.06927549093961716, 0.12818840146064758, -0.14036497473716736, 0.09439294040203094, -0.018262507393956184, 0.42020270228385925, -0.04074450954794884, -0.05587742105126381, 0.04416542872786522, -0.03144674375653267, 0.1909039467573166, 0.6004143357276917, -0.15444670617580414, -0.014722224324941635, -0.27499619126319885, -0.06488790363073349, 0.01963093690574169, 0.4030154049396515, -0.2756931483745575, 0.07641797512769699, 0.17913144826889038, -0.6883889436721802, -0.07069442421197891, -0.11571254581212997, 0.13132423162460327, -0.1949407011270523, 0.14286021888256073, 0.14036430418491364, 0.0856098085641861, 0.31457212567329407, 0.24681831896305084, -0.19332610070705414, -0.32743704319000244, 0.042338065803050995, -0.26122036576271057, 0.018047023564577103, 0.2693571150302887, -0.09566672146320343, -0.034724317491054535, -0.03585061430931091, -0.1526726335287094, 0.22191941738128662, -0.005997448228299618, -0.2293902337551117, -0.01846684142947197, -0.1622844636440277, 0.26259559392929077, 0.26157647371292114, -0.15784400701522827, -0.08906590193510056, 0.3545626699924469, 0.23581136763095856, 0.012538659386336803, 0.07032373547554016, -0.08175433427095413, -0.12861940264701843, 0.2172144502401352, 0.2774641811847687, 0.12045680731534958, 0.09898580610752106, -0.47802117466926575, -0.20358721911907196, -0.23268400132656097, 0.004313644487410784, -0.2918855845928192, 0.24442213773727417, -0.03749808296561241, -0.02276047132909298, -0.3370809257030487, -0.4061722159385681, -0.18672579526901245, -0.045793578028678894, -0.07750411331653595]",0.3977124348873036
