PDF File Name,Details,"Similarity_Account Executive, Urology - Ohio and parts of W.PA, W.VA"
10953078.pdf,"[-0.2275734543800354, 0.3619348406791687, 0.3532131314277649, -0.26106253266334534, 0.18539564311504364, 0.12284977734088898, 0.3478008806705475, -0.0987234115600586, 0.10077853500843048, -0.09551005065441132, 0.15749193727970123, 0.02702738717198372, 0.06585197150707245, 0.18550406396389008, -0.09168173372745514, 0.4293971061706543, 0.09836030751466751, -0.06628736853599548, -0.09847846627235413, 0.46117663383483887, 0.3578757047653198, -0.029110029339790344, 0.12221452593803406, 0.35451579093933105, 0.12032677233219147, 0.16398565471172333, 0.20245599746704102, -0.26813530921936035, 0.11256983876228333, -0.05167873203754425, 0.13884353637695312, -0.021414829418063164, 0.3646402955055237, -0.14442133903503418, 0.2299163043498993, -0.13014867901802063, 0.1664104461669922, -0.00976686179637909, -0.0068420954048633575, 0.13441142439842224, -0.411094069480896, -0.355160117149353, -0.009077153168618679, 0.281150221824646, -0.0816013514995575, -0.24734137952327728, -0.22536957263946533, 0.005202272906899452, -0.08518505096435547, -0.22835704684257507, -0.48679742217063904, 0.23671793937683105, -0.20046693086624146, 0.048240020871162415, 0.22602038085460663, 0.3313339054584503, -0.0282379649579525, -0.3873724341392517, -0.5477896332740784, -0.4372175931930542, 0.11265741288661957, -0.15936559438705444, -0.013588966801762581, -0.06998343020677567, -0.1769142746925354, 0.009555663913488388, 0.20849673449993134, 0.41227900981903076, -0.6056703329086304, -0.3771982789039612, -0.34815549850463867, 0.009019765071570873, 0.2691296339035034, 0.2861456573009491, -0.07450425624847412, -0.11444008350372314, 0.006343036890029907, 0.09990066289901733, 0.24185135960578918, 0.0004376620054244995, -0.1583406627178192, 0.16268832981586456, -0.34407344460487366, -0.012265967205166817, -0.02399299666285515, -0.14053207635879517, 0.1469445824623108, 0.018522832542657852, -0.18253138661384583, 0.31888970732688904, 0.2866925597190857, -0.40611815452575684, 0.05837774649262428, 0.04623670503497124, -0.19460979104042053, 0.1408410668373108, 0.046096593141555786, 0.21782344579696655, -0.09434319287538528, -0.06784755736589432, 0.2768487334251404, 0.46073806285858154, 0.26802578568458557, 0.32087403535842896, 0.028503885492682457, -0.13791635632514954, -0.17966291308403015, 0.18629935383796692, -0.2429492324590683, 0.36075758934020996, 0.18317192792892456, -0.06885968893766403, -0.44607609510421753, -0.22143349051475525, 0.1939847320318222, -0.2055782675743103, 0.08528195321559906, -0.048114363104104996, 0.06643126904964447, 0.1306772381067276, -0.03287792578339577, -0.210208922624588, 0.1012013629078865, 0.5612812638282776, -0.08835011720657349, 0.18343216180801392, -0.29741641879081726, -0.06074634939432144, -0.09058335423469543, 0.24392561614513397, 0.19674326479434967, 0.04945852607488632, -0.1950480341911316, 0.11232974380254745, -0.17623195052146912, 0.15027305483818054, -0.07914012670516968, -0.09269988536834717, -0.1935172975063324, 0.21948903799057007, 0.08167814463376999, -0.4148239493370056, 0.020327631384134293, 0.23219329118728638, -0.013066514395177364, -0.04601835459470749, -0.08978787064552307, -0.04233137145638466, 0.07132446765899658, 0.18592503666877747, -8.108094334602356e-05, 0.1955852508544922, 0.015670403838157654, -0.46197742223739624, 0.14894451200962067, 0.0731019452214241, -0.12353210151195526, -0.14946860074996948, 0.14269894361495972, -0.2718365788459778, 0.33396536111831665, 0.4281133711338043, -0.2867025136947632, 0.12724708020687103, 0.2022000104188919, 0.20607909560203552, -0.20777562260627747, 0.16781774163246155, -0.23032137751579285, -0.24729007482528687, -0.2028196156024933, -0.13105536997318268, 0.6581618785858154, -0.03161909803748131, 0.16689492762088776, 0.28961873054504395, 0.04281378164887428, -0.04261615872383118, 0.12919805943965912, 0.029070675373077393, -0.25114747881889343, 0.24961735308170319, -0.07885962724685669, 0.05255161225795746, 0.3974664509296417, -0.17151188850402832, 0.30590498447418213, -0.06978034973144531, 0.178844153881073, -0.3641996383666992, -0.4445492625236511, -0.3342294692993164, 0.20123031735420227, 0.0017298851162195206, 0.4999338388442993, 0.008021987974643707, -0.00507955439388752, 0.3877580165863037, 0.1076175719499588, -0.2898520827293396, -0.010185051709413528, 0.11105705052614212, 0.4112977087497711, 0.3981391191482544, -0.13210922479629517, -0.15338265895843506, 0.2922512888908386, -0.14215172827243805, -0.13288211822509766, 0.11018328368663788, -0.16264823079109192, 0.23083814978599548, -0.10772116482257843, 0.4406551718711853, -0.1357412338256836, 0.054194942116737366, -0.15322452783584595, 0.037268947809934616, 0.3192525804042816, -0.07047894597053528, -0.010175525210797787, 0.06686057895421982, -0.3500359058380127, 0.4949021637439728, -0.46210169792175293, 0.537549614906311, 0.3569265604019165, -0.575291097164154, 0.034890078008174896, 0.04294899106025696, -0.09268075227737427, -0.44071289896965027, 0.6878935098648071, -0.7547671794891357, 0.11747170984745026, 0.09614718705415726, -0.14520998299121857, -0.2874886989593506, -0.1689331829547882, -0.3366023898124695, -0.17815810441970825, 0.25603821873664856, 0.10218951106071472, -0.039887554943561554, 0.30442678928375244, -0.12289604544639587, -0.16540516912937164, 0.053458135575056076, -0.10461700707674026, -0.16582664847373962, -0.3502146005630493, 0.3547614514827728, 0.22298114001750946, -0.3984440565109253, 0.047202203422784805, -0.6756999492645264, 0.1359407901763916, -0.3136310577392578, 0.05201146379113197, 0.28358736634254456, 0.4757731854915619, 0.2016068696975708, 0.5875139236450195, 0.022879041731357574, 0.01633915677666664, -0.4008377194404602, 0.14275197684764862, 0.24580258131027222, -0.07489760220050812, 0.1250428706407547, -0.1378462016582489, 0.16876325011253357, -0.5223299860954285, 0.4196428656578064, -0.3010448217391968, 0.25607192516326904, 0.22989755868911743, 0.1516510546207428, 0.10501248389482498, 0.08578817546367645, 0.10087652504444122, 0.28901153802871704, -0.056308552622795105, -0.22752653062343597, -0.04342270642518997, -0.24882720410823822, 0.09182608127593994, 0.44093504548072815, -0.07674552500247955, -0.1577804684638977, -0.2826789319515228, 0.5092308521270752, -0.2027997374534607, -0.1978277564048767, 0.3186434507369995, -0.003135455772280693, 0.0536574125289917, -0.02231336385011673, 0.4462478756904602, -0.29008013010025024, -0.3248302638530731, 0.07269078493118286, 0.12802262604236603, -0.06008029729127884, 0.14191608130931854, 0.018231624737381935, 0.02456631511449814, -0.49814146757125854, -4.174689292907715, 0.20902392268180847, -0.19229558110237122, -0.4026595652103424, 0.19180278480052948, -0.017492249608039856, -0.08991149812936783, 0.21637681126594543, -0.3884497582912445, 0.3138091564178467, 0.007222039625048637, -0.04212481155991554, 0.20161829888820648, 0.2255260944366455, 0.33991652727127075, -0.2645788788795471, 0.02542339265346527, -0.007062050513923168, -0.034479930996894836, 0.3836669921875, -0.21441251039505005, -0.5172157883644104, 0.09527277946472168, 0.14418190717697144, 0.3825739622116089, 0.2437625378370285, -0.32962048053741455, -0.13449077308177948, -0.08665421605110168, -0.0692824199795723, 0.20135290920734406, -0.20469611883163452, -0.06749168783426285, 0.46967780590057373, -0.1934596598148346, -0.22215670347213745, -0.2773553729057312, -0.43106716871261597, -0.10915577411651611, -0.4408155083656311, -0.012080325745046139, -0.9068053960800171, 0.021616870537400246, 0.02250085584819317, 0.41666263341903687, -0.020053457468748093, -0.038876429200172424, 0.19915419816970825, 0.0224015973508358, 0.15515020489692688, -0.05871060863137245, 0.050161413848400116, -0.052016329020261765, -0.05255606397986412, 0.0028567640110850334, 0.2904083728790283, 0.2726099491119385, 0.23514556884765625, -0.2191615104675293, -0.13513797521591187, -0.1536523997783661, -0.28782638907432556, -0.5645261406898499, -0.06629374623298645, -0.38763946294784546, 0.12563283741474152, -0.3039166033267975, -0.11303457617759705, -0.3395073413848877, -0.08689111471176147, -0.2649107575416565, 0.3645997643470764, -0.4184125065803528, 0.40185612440109253, -0.14080730080604553, -0.294229120016098, 0.31094062328338623, -0.08685651421546936, 0.14716479182243347, 0.009865399450063705, -0.10704714059829712, -0.23129060864448547, 0.28876954317092896, -0.02088296040892601, -0.3619288206100464, 0.12078242003917694, 0.12256044149398804, -0.3251049220561981, -0.257057249546051, -0.1800580471754074, 0.22197198867797852, -0.12518414855003357, 0.11777947843074799, 0.015711020678281784, 0.4149846136569977, -0.11203095316886902, 0.3388720750808716, 0.06623838096857071, 0.10530534386634827, -0.4660946726799011, 0.0476870983839035, 0.17418254911899567, 0.29757770895957947, -0.3071322441101074, 0.05594578757882118, 0.05582638829946518, -0.4449979066848755, 0.011608753353357315, -0.010065197013318539, 0.377568781375885, 0.08350908756256104, 0.08062735199928284, 0.4953354001045227, 0.0026761284098029137, 0.02756599523127079, -0.408792644739151, 0.18204376101493835, 0.41934317350387573, 0.19191759824752808, -0.3515605330467224, -0.29755279421806335, 0.10141755640506744, -0.08781550079584122, -0.39285802841186523, -0.43257594108581543, 0.07500772178173065, -0.0610039085149765, 0.08323600888252258, 0.1709642857313156, 0.09275606274604797, -0.08680015802383423, 0.06310062855482101, -0.09899674355983734, 0.20813414454460144, 0.18370774388313293, -0.20218408107757568, -0.08735248446464539, -0.9118190407752991, -0.2690531015396118, 0.34985673427581787, -0.0415598526597023, -0.22555820643901825, -0.05175802484154701, -0.2507319152355194, 0.08900107443332672, 0.14237850904464722, -0.04818214476108551, 0.14998920261859894, -0.25606298446655273, 0.1789337694644928, -0.8051064014434814, -0.5492708683013916, -0.015087690204381943, -0.045352134853601456, -0.020387746393680573, 0.38966870307922363, 0.10801485180854797, -0.01627557910978794, 0.043239057064056396, -0.30107414722442627, 0.25149503350257874, -0.07485215365886688, 0.13213558495044708, 0.043476469814777374, -0.1464821696281433, 0.7638485431671143, 0.08107192814350128, -0.3403351306915283, 0.24126936495304108, -0.059727754443883896, -0.1094687432050705, -0.2570455074310303, 0.06558311730623245, -0.013468973338603973, -0.13006362318992615, 0.7572228908538818, 0.0030872151255607605, -0.03154158219695091, -0.013478949666023254, 0.4996391534805298, 0.06290766596794128, -0.023079028353095055, -0.3389761447906494, 0.06463392078876495, 0.11796785891056061, 0.003606196492910385, -0.07652971148490906, -0.21093438565731049, -0.004942661616951227, 0.0339374765753746, -0.12538377940654755, 0.18656989932060242, 0.011119079776108265, -0.09420539438724518, -0.20989343523979187, -0.11186128854751587, 0.6302816867828369, 0.030967669561505318, -0.015065301209688187, 0.18221193552017212, -0.07573272287845612, -0.30628302693367004, -0.23701214790344238, 0.21959789097309113, 0.4803251028060913, -0.1502315253019333, -0.07213790714740753, 0.09569887816905975, -0.053333450108766556, 0.12236404418945312, -0.5367059111595154, -0.07948292791843414, -0.2416040599346161, 0.10954677313566208, 0.26676061749458313, -0.5279459953308105, -0.19321617484092712, 0.05012197047472, -0.3974970281124115, 0.0880434587597847, 0.026365067809820175, -0.02444646880030632, 0.039693258702754974, -0.1621498018503189, -0.02923886477947235, -0.020926592871546745, 0.21009841561317444, 0.11605013161897659, -0.15386617183685303, 0.0069970618933439255, -0.06072176992893219, -0.6667006015777588, 0.24204768240451813, -0.16530655324459076, -0.11647649109363556, -0.0652519166469574, -0.039335161447525024, -1.2052826881408691, 0.5082714557647705, 0.10535480827093124, 0.07072728872299194, 0.15146631002426147, -0.21956680715084076, -0.39644354581832886, 0.017476558685302734, -0.01661108247935772, 0.28554823994636536, -0.07544510066509247, 0.022121721878647804, 0.7491700053215027, 0.04979117587208748, 0.10390131175518036, 0.13413608074188232, -0.6839607954025269, 0.3158246874809265, -0.6008942723274231, -0.21153756976127625, 0.1967042088508606, -0.30891430377960205, -0.0662418007850647, -0.33985263109207153, 0.008130058646202087, -0.12070067226886749, 0.006545118987560272, 0.0930013656616211, 0.020587380975484848, 0.14716371893882751, 0.11486391723155975, 0.05472999066114426, -0.6937323808670044, 0.5040751099586487, -0.3386860489845276, -0.05073237046599388, -0.3849084973335266, -0.015198133885860443, -0.12603260576725006, 0.05319730192422867, -0.4632052779197693, 0.5781443119049072, -0.02968055009841919, -0.30466264486312866, -0.2051319181919098, -0.14884410798549652, 0.0015072536189109087, 0.2501298189163208, -0.09958167374134064, -0.037542957812547684, -0.3091046214103699, -0.06756753474473953, -0.31523796916007996, 0.42089539766311646, -0.14245715737342834, -0.06179839000105858, -0.1991591453552246, -0.45174556970596313, 0.3193356692790985, 0.39163318276405334, 0.471230149269104, -0.1032060980796814, 0.08624819666147232, -0.17365412414073944, 0.01979108527302742, 0.2306295484304428, -0.20448695123195648, -0.19148801267147064, -0.01012076623737812, 0.2794411778450012, -0.40674805641174316, -0.28867360949516296, -0.04876653477549553, -0.29825836420059204, -0.17963886260986328, 0.4621920585632324, 0.007816621102392673, -0.26434728503227234, -0.36890101432800293, -0.1485157310962677, -0.19627416133880615, 0.11337549984455109, 0.016301296651363373, 0.02210596203804016, 0.30801713466644287, 0.5231438279151917, 0.2097371518611908, 0.5058847665786743, 0.011522186920046806, -0.04997608810663223, -0.018015967682003975, -0.035873644053936005, 0.17092300951480865, 0.07745367288589478, -0.17220047116279602, 0.23392166197299957, 0.11259143054485321, -0.1825052797794342, 0.2702992558479309, -0.26399317383766174, -0.4182899594306946, 0.014444228261709213, 0.2902079224586487, -0.09555505216121674, 0.3355594575405121, 0.7759155035018921, 0.09384600818157196, 0.4665655791759491, 0.011184606701135635, 0.1844002604484558, 0.08015071600675583, 0.6469180583953857, 0.22166338562965393, 0.03135247528553009, -0.0701751559972763, -0.10148705542087555, -0.429196298122406, 0.00042586587369441986, 0.3956781327724457, 0.4194977283477783, 0.16818276047706604, -0.15991482138633728, 0.3904324471950531, -0.08531273901462555, 0.2441149652004242, 0.2921847999095917, -0.2866974472999573, -0.5197051763534546, -0.10057595372200012, 0.3730354309082031, -0.5410270690917969, -0.039939794689416885, 0.34806835651397705, -0.20414042472839355, 0.1843191683292389, 0.17126819491386414, -0.1357177346944809, 0.09488256275653839, -0.10422135144472122, -0.2063213586807251, -0.06911346316337585, 0.4050063490867615, 0.168741375207901, 0.12045523524284363, -0.43593889474868774, 0.0696285218000412, -0.42121317982673645, -0.22808676958084106, -0.05826428532600403, 0.09788082540035248, 0.02487303875386715, 0.14465978741645813, -0.31174883246421814, -0.02347307652235031, -0.05841036140918732, 0.481986939907074, -0.1113324910402298, -0.35416802763938904, -0.09466078877449036, -0.04604891687631607, 0.19682669639587402, 0.8641695976257324, -0.2023535519838333, -0.0960686206817627, -0.1174425482749939, -0.06332187354564667, 0.04312923178076744, 0.47540533542633057, -0.12720546126365662, 0.06569845229387283, 0.3504810333251953, -0.6040302515029907, 0.028425374999642372, -0.23406976461410522, -0.08686339855194092, -0.20192928612232208, -0.06725920736789703, -0.23481953144073486, -0.022445352748036385, 0.23712408542633057, -0.10070107877254486, -0.1168161928653717, -0.40269196033477783, -0.1144418865442276, -0.19411903619766235, 0.15927845239639282, -0.07623625546693802, -0.11675366759300232, 0.13020417094230652, 0.03360502049326897, -0.21527980268001556, 0.3242429792881012, -0.05745368450880051, -0.27993151545524597, -0.0883147120475769, -0.09446725994348526, 0.3583415746688843, 0.07167567312717438, -0.0736539289355278, -0.023380350321531296, 0.38378316164016724, 0.09213724732398987, 0.2650958299636841, 0.3006841540336609, 0.09995821863412857, -0.14542256295681, 0.13600373268127441, 0.39895159006118774, 0.017808761447668076, -0.2267957627773285, -0.3799093961715698, -0.26495903730392456, -0.34427371621131897, -0.12933729588985443, -0.2145484983921051, 0.3247830271720886, 0.006765531376004219, -0.06392931938171387, -0.3934085965156555, -0.6207298040390015, -0.14357729256153107, -0.10501131415367126, -0.12106427550315857]",0.40009912984487706
