PDF File Name,Cosine Similarity
10186968.pdf,0.3977124348873036
29415426.pdf,0.39243855716678805
20324037.pdf,0.38232662579615123
73448369.pdf,0.3770104458130433
15337481.pdf,0.37449417331525087
35474904.pdf,0.3742917020246219
19518606.pdf,0.3731193631237575
38860712.pdf,0.37050769689812446
20272792.pdf,0.36898471105490455
29926588.pdf,0.36776797407160944
14064815.pdf,0.3663652801188834
13342150.pdf,0.3662585537747476
75950464.pdf,0.3658302629373801
24124250.pdf,0.3657334702299125
38291889.pdf,0.3648211708090601
19926135.pdf,0.36474698464909777
21614256.pdf,0.3626352900950979
31040875.pdf,0.3625406173556354
14445309.pdf,0.36178424197609155
13115648.pdf,0.3611221433425206
18997135.pdf,0.3604153556061323
17021141.pdf,0.36002400136608953
20604208.pdf,0.35927882885109824
15958967.pdf,0.35898095084406834
10818478.pdf,0.3588977061935975
22042181.pdf,0.3588740365617966
18725071.pdf,0.3585916831325261
11963737.pdf,0.3570123756802512
97405769.pdf,0.35604562038069737
15727656.pdf,0.3554723512929555
80503242.pdf,0.3551796331703291
34970271.pdf,0.3545065817045027
23427369.pdf,0.3543303582765609
12171093.pdf,0.35365140243028353
12544735.pdf,0.3534352469044716
77439230.pdf,0.35245165650446053
28974459.pdf,0.3519525285722639
25873425.pdf,0.35140743612430947
36694627.pdf,0.35005030826860806
28111403.pdf,0.3495482710678515
30741799.pdf,0.3492547317684137
78538268.pdf,0.349186038577845
17847636.pdf,0.34895625230905203
20765795.pdf,0.34826581029923986
14708590.pdf,0.3480428720079658
37333719.pdf,0.34799206070657784
74191424.pdf,0.3474751604549305
38698573.pdf,0.34729962982208873
36392131.pdf,0.34726094738039887
37640804.pdf,0.3470793906281731
22259475.pdf,0.34608347365922343
46772262.pdf,0.345142021875908
38059130.pdf,0.34507365930951434
54067174.pdf,0.3446506892931961
74126637.pdf,0.3442571754672964
95970987.pdf,0.34398374265525533
42164460.pdf,0.34398328649490895
37560528.pdf,0.34391187556766156
40088790.pdf,0.3438501529515253
24695561.pdf,0.3436706975366542
28635795.pdf,0.3432182572425314
75435017.pdf,0.3431271298585693
90468982.pdf,0.3420007895537617
20544228.pdf,0.3416294583725812
17911230.pdf,0.34107785072690006
32965335.pdf,0.3410020864575138
47133747.pdf,0.340774948872887
24410405.pdf,0.3390974319592227
24754689.pdf,0.33682663459021284
28206098.pdf,0.3360832111678889
24763208.pdf,0.3360627444096288
75057933.pdf,0.3359960324741209
20400279.pdf,0.33567479923067794
19108760.pdf,0.3353447528751969
13072354.pdf,0.33519478927250085
20138606.pdf,0.33509851840861765
37348041.pdf,0.33501111113976345
11174187.pdf,0.33490620430762286
31242382.pdf,0.33431981469763244
26456474.pdf,0.3342854274609546
72652441.pdf,0.3339293095698421
24946537.pdf,0.3338261871626031
19234823.pdf,0.332429520450569
23804341.pdf,0.3316984971672744
53169257.pdf,0.3302144004501052
35344611.pdf,0.3283436571424282
15313140.pdf,0.32794489685962813
11188218.pdf,0.3278238614835111
11773767.pdf,0.32746413339007785
10659182.pdf,0.3263341624045551
29173771.pdf,0.3262023563586371
29177904.pdf,0.32590241898927363
17254634.pdf,0.32569462614833633
93512385.pdf,0.32490602312144273
91051945.pdf,0.32485741509205535
23577836.pdf,0.3246264321144386
22391901.pdf,0.32311971528439887
13809698.pdf,0.3228995025603373
95714702.pdf,0.3224419685423533
49486820.pdf,0.3202609093288901
24588864.pdf,0.32009646481225723
44115326.pdf,0.3196408655915022
13593241.pdf,0.3193478358907597
13909762.pdf,0.31900499460218384
89508407.pdf,0.3183887087369145
16332348.pdf,0.31672971222977003
19063156.pdf,0.31635733883772266
17165107.pdf,0.31534216889605005
49475708.pdf,0.3127839854475497
14146106.pdf,0.3110638749636702
34327438.pdf,0.30834846103095526
28871170.pdf,0.3059899280611876
18090899.pdf,0.30532138025759303
26071861.pdf,0.30522963578581935
27182111.pdf,0.305018362208553
14176254.pdf,0.3050128570210658
10344379.pdf,0.29849332306711795
13967854.pdf,0.27644224865926686
