PDF File Name,Cosine Similarity
48533663.pdf,0.42252496527365035
13215696.pdf,0.41938763483985975
10984392.pdf,0.4185447388353255
29297393.pdf,0.41608259269540704
95792386.pdf,0.4147641384262081
69181350.pdf,0.410524423052425
13586069.pdf,0.4093659693485066
27788376.pdf,0.4085085660364032
25213006.pdf,0.40800495046406793
27096471.pdf,0.4073079931998286
17983957.pdf,0.4065433285405231
26919036.pdf,0.405426106284941
57601040.pdf,0.4035358299971511
26167298.pdf,0.4025649058540844
34875813.pdf,0.4020810444214927
15535920.pdf,0.40088913651960834
11415967.pdf,0.3992930229621337
88907739.pdf,0.3992300629145355
25258040.pdf,0.39835963551202946
73075521.pdf,0.39791415983632894
37818861.pdf,0.39723460825239115
22556198.pdf,0.3971326306864316
39308779.pdf,0.39663691021707603
30863060.pdf,0.39660418968860367
17307206.pdf,0.39645752773569887
13313917.pdf,0.39564351099531914
12526702.pdf,0.3941758290346047
63670997.pdf,0.39341386536830936
12955994.pdf,0.3933308976273159
29723311.pdf,0.39273585143373874
67406885.pdf,0.3922573200981634
15281412.pdf,0.39178102729033454
24828381.pdf,0.39172811999582446
18856440.pdf,0.39121131077269594
43311839.pdf,0.3891788527515417
27726066.pdf,0.38902203295664944
18227306.pdf,0.38889537808986235
25694422.pdf,0.3867164372293083
13569152.pdf,0.3866372577759339
33919379.pdf,0.3862846811730699
20176584.pdf,0.38540148839232274
20314980.pdf,0.3846830106444752
15083600.pdf,0.3840835407957927
32433431.pdf,0.3832405039067146
28951817.pdf,0.38258303558732654
80527194.pdf,0.3825341226791172
21568833.pdf,0.38202193824049624
21366189.pdf,0.3811354592113463
22259768.pdf,0.38074822872073394
23302948.pdf,0.3807136901993716
28243590.pdf,0.3803726385214142
12251115.pdf,0.37953387988481674
10332998.pdf,0.3793732393106101
31395742.pdf,0.37864868953778463
56792999.pdf,0.3782913392823437
15602094.pdf,0.378222826410456
22571461.pdf,0.3775868213684468
65062795.pdf,0.3774937941232177
29770086.pdf,0.3774595470764754
93459677.pdf,0.3769717652572957
38399177.pdf,0.37557460015696875
92246939.pdf,0.3751648973035304
99714410.pdf,0.375028367098181
49777184.pdf,0.37300337470299194
31016926.pdf,0.37261855925540704
11835339.pdf,0.37044713665868667
21512769.pdf,0.3702410111775398
95429627.pdf,0.36997741711301785
22485475.pdf,0.3697333298202759
29647215.pdf,0.3692445846409005
13454871.pdf,0.36813517415599245
19936735.pdf,0.3679196006975381
91189201.pdf,0.36751903912274025
12897903.pdf,0.3658489548306541
93349646.pdf,0.3647464319878006
38457612.pdf,0.3645874224947429
88691367.pdf,0.3645146266864488
32637306.pdf,0.36448615704584075
14517953.pdf,0.3643205136514672
31169070.pdf,0.36417664190536103
71888547.pdf,0.36379516438443166
30083884.pdf,0.3631153734796323
15699744.pdf,0.3609523570467894
51724595.pdf,0.357554024965736
11333660.pdf,0.356084191904796
19161572.pdf,0.35566962570049615
57364820.pdf,0.3539238118866169
11020140.pdf,0.3538964015687117
15119529.pdf,0.35377166979882324
15433732.pdf,0.35321007340761273
18079050.pdf,0.3456063582392956
26234972.pdf,0.3456037839583266
78016758.pdf,0.34386957135822144
95350373.pdf,0.3438005461545945
12374933.pdf,0.34372747637130097
31217840.pdf,0.34167797945752354
51432451.pdf,0.34158716493281976
39441617.pdf,0.34109083923440003
31201660.pdf,0.34020464778927634
43378989.pdf,0.33988377327886143
29196643.pdf,0.3386671473769107
21156767.pdf,0.33838877909252774
16964217.pdf,0.3383617187120188
20574232.pdf,0.33830128120170166
17025292.pdf,0.3377776936527826
38165833.pdf,0.336098200862712
38896303.pdf,0.3359282469496395
22351830.pdf,0.33491448763824017
14593060.pdf,0.33294532938810983
24643412.pdf,0.3328804142903588
91116867.pdf,0.3302177394916302
26291616.pdf,0.32728496663625967
79570655.pdf,0.3266968720814427
14346702.pdf,0.3144440946640491
29076405.pdf,0.13035018796398437
