PDF File Name,Cosine Similarity
36269672.pdf,0.5102000946609345
90066849.pdf,0.4535666142175361
23951429.pdf,0.4390793347584006
12674307.pdf,0.41947087725064114
16288901.pdf,0.4157708443332462
21705160.pdf,0.4086370170629126
26622051.pdf,0.3992118897833034
22496394.pdf,0.3987166845661426
14014749.pdf,0.3981606264792721
25949631.pdf,0.3977216089928097
15936656.pdf,0.39676796849019963
44185767.pdf,0.3954022939920686
37058472.pdf,0.3915821172938749
37263609.pdf,0.39024052345446325
18460045.pdf,0.38805916466650664
10466583.pdf,0.3866218300034447
91153752.pdf,0.383770633422414
76010167.pdf,0.3796876146366158
81011612.pdf,0.3791666393859421
17555081.pdf,0.377780778819245
19164410.pdf,0.37727811715228765
34349255.pdf,0.3747245876625447
22567495.pdf,0.3742867790819026
13518263.pdf,0.3710350941393106
26790545.pdf,0.37020290232044584
11807040.pdf,0.36970201427929134
13557622.pdf,0.3669953809509992
29865476.pdf,0.36608014098454855
29524570.pdf,0.3617214829946205
37695494.pdf,0.36084398487916614
24583187.pdf,0.36028274850284175
18795567.pdf,0.36021996180444116
44145704.pdf,0.3601925148788105
18198627.pdf,0.35988479903075676
26496059.pdf,0.3598455843936572
68240723.pdf,0.3595626977360417
27497542.pdf,0.3587104773959202
26503829.pdf,0.35800731212247283
11958994.pdf,0.357675274380251
15471999.pdf,0.35701454748328765
41506705.pdf,0.3564790341407384
32954522.pdf,0.3560611307470124
20390397.pdf,0.35603216819941985
38744475.pdf,0.35534273377207337
29147100.pdf,0.3553329885642207
67582956.pdf,0.35465612480670183
27529455.pdf,0.3544604901299938
34317538.pdf,0.35363915123781836
85101052.pdf,0.3522242002628368
22675694.pdf,0.34893973729309813
37664296.pdf,0.34835685284277157
20986595.pdf,0.34748356660997304
51681660.pdf,0.3472191224624517
19195747.pdf,0.3470099255736598
26924514.pdf,0.3466682995834069
35990852.pdf,0.34617318408285347
28663949.pdf,0.34597276978227764
12415691.pdf,0.34594099281499485
24455357.pdf,0.3459069396659115
11722421.pdf,0.34357834111276203
10751444.pdf,0.3435651170773766
11919526.pdf,0.3421934420571951
39776400.pdf,0.3419515911544912
11155153.pdf,0.3411348163654093
18835363.pdf,0.3403271235252865
93301686.pdf,0.33995271191348503
21916744.pdf,0.3391560837693838
30965258.pdf,0.3386370674201975
62312955.pdf,0.33807413700545863
21283733.pdf,0.3377078398152018
67645662.pdf,0.3371805579486439
28326441.pdf,0.3365151169258038
13014900.pdf,0.3354853419605882
17199951.pdf,0.33532159301220815
14528265.pdf,0.335250030143519
38565119.pdf,0.3348669927762574
13774329.pdf,0.3339840819132983
25023614.pdf,0.3335598991444189
14743911.pdf,0.33324776585748084
25422388.pdf,0.331372525393144
13998435.pdf,0.3313267227816137
51018476.pdf,0.331269690142034
94417768.pdf,0.3311771313567829
26942552.pdf,0.3293187170744005
18979238.pdf,0.32879223341825825
32532982.pdf,0.32768333649803005
34051710.pdf,0.3271657962247878
20748926.pdf,0.3250925274116423
22506245.pdf,0.3240368836910619
15425154.pdf,0.32287874280384227
26676567.pdf,0.32274385967198294
54201930.pdf,0.32137146528190635
12547982.pdf,0.32044282504978444
20932019.pdf,0.3187764274336387
26046064.pdf,0.3166246084835956
78149576.pdf,0.3139077996857278
30968749.pdf,0.31366369189818
24285142.pdf,0.3119059425832169
34657584.pdf,0.30964809643673696
39252859.pdf,0.30956122963147226
10748989.pdf,0.30950831267430035
25061645.pdf,0.3076881011489158
24655918.pdf,0.3065162628198662
39434376.pdf,0.3023783832875173
34511655.pdf,0.30102517199453416
42384185.pdf,0.3001297933669187
14724186.pdf,0.2790916310225738
