PDF File Name,Cosine Similarity
26718039.pdf,0.48452164425066035
19007667.pdf,0.48452164425066035
28230807.pdf,0.4543508089862024
10333299.pdf,0.4493840587621911
23398733.pdf,0.44743860060905816
29211359.pdf,0.443374791258987
20033302.pdf,0.43984574449555297
29072179.pdf,0.43906269534559084
25953797.pdf,0.4388460946721644
92985983.pdf,0.43875862143117195
16804396.pdf,0.4380771709698386
11432686.pdf,0.437057711628399
30826569.pdf,0.43680693040303953
19831366.pdf,0.43674059126636544
28424982.pdf,0.43597177112511987
11209758.pdf,0.4348932649162185
23185829.pdf,0.43455141572276224
91072502.pdf,0.433887081276901
29784524.pdf,0.43205723525927386
16855929.pdf,0.4316794651229099
11444536.pdf,0.4313194873780565
57262959.pdf,0.43102517693681497
15261348.pdf,0.42704945321435744
15180322.pdf,0.42606438207060426
21611637.pdf,0.4258589881047246
23591247.pdf,0.4250504615951446
14569498.pdf,0.42486284024823506
29772450.pdf,0.42345499681707777
21869994.pdf,0.4228255455761575
37231163.pdf,0.42184400171864334
16924102.pdf,0.42117988488440294
10588874.pdf,0.4209610502884015
23568731.pdf,0.42084559996981785
10001727.pdf,0.4187214823259194
68338341.pdf,0.41824338746128487
15354126.pdf,0.41810375830100466
30337969.pdf,0.4176827953108233
62555739.pdf,0.41749247614655405
10653119.pdf,0.4169425588668678
31547476.pdf,0.416320186086059
12155206.pdf,0.41614582017567914
16066857.pdf,0.41597503786835976
27298953.pdf,0.4155827846838129
27820360.pdf,0.4145519938678786
27831220.pdf,0.4143069463680724
32518109.pdf,0.4134445905977583
47729453.pdf,0.4131006453699431
32605413.pdf,0.412630437863178
36366044.pdf,0.4124553004103292
21622444.pdf,0.4116027542223665
16248476.pdf,0.41152915613568797
14663897.pdf,0.4110144511731286
16594812.pdf,0.4091937666838546
34252537.pdf,0.40910494846031786
24709432.pdf,0.4090607143956846
51554903.pdf,0.4088520456980664
86551046.pdf,0.40853166734586616
21334981.pdf,0.4077868129845341
27662298.pdf,0.40710376821744304
28092317.pdf,0.4057881018174484
13095891.pdf,0.4042923847536711
13264154.pdf,0.4040676727902322
28176889.pdf,0.4033738894439935
34452806.pdf,0.40313362933738905
94047639.pdf,0.4029175187235734
12420359.pdf,0.40188984635794406
20817322.pdf,0.40134822721772245
48580330.pdf,0.40034736444466923
19268120.pdf,0.39903823217737056
61322296.pdf,0.39900310681499895
47603843.pdf,0.3987231631374155
20321582.pdf,0.39856114851629415
30128072.pdf,0.39855417359017237
18036030.pdf,0.3977379217825301
20691949.pdf,0.3971598994544047
29990140.pdf,0.39596612327068753
91591026.pdf,0.3950892695636553
24221960.pdf,0.39475523625909753
11121498.pdf,0.3946435733641378
91268638.pdf,0.3941045342745114
30311202.pdf,0.3939238697147014
26189601.pdf,0.39354442248993166
23807940.pdf,0.39234432293286814
21101152.pdf,0.3921682560244786
25452321.pdf,0.39157746176092384
74522938.pdf,0.3905239097122963
53265899.pdf,0.3899796054852346
33964275.pdf,0.38986706458843934
13411858.pdf,0.38963865307612133
22349169.pdf,0.38893212552467793
38309905.pdf,0.3888460697200291
18825446.pdf,0.3886655395549827
29449419.pdf,0.38852413947188574
21511817.pdf,0.38667654338963087
81373857.pdf,0.3853594011263186
22561438.pdf,0.38519895777089214
65373280.pdf,0.38501638518777986
23032276.pdf,0.3848315938391451
19951766.pdf,0.38408651959405804
47317494.pdf,0.3811235687925041
29775391.pdf,0.3795733487697219
27909372.pdf,0.37814587096094876
18480859.pdf,0.3781049567859899
23841877.pdf,0.37788266634609863
12254068.pdf,0.3736026589866426
92122785.pdf,0.3711236247482077
10276858.pdf,0.37044392279516836
19285236.pdf,0.3692920306441484
28396528.pdf,0.36767921021686367
25128608.pdf,0.3645537481142307
25924968.pdf,0.3639720728045324
13212436.pdf,0.3601910794915705
35157762.pdf,0.3576215730152286
12717345.pdf,0.35335998212114944
10889157.pdf,0.3516376793671958
21904897.pdf,0.34723791692629796
35468363.pdf,0.34423228645232506
24673903.pdf,0.3276274038925634
