PDF File Name,Cosine Similarity
12668625.pdf,0.39684076271399593
13858219.pdf,0.3746829142426158
31225895.pdf,0.3724987861442388
25543217.pdf,0.3600189564730449
11232471.pdf,0.35873601538536437
35985133.pdf,0.3539398614480085
83566455.pdf,0.35196663275217177
56151548.pdf,0.35104690252867154
14698557.pdf,0.3508916841383847
28998957.pdf,0.3503341019211834
16915389.pdf,0.35004099381959497
10182582.pdf,0.350027177959444
27091280.pdf,0.34834796854473044
50324968.pdf,0.34791427629405314
91533580.pdf,0.34777896897367583
13764840.pdf,0.34607855472847016
14937492.pdf,0.3451695031251275
58208591.pdf,0.34324222987248454
21570485.pdf,0.3423452456873314
26829561.pdf,0.3419667872083045
16500168.pdf,0.34187048273550025
24533931.pdf,0.34142474120580046
24989856.pdf,0.3410569547674506
41586420.pdf,0.3404231022900579
29028935.pdf,0.33739233537621477
21007083.pdf,0.33735131491189085
35121930.pdf,0.33661901816805523
78273826.pdf,0.33657305148523503
33665485.pdf,0.3364036697631054
10562768.pdf,0.3353860067928703
13386301.pdf,0.33535538967302414
17659053.pdf,0.3347639866458122
91026230.pdf,0.33474778595379834
16723524.pdf,0.3343221617475457
23190306.pdf,0.33431609695506104
22852364.pdf,0.33346618989479837
21807211.pdf,0.3333917441549401
16391949.pdf,0.3333535850183538
26046878.pdf,0.3321824837997246
29521434.pdf,0.3318598817180212
17714174.pdf,0.3316574974906573
37750854.pdf,0.3313490127541464
30430249.pdf,0.3306399916127554
71499299.pdf,0.3296113063962925
11677077.pdf,0.3289616183317384
36094883.pdf,0.32874566156794954
71767359.pdf,0.3284397759912694
27176039.pdf,0.32750630411652304
23719943.pdf,0.3266840115907967
10876132.pdf,0.32650877126451805
26098594.pdf,0.3263750804298482
16605640.pdf,0.32569582916911244
72807293.pdf,0.3252555962720774
12122372.pdf,0.32482335408861895
20905088.pdf,0.3243554558544487
20504094.pdf,0.32408449636516995
52252936.pdf,0.32397347266666354
10738095.pdf,0.3232277166494689
29640922.pdf,0.323054519478318
19402977.pdf,0.32299633262713257
14304010.pdf,0.32178270612533094
70750649.pdf,0.3212885807315683
12860543.pdf,0.32083005149345956
36136569.pdf,0.31996280596214344
15746146.pdf,0.31974587005608174
26586477.pdf,0.3192792758474892
31362807.pdf,0.3190655235778726
99806115.pdf,0.31569372640808335
15535408.pdf,0.315161348281115
30344127.pdf,0.3145732165705305
19714635.pdf,0.3136008053992785
22249155.pdf,0.31338915499893805
31761591.pdf,0.3131567518307352
27099856.pdf,0.3127719005525411
35603950.pdf,0.31272158692796714
35571205.pdf,0.31102472945583387
12059610.pdf,0.3107888597343951
13418452.pdf,0.3105547591091784
27549075.pdf,0.3103092578864143
11409460.pdf,0.3101462674056459
29764492.pdf,0.3087206313737529
19070271.pdf,0.3084119502696593
16985289.pdf,0.30835531036893565
15479281.pdf,0.3080148577537173
15154822.pdf,0.30777727191711257
43852883.pdf,0.3074653136731025
18509268.pdf,0.3059385992294329
54308684.pdf,0.3041428986519146
24516163.pdf,0.30244586354916153
46514339.pdf,0.3024073362224888
27694040.pdf,0.30068138126871097
26691587.pdf,0.3001254258414162
25142074.pdf,0.298556042803399
12669075.pdf,0.29371696293695193
13807808.pdf,0.2919190161888842
14413257.pdf,0.2892725907952733
56025640.pdf,0.2891988853249318
