PDF File Name,Cosine Similarity
12442909.pdf,0.5106073360407137
15592167.pdf,0.4586051063367485
18365791.pdf,0.44507487401475954
10554236.pdf,0.43904748783583003
36024962.pdf,0.4390338855117938
30361788.pdf,0.4378197755094335
37370455.pdf,0.4370304882304697
19446337.pdf,0.431914915922308
15821633.pdf,0.43016081462134453
27637576.pdf,0.42819495490271725
24103168.pdf,0.42742669891304175
87635012.pdf,0.4255855269152118
25067742.pdf,0.42530241424728155
13701259.pdf,0.42446596329354813
21031285.pdf,0.42217400184436227
28969385.pdf,0.41960827064775863
22925443.pdf,0.4194599195544418
49204385.pdf,0.4188674566687444
29456173.pdf,0.4169454460913032
22465498.pdf,0.4162175547042838
17407184.pdf,0.41449468044621346
24703009.pdf,0.41394401893931787
27573855.pdf,0.40964626244068425
25935030.pdf,0.40950465320715124
35554162.pdf,0.4092153626313592
14449423.pdf,0.4084377858990621
27980446.pdf,0.40759506071306134
34198885.pdf,0.4075649701346157
26975573.pdf,0.4075111698482825
21338490.pdf,0.4067226509897616
13130984.pdf,0.406489375351007
25127518.pdf,0.40628964895861064
23139819.pdf,0.4062859338404974
39115899.pdf,0.40597340585002467
17556527.pdf,0.40586204354634225
34816637.pdf,0.40580215746650405
39674178.pdf,0.40474367285880464
29050809.pdf,0.40458487184245007
30813919.pdf,0.4004967798599101
98559931.pdf,0.3998204912108997
37997506.pdf,0.39963730872174574
49997097.pdf,0.3994803806054664
82649935.pdf,0.39932669588964764
12202337.pdf,0.3987250022999377
25846894.pdf,0.3984654192221572
14496667.pdf,0.3984096075053366
21853199.pdf,0.3979190395984
20393721.pdf,0.39782762032064733
18669563.pdf,0.39727923329606557
53640713.pdf,0.397227825902904
28298773.pdf,0.3966675700571143
63137898.pdf,0.3956859113971118
62809577.pdf,0.3942340725909364
36425270.pdf,0.3937803561792236
33527446.pdf,0.39302593938268954
15289348.pdf,0.3926118340419008
27558837.pdf,0.39190694210874
21794875.pdf,0.3914189863920089
18132924.pdf,0.3910882953987558
12065211.pdf,0.3907245545046001
31602598.pdf,0.3905933257998959
18569929.pdf,0.3905655165942202
14470533.pdf,0.3901594479843671
23513618.pdf,0.3899926608215141
23438112.pdf,0.38985318055053475
23636277.pdf,0.3897304668981069
23734441.pdf,0.3892668918656354
17306905.pdf,0.3889002093131737
13072019.pdf,0.38853887856969915
14055988.pdf,0.38851661324240705
20253563.pdf,0.38845832361165844
30304575.pdf,0.38752571468723485
19545827.pdf,0.3871653471287536
14126433.pdf,0.3871111368343166
28939941.pdf,0.3862637208509395
38847011.pdf,0.38608230669323235
18635654.pdf,0.3858625519191288
12338274.pdf,0.3852090299482586
25749150.pdf,0.38515639263432794
23246831.pdf,0.38493258835153904
13491889.pdf,0.3846805289613074
10674770.pdf,0.3841510778154099
12802330.pdf,0.382812326842071
14224370.pdf,0.38133652057972717
75286906.pdf,0.38104331588071605
80053367.pdf,0.38080029090691214
13294301.pdf,0.38046524090949735
42487883.pdf,0.3802138749140159
28359817.pdf,0.3793938916401973
43685045.pdf,0.3793497176276729
50222417.pdf,0.3790337422635228
25862026.pdf,0.3789159891179972
14491649.pdf,0.37890902879191785
20624984.pdf,0.37887925440013165
16237710.pdf,0.3783021363347834
20082776.pdf,0.3781843718465684
20345168.pdf,0.37752268038573
12780508.pdf,0.3774800659301067
28614791.pdf,0.37681283925715786
59403481.pdf,0.37634188701696264
15363277.pdf,0.37582648484119835
25547145.pdf,0.3748376838279796
15906625.pdf,0.3742024743102129
23416654.pdf,0.37371202653016034
25462793.pdf,0.3724535682562893
29999135.pdf,0.3718152821925643
78403342.pdf,0.370631852858817
26065877.pdf,0.3703410678675805
11759079.pdf,0.37028909815378624
11163645.pdf,0.36955469699620436
24294778.pdf,0.36694529984441965
78257294.pdf,0.3660736244009931
23387174.pdf,0.36541337410194036
25867805.pdf,0.3638852010134068
21763056.pdf,0.36037720551542246
29821051.pdf,0.35872845403214865
24799301.pdf,0.34660587027455547
24817041.pdf,0.34046986100766485
