PDF File Name,Cosine Similarity
39064638.pdf,0.41852626094649775
11187796.pdf,0.39837015585468216
94230796.pdf,0.39584679146336443
99561379.pdf,0.39488446604542343
11360471.pdf,0.3923971135332849
22593054.pdf,0.39195475236155464
32794700.pdf,0.3900584244611628
15265464.pdf,0.386656364111463
21867728.pdf,0.384590718304415
25157655.pdf,0.3841408902616797
36379931.pdf,0.3834311301600377
25926667.pdf,0.38310097223349004
39470264.pdf,0.3791750403545795
13272204.pdf,0.37820582070039005
21809601.pdf,0.3777146435121512
36019469.pdf,0.37738615496779326
25561640.pdf,0.3764946113401636
27936502.pdf,0.3753448404031059
22848179.pdf,0.3739310835893215
20356750.pdf,0.3728607224644864
73497035.pdf,0.3727820831748836
83338413.pdf,0.37180029322394814
30594821.pdf,0.37100570901214525
99033098.pdf,0.3704885106093137
37472265.pdf,0.369350096582556
79432080.pdf,0.3687886105456202
23917826.pdf,0.3683199377885357
65325317.pdf,0.367640450011785
24349611.pdf,0.3672065804238414
26410763.pdf,0.3654939920011004
17694454.pdf,0.3649908658394986
27164756.pdf,0.36492555760906364
24061629.pdf,0.3642798861228408
11995013.pdf,0.363863509873822
15306049.pdf,0.36325427575632646
18319061.pdf,0.36300486687110783
27024099.pdf,0.3627501201185237
17857644.pdf,0.362452224090025
36758947.pdf,0.3622989414547051
66226673.pdf,0.36201802391484783
46055835.pdf,0.36138302538157374
43622023.pdf,0.3605101838119843
41950126.pdf,0.35789133187152067
37751611.pdf,0.3576938309578111
16244633.pdf,0.35677622570607037
34304175.pdf,0.3556520511038708
31114531.pdf,0.3544113749860562
65352424.pdf,0.35376258185265697
17033567.pdf,0.35203017479391896
14248724.pdf,0.3517232377116032
20698469.pdf,0.3515190978986088
26079779.pdf,0.3512098579774253
18586076.pdf,0.3504534375330465
34146825.pdf,0.35040402404651044
53227466.pdf,0.3503001176972641
28471099.pdf,0.349962699837102
27715131.pdf,0.34986032311745696
21060367.pdf,0.3495407684537705
32318506.pdf,0.34821421861015744
22800977.pdf,0.3478829832904487
19508520.pdf,0.3462617406629495
14150896.pdf,0.346255654396506
14879257.pdf,0.3461994878409308
28629430.pdf,0.34593139397303785
54100393.pdf,0.3452085333204123
31273413.pdf,0.3437773125534802
12413512.pdf,0.3423927307612174
25923361.pdf,0.3421100765313764
29148871.pdf,0.3416454895373855
12334650.pdf,0.3407399767010374
20148147.pdf,0.3403417195774354
12777487.pdf,0.3401621084148359
16887936.pdf,0.3399908761942463
83206166.pdf,0.33922201741070884
28325193.pdf,0.33916171100798
18885767.pdf,0.3384078221157025
18106533.pdf,0.33786554540488406
50432401.pdf,0.33750371764261694
38115035.pdf,0.3366221849583497
23752500.pdf,0.3365800327092587
37220856.pdf,0.33541561847281237
19671909.pdf,0.3337311908948102
12386670.pdf,0.33115003950822963
28711616.pdf,0.3306420049288025
93576192.pdf,0.330418252938912
20488267.pdf,0.3295508962533671
39608848.pdf,0.3283951374502423
73030450.pdf,0.32823744286539736
33344933.pdf,0.3256652533910761
23139437.pdf,0.3250265630147538
17325147.pdf,0.32391905227453865
22182279.pdf,0.323309737703239
11555549.pdf,0.32140382928556077
54180474.pdf,0.3213315806007937
20149476.pdf,0.32019678492511316
27096796.pdf,0.31497655593748497
10830646.pdf,0.31497551993139705
26069113.pdf,0.3127056334335867
24983760.pdf,0.31073953878123406
16962067.pdf,0.30894191931201515
19724031.pdf,0.3073225640603725
78107631.pdf,0.3053547327401514
18029935.pdf,0.29486791003988133
